TwonHalfDecade,ailsaMellonBruceFund,corcoranGalleryofArt,daveHandRebawWilliams,geminiGel,georgiaoKeeffe,josepheWidener,kathanBrown,lessingJuliusRosenwald,mrAndMrsBenjaminbSmith,mrsJacobKainen,patronsPermanentFund,paulMellon,robertFrank,samuelhKressFoundation,unitedStatesGovernment,sumOfOthers
1850,0.0,3.0,0.0,0.0,0.0,185.0,0.0,0.0,540.0
1875,0.0,700.0,0.0,55.0,0.0,189.0,0.0,0.0,752.0
1900,0.0,12.0,0.0,321.0,0.0,219.0,0.0,0.0,473.0
1925,0.0,125.0,0.0,1274.0,0.0,203.0,0.0,0.0,1214.0
1950,0.0,378.0,0.0,1.0,1.0,385.0,4661.0,1.0,2125.0
1975,14.0,856.0,15.0,0.0,0.0,602.0,109.0,0.0,2949.0
2000,0.0,467.0,4.0,0.0,0.0,154.0,7.0,0.0,2246.0
2025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0
