,target,source,value
556,Lessing Julius Rosenwald,Giovanni Battista Tiepolo,48
557,Lessing Julius Rosenwald,Benton Spruance,48
558,Lessing Julius Rosenwald,Giovanni Domenico Tiepolo,54
559,Lessing Julius Rosenwald,Anonymous Artist,54
560,Lessing Julius Rosenwald,William Marshall,69
561,Lessing Julius Rosenwald,William Faithorne,72
562,Lessing Julius Rosenwald,John Payne,42
563,Lessing Julius Rosenwald,Magdalena van de Passe,81
564,Lessing Julius Rosenwald,Augustin Hirschvogel,88
565,Lessing Julius Rosenwald,Crispijn van de Passe I,93
566,Lessing Julius Rosenwald,Willem de Passe,95
567,Lessing Julius Rosenwald,Georges Rouault,99
568,Lessing Julius Rosenwald,Marc Chagall,109
569,Lessing Julius Rosenwald,Simon van de Passe,141
570,Lessing Julius Rosenwald,Honoré Daumier,174
571,Lessing Julius Rosenwald,Henri de Toulouse-Lautrec,201
572,Lessing Julius Rosenwald,Jean Honoré Fragonard,235
573,Lessing Julius Rosenwald,"Jean-Claude-Richard, Abbé de Saint-Non",290
574,Lessing Julius Rosenwald,Jacques Callot,388
575,Lessing Julius Rosenwald,Unknown 19th Century,408
576,Lessing Julius Rosenwald,Renold Elstrack,87
577,Lessing Julius Rosenwald,Stephen James Ferris,1
578,Lessing Julius Rosenwald,Parmigianino,42
579,Lessing Julius Rosenwald,James Godby,38
580,Lessing Julius Rosenwald,Martin Hardie,1
581,Lessing Julius Rosenwald,Anthony Harrison,1
582,Lessing Julius Rosenwald,Anthony Gross,1
583,Lessing Julius Rosenwald,Simon Gribelin II,1
584,Lessing Julius Rosenwald,John Goddard,1
585,Lessing Julius Rosenwald,Alistair Grant,1
586,Lessing Julius Rosenwald,John Greeley,1
587,Lessing Julius Rosenwald,Society of Print Connoisseurs,1
588,Lessing Julius Rosenwald,Print Club of Albany,1
589,Lessing Julius Rosenwald,Adja Yunkers,23
590,Lessing Julius Rosenwald,James Clark,23
591,Lessing Julius Rosenwald,John Swaine,24
592,Lessing Julius Rosenwald,James McNeill Whistler,41
593,Lessing Julius Rosenwald,Antoine-Jean Duclos,25
594,Lessing Julius Rosenwald,Giovanni Battista Piranesi,25
595,Lessing Julius Rosenwald,William Marshall Craig,25
596,Lessing Julius Rosenwald,Ernst Barlach,26
597,Lessing Julius Rosenwald,Thomas de Leu,28
598,Lessing Julius Rosenwald,Rembrandt van Rijn,28
599,Lessing Julius Rosenwald,Sir Anthony van Dyck,30
600,Lessing Julius Rosenwald,Jean-Michel Moreau the Younger,30
601,Lessing Julius Rosenwald,Antonio Frasconi,34
602,Lessing Julius Rosenwald,French 17th Century,35
603,Lessing Julius Rosenwald,Robert Vaughan,35
604,Lessing Julius Rosenwald,Odilon Redon,36
605,Lessing Julius Rosenwald,Hubert Robert,37
606,Lessing Julius Rosenwald,Lucas Kilian,25
607,Lessing Julius Rosenwald,Théodore Chassériau,1
608,Lessing Julius Rosenwald,Charles M. Capps,1
609,Lessing Julius Rosenwald,Massimo Campigli,1
610,Lessing Julius Rosenwald,Marino Marini,1
611,Lessing Julius Rosenwald,Edward Marshall,1
612,Lessing Julius Rosenwald,Pietro Antonio Martini,1
613,Lessing Julius Rosenwald,Master of the Battle of Fornovo,1
614,Lessing Julius Rosenwald,Master of the Beheading of St. John the Baptist,1
615,Lessing Julius Rosenwald,Gerard de Lairesse,1
616,Lessing Julius Rosenwald,Eugene Larkin,1
617,Lessing Julius Rosenwald,Mauricio Lasansky,1
618,Lessing Julius Rosenwald,Johann Ladenspelder,1
619,Lessing Julius Rosenwald,Max Klinger,1
620,Lessing Julius Rosenwald,Georg Kolbe,1
621,Lessing Julius Rosenwald,Philips Koninck,1
622,Lessing Julius Rosenwald,Chaim Koppelman,1
623,Lessing Julius Rosenwald,Gunther Kraus,1
624,Lessing Julius Rosenwald,Christian Kruck,1
625,Lessing Julius Rosenwald,Alfred Kubin,1
626,Lessing Julius Rosenwald,French 13th Century,1
627,Lessing Julius Rosenwald,English 12th Century,1
628,Lessing Julius Rosenwald,Rudi Lesser,1
629,Lessing Julius Rosenwald,Charles Alexandre Lesueur,1
630,Lessing Julius Rosenwald,Jean Jacques Le Veau,1
631,Lessing Julius Rosenwald,Charles George Lewis,1
632,Lessing Julius Rosenwald,André Lhote,1
633,Lessing Julius Rosenwald,Giorgio Liberale,1
634,Lessing Julius Rosenwald,Johannes von Valkenburg,1
635,Lessing Julius Rosenwald,Pierre-Jean Mariette,1
636,Lessing Julius Rosenwald,Master bg,1
637,Lessing Julius Rosenwald,Boris Margo,1
638,Lessing Julius Rosenwald,Master i.e.,1
639,Lessing Julius Rosenwald,Pieter Molijn,1
640,Lessing Julius Rosenwald,Auguste Rodin,1
641,Lessing Julius Rosenwald,Adriaen de Vries,1
642,Lessing Julius Rosenwald,Leonhard Beck,1
643,Lessing Julius Rosenwald,Jan de Bisschop,1
644,Lessing Julius Rosenwald,Isaac Briot,1
645,Lessing Julius Rosenwald,Ludwig Hans Fischer,1
646,Lessing Julius Rosenwald,Jan Thomas,1
647,Lessing Julius Rosenwald,G. Mallesteste,1
648,Lessing Julius Rosenwald,Jacques Maret,1
649,Lessing Julius Rosenwald,Print Collectors' Club,1
650,Lessing Julius Rosenwald,California Society of Printmakers,1
651,Lessing Julius Rosenwald,Gerson August Leiber,1
652,Lessing Julius Rosenwald,Loren MacIver,1
653,Lessing Julius Rosenwald,Philippe Jacques de Loutherbourg II,1
654,Lessing Julius Rosenwald,Margaret Lowengrund,1
655,Lessing Julius Rosenwald,Richard Julius Jungtow,1
656,Lessing Julius Rosenwald,Christian Adolf Schreyer,1
657,Lessing Julius Rosenwald,Louis Lozowick,1
658,Lessing Julius Rosenwald,Maximilien Luce,1
659,Lessing Julius Rosenwald,Graf von Heinrich Luckner,1
660,Lessing Julius Rosenwald,Alexandre Lunois,1
661,Lessing Julius Rosenwald,Edward Lutterell,1
662,Lessing Julius Rosenwald,Master of 1515,1
663,Lessing Julius Rosenwald,Master HFE,1
664,Lessing Julius Rosenwald,Master HS,1
665,Lessing Julius Rosenwald,Jean-Étienne Liotard,1
666,Lessing Julius Rosenwald,Pacino di Bonaguida,1
667,Lessing Julius Rosenwald,Master H.L.,1
668,Lessing Julius Rosenwald,Bernard Lépicié,1
669,Lessing Julius Rosenwald,Master of the Playing Cards,1
670,Lessing Julius Rosenwald,Zoran Music,1
671,Lessing Julius Rosenwald,Malcolm Haynie Myers,1
672,Lessing Julius Rosenwald,Heinrich Nauen,1
673,Lessing Julius Rosenwald,George Joji Miyasaki,1
674,Lessing Julius Rosenwald,Otto Kisling,1
675,Lessing Julius Rosenwald,Norma Morgan,1
676,Lessing Julius Rosenwald,Ivan Mosca,1
677,Lessing Julius Rosenwald,Kenneth Kilstrom,1
678,Lessing Julius Rosenwald,Philibert-Louis Debucourt,1
679,Lessing Julius Rosenwald,Remi-Henri-Joseph Delvaux,1
680,Lessing Julius Rosenwald,John H. De Pol,1
681,Lessing Julius Rosenwald,Léon Davent,1
682,Lessing Julius Rosenwald,Arthur Deshaies,1
683,Lessing Julius Rosenwald,Hermine David,1
684,Lessing Julius Rosenwald,Arthur Coleman Danto,1
685,Lessing Julius Rosenwald,Cornelis Cort,1
686,Lessing Julius Rosenwald,Antoine-Louis Barye,1
687,Lessing Julius Rosenwald,Johann Michael Puchler,1
688,Lessing Julius Rosenwald,Leonard Edmondson,1
689,Lessing Julius Rosenwald,Valdemar Hansen Elenbaas,1
690,Lessing Julius Rosenwald,Louis Elle I,1
691,Lessing Julius Rosenwald,Adam Elsheimer,1
692,Lessing Julius Rosenwald,Hans Erni,1
693,Lessing Julius Rosenwald,Michel Dorigny,1
694,Lessing Julius Rosenwald,Pierre Duflos,1
695,Lessing Julius Rosenwald,Worden Day,1
696,Lessing Julius Rosenwald,Federico Cantú,1
697,Lessing Julius Rosenwald,Dean Meeker,1
698,Lessing Julius Rosenwald,George Grosz,19
699,Lessing Julius Rosenwald,Lippo Vanni,1
700,Lessing Julius Rosenwald,Master of the Golden Bull,1
701,Lessing Julius Rosenwald,Olivetan Master,1
702,Lessing Julius Rosenwald,Master of Jesus in Bethany,1
703,Lessing Julius Rosenwald,Jacques Villon,17
704,Lessing Julius Rosenwald,Aegidius Sadeler II,18
705,Lessing Julius Rosenwald,Spanish 16th Century,18
706,Lessing Julius Rosenwald,Carlo Pellegrini,1
707,Lessing Julius Rosenwald,Jack Perlmutter,1
708,Lessing Julius Rosenwald,Giovanni Battista Palumba,1
709,Lessing Julius Rosenwald,Sir William Nicholson,1
710,Lessing Julius Rosenwald,Pierre Bonnard,18
711,Lessing Julius Rosenwald,Roderick Fletcher Mead,1
712,Lessing Julius Rosenwald,Edward Orme,1
713,Lessing Julius Rosenwald,Hendrick Goltzius,18
714,Lessing Julius Rosenwald,John Sell Cotman,18
715,Lessing Julius Rosenwald,André Racz,1
716,Lessing Julius Rosenwald,Paul Adolphe Rajon,1
717,Lessing Julius Rosenwald,Hans Purrmann,1
718,Lessing Julius Rosenwald,Carl Pickhardt,1
719,Lessing Julius Rosenwald,Jacob Pins,1
720,Lessing Julius Rosenwald,Reginald Murray Pollack,1
721,Lessing Julius Rosenwald,Gene Kloss,1
722,Lessing Julius Rosenwald,Raphael,19
723,Lessing Julius Rosenwald,Johann Wilhelm Baur,19
724,Lessing Julius Rosenwald,Barbara Neustadt,1
725,Lessing Julius Rosenwald,Spanish (Castile),18
726,Lessing Julius Rosenwald,Emilio Amero,1
727,Lessing Julius Rosenwald,Julius C. Turner,1
728,Lessing Julius Rosenwald,Will Barnet,1
729,Lessing Julius Rosenwald,Hendrick Bary,1
730,Lessing Julius Rosenwald,Pieter van den Berge,1
731,Lessing Julius Rosenwald,Lucas Vorsterman II,5
732,Lessing Julius Rosenwald,Samuel Bernard,1
733,Lessing Julius Rosenwald,Jean-Baptiste-Camille Corot,5
734,Lessing Julius Rosenwald,Crispijn van de Passe II,5
735,Lessing Julius Rosenwald,Célestin Nanteuil,5
736,Lessing Julius Rosenwald,Pieter de Jode I,5
737,Lessing Julius Rosenwald,Kiyoshi Saito,5
738,Lessing Julius Rosenwald,Charles Monnet,5
739,Lessing Julius Rosenwald,Pietro da Cortona,5
740,Lessing Julius Rosenwald,Charles Meryon,5
741,Lessing Julius Rosenwald,Otto Mueller,5
742,Lessing Julius Rosenwald,Henri-Victor Regnault,1
743,Lessing Julius Rosenwald,John Bettes,1
744,Lessing Julius Rosenwald,Boëtius Adams Bolswert,1
745,Lessing Julius Rosenwald,Jean-Baptiste Tilliard,11
746,Lessing Julius Rosenwald,Francesco Solimena,11
747,Lessing Julius Rosenwald,Sébastien Bourdon,12
748,Lessing Julius Rosenwald,Edgar Degas,12
749,Lessing Julius Rosenwald,Sir Peter Lely,12
750,Lessing Julius Rosenwald,Anna van Bouckel,1
751,Lessing Julius Rosenwald,Thomas Woolnoth,1
752,Lessing Julius Rosenwald,Samuel Freeman,1
753,Lessing Julius Rosenwald,W. Read,1
754,Lessing Julius Rosenwald,William Hole,12
755,Lessing Julius Rosenwald,William Ridley,1
756,Lessing Julius Rosenwald,Dutch 16th Century,4
757,Lessing Julius Rosenwald,Italian 16th Century,4
758,Lessing Julius Rosenwald,Karel van Mallery,5
759,Lessing Julius Rosenwald,James MacArdell,4
760,Lessing Julius Rosenwald,Urs Graf I,5
761,Lessing Julius Rosenwald,Jean Duvet,5
762,Lessing Julius Rosenwald,Thomas Cockson,6
763,Lessing Julius Rosenwald,Wolfgang Philipp Kilian,6
764,Lessing Julius Rosenwald,Francesco Albani,6
765,Lessing Julius Rosenwald,The Woodcut Society,6
766,Lessing Julius Rosenwald,Veronese,6
767,Lessing Julius Rosenwald,David Baudringien,1
768,Lessing Julius Rosenwald,Jean-Louis Delignon,6
769,Lessing Julius Rosenwald,François Dorbay II,6
770,Lessing Julius Rosenwald,Hieronymus Cock,6
771,Lessing Julius Rosenwald,Master E.S.,6
772,Lessing Julius Rosenwald,Karl Hofer,6
773,Lessing Julius Rosenwald,Armand Séguin,1
774,Lessing Julius Rosenwald,Michel Corneille,1
775,Lessing Julius Rosenwald,Henry Corbould,1
776,Lessing Julius Rosenwald,Mary Beale,1
777,Lessing Julius Rosenwald,German 15th Century,11
778,Lessing Julius Rosenwald,J. Carwarden,1
779,Lessing Julius Rosenwald,Pieter Schenck I,1
780,Lessing Julius Rosenwald,Henry Adlard,1
781,Lessing Julius Rosenwald,Klemens Ammon,1
782,Lessing Julius Rosenwald,Michelangelo,5
783,Lessing Julius Rosenwald,John Smith,5
784,Lessing Julius Rosenwald,Claes Jansz Visscher,5
785,Lessing Julius Rosenwald,Pierre Lepautre,5
786,Lessing Julius Rosenwald,Bernhard Hasler,5
787,Lessing Julius Rosenwald,Jodocus Hondius I,5
788,Lessing Julius Rosenwald,Cesar Klein,5
789,Lessing Julius Rosenwald,John Melville Kelly,5
790,Lessing Julius Rosenwald,Jacobus Houbraken,5
791,Lessing Julius Rosenwald,Henryk Glicenstein,5
792,Lessing Julius Rosenwald,Daniel Dumonstier,6
793,Lessing Julius Rosenwald,Jan Sadeler I,4
794,Lessing Julius Rosenwald,Pierre Daret de Cazeneuve,4
795,Lessing Julius Rosenwald,Louis Schanker,1
796,Lessing Julius Rosenwald,Adolf Ferdinand Schinnerer,1
797,Lessing Julius Rosenwald,Pellegrino Tibaldi,1
798,Lessing Julius Rosenwald,Francis Barlow,1
799,Lessing Julius Rosenwald,Francesco Fontana,1
800,Lessing Julius Rosenwald,Lucas van Leyden,12
801,Lessing Julius Rosenwald,Ross Abrams,1
802,Lessing Julius Rosenwald,Arnold von Westerhout,1
803,Lessing Julius Rosenwald,S. Coignard,1
804,Lessing Julius Rosenwald,Abraham Conradus,1
805,Lessing Julius Rosenwald,Jean Couvay,1
806,Lessing Julius Rosenwald,Cornelius Pinssen,1
807,Lessing Julius Rosenwald,Pieter Rollos I,1
808,Lessing Julius Rosenwald,Jacobus Laurus Romanus,1
809,Lessing Julius Rosenwald,R. Romney,1
810,Lessing Julius Rosenwald,Jacob von Sandrart,1
811,Lessing Julius Rosenwald,Guglielmo Trevilian,1
812,Lessing Julius Rosenwald,W. Tyson,1
813,Lessing Julius Rosenwald,Egbert van Panderen,1
814,Lessing Julius Rosenwald,Gottlieb Muller,1
815,Lessing Julius Rosenwald,George Overbury (Pop) Hart,12
816,Lessing Julius Rosenwald,H. Mortier,1
817,Lessing Julius Rosenwald,Henry Robert Morland,1
818,Lessing Julius Rosenwald,Jacob Cornelisz van Oostsanen,12
819,Lessing Julius Rosenwald,John Riley,1
820,Lessing Julius Rosenwald,Israel Ber Neumann,1
821,Lessing Julius Rosenwald,Jean Baptiste Compagnie,1
822,Lessing Julius Rosenwald,J. Cooper,1
823,Lessing Julius Rosenwald,I. Covens,1
824,Lessing Julius Rosenwald,B. Cole,1
825,Lessing Julius Rosenwald,Michel Lasne,4
826,Lessing Julius Rosenwald,William James Müller,1
827,Lessing Julius Rosenwald,Marcantonio Franceschini,1
828,Lessing Julius Rosenwald,Gabriel Salmon,4
829,Lessing Julius Rosenwald,Vera Myhre,4
830,Lessing Julius Rosenwald,Jean Michel Papillon I,4
831,Lessing Julius Rosenwald,Paulus Pontius,4
832,Lessing Julius Rosenwald,Philippe Triere,4
833,Lessing Julius Rosenwald,Frank J. Van Sloun,4
834,Lessing Julius Rosenwald,June Wayne,4
835,Lessing Julius Rosenwald,Doen Pietersz,12
836,Lessing Julius Rosenwald,Léon Bonnat,1
837,Lessing Julius Rosenwald,Horace Vernet,4
838,Lessing Julius Rosenwald,Paul Klee,4
839,Lessing Julius Rosenwald,Wolf Huber,4
840,Lessing Julius Rosenwald,Luca Giordano,4
841,Lessing Julius Rosenwald,Agostino Carracci,4
842,Lessing Julius Rosenwald,Philip Galle,4
843,Lessing Julius Rosenwald,Arthur L. Flory,4
844,Lessing Julius Rosenwald,Moritz Rugendas,1
845,Lessing Julius Rosenwald,Morris Atkinson Blackburn,4
846,Lessing Julius Rosenwald,Minna Citron,4
847,Lessing Julius Rosenwald,Nicolas-Toussaint Charlet,4
848,Lessing Julius Rosenwald,Aristide Maillol,4
849,Lessing Julius Rosenwald,François Boucher,4
850,Lessing Julius Rosenwald,Edward Hopper,4
851,Lessing Julius Rosenwald,Guercino,4
852,Lessing Julius Rosenwald,Raoul Dufy,4
853,Lessing Julius Rosenwald,Giuseppe Santomaso,1
854,Lessing Julius Rosenwald,Ernest D. Roth,1
855,Lessing Julius Rosenwald,Martino Rota,1
856,Lessing Julius Rosenwald,Frederik de Wit,1
857,Lessing Julius Rosenwald,Nicholas Blakey,1
858,Lessing Julius Rosenwald,Bernardo Bellotto,12
859,Lessing Julius Rosenwald,Stefano Della Bella,6
860,Lessing Julius Rosenwald,John Droeshout,6
861,Lessing Julius Rosenwald,Wilhelm Leibl,1
862,Lessing Julius Rosenwald,Jakob Steinhardt,9
863,Lessing Julius Rosenwald,Domenichino,9
864,Lessing Julius Rosenwald,Christoffel van Sichem I,9
865,Lessing Julius Rosenwald,Fernand Mourlot,1
866,Lessing Julius Rosenwald,Fritz August von Kaulbach,1
867,Lessing Julius Rosenwald,George Vertue,9
868,Lessing Julius Rosenwald,Frans Huys,9
869,Lessing Julius Rosenwald,Hans Collaert the Younger,1
870,Lessing Julius Rosenwald,Andrea Zoan,9
871,Lessing Julius Rosenwald,Rodolphe Bresdin,8
872,Lessing Julius Rosenwald,Willem Jansz. Blaeu,1
873,Lessing Julius Rosenwald,Galerie Louise Leiris,1
874,Lessing Julius Rosenwald,Edouard Manet,8
875,Lessing Julius Rosenwald,M. Doudelet,1
876,Lessing Julius Rosenwald,Crispyn van den Queboorn,11
877,Lessing Julius Rosenwald,Sebastiano Ricci,8
878,Lessing Julius Rosenwald,Käthe Kollwitz,8
879,Lessing Julius Rosenwald,Palma Vecchio,1
880,Lessing Julius Rosenwald,Isaac Oliver,8
881,Lessing Julius Rosenwald,Gabriel François Doyen,1
882,Lessing Julius Rosenwald,Camille Pissarro,8
883,Lessing Julius Rosenwald,William Sherwin,8
884,Lessing Julius Rosenwald,Daniel Mytens the Elder,8
885,Lessing Julius Rosenwald,Scarsellino,1
886,Lessing Julius Rosenwald,Sisto Badalocchio,1
887,Lessing Julius Rosenwald,Giovanni Pietro Birago,8
888,Lessing Julius Rosenwald,Bernard Reder,8
889,Lessing Julius Rosenwald,Valentine Hugo,8
890,Lessing Julius Rosenwald,Antonio de la Gandara,1
891,Lessing Julius Rosenwald,Giovanni Serodine,1
892,Lessing Julius Rosenwald,Johan Wierix,9
893,Lessing Julius Rosenwald,Giovanni Antonio di Francesco Sogliani,1
894,Lessing Julius Rosenwald,Giacomo Cavedone,1
895,Lessing Julius Rosenwald,Léonard Gaultier,10
896,Lessing Julius Rosenwald,Jacqueline Auberty,1
897,Lessing Julius Rosenwald,Charles Perussaux,1
898,Lessing Julius Rosenwald,Italian 11th Century,1
899,Lessing Julius Rosenwald,Dominicus Custos,10
900,Lessing Julius Rosenwald,Italian 13th Century,1
901,Lessing Julius Rosenwald,Pieter de Jode II,10
902,Lessing Julius Rosenwald,Italian 17th Century,1
903,Lessing Julius Rosenwald,Netherlandish 16th Century,1
904,Lessing Julius Rosenwald,Hans Lützelburger,10
905,Lessing Julius Rosenwald,Lovis Corinth,10
906,Lessing Julius Rosenwald,Sir Godfrey Kneller,10
907,Lessing Julius Rosenwald,Erich Heckel,10
908,Lessing Julius Rosenwald,Nicolas Antoine Taunay,10
909,Lessing Julius Rosenwald,Sebald Beham,10
910,Lessing Julius Rosenwald,Charles-Melchior Descourtis,10
911,Lessing Julius Rosenwald,Sir Peter Paul Rubens,10
912,Lessing Julius Rosenwald,Francisco Goya,10
913,Lessing Julius Rosenwald,Willem Buytewech,10
914,Lessing Julius Rosenwald,Netherlandish 17th Century,1
915,Lessing Julius Rosenwald,Italian 15th Century,9
916,Lessing Julius Rosenwald,Christian Rohlfs,9
917,Lessing Julius Rosenwald,Noël Le Mire,9
918,Lessing Julius Rosenwald,Frederik Hendrik van den Hove,9
919,Lessing Julius Rosenwald,Ferdinand Olivier,9
920,Lessing Julius Rosenwald,John Chantry,9
921,Lessing Julius Rosenwald,Robert Gaywood,9
922,Lessing Julius Rosenwald,Flemish 17th century,1
923,Lessing Julius Rosenwald,Johan Barthold Jongkind,9
924,Lessing Julius Rosenwald,Charles Sorlier,1
925,Lessing Julius Rosenwald,Guido Cagnacci,1
926,Lessing Julius Rosenwald,Giovanni Maria Viani,1
927,Lessing Julius Rosenwald,Dietrich Meyer the Elder,1
928,Lessing Julius Rosenwald,Max Liebermann,7
929,Lessing Julius Rosenwald,Charles Louis Lingée,7
930,Lessing Julius Rosenwald,Pierre Lombard,7
931,Lessing Julius Rosenwald,Félicien Rops,7
932,Lessing Julius Rosenwald,Seong Moy,7
933,Lessing Julius Rosenwald,Fritz Voigt,1
934,Lessing Julius Rosenwald,Galerie Hanz Goltz,1
935,Lessing Julius Rosenwald,Maurice Potin,1
936,Lessing Julius Rosenwald,Bartolomeo Schedoni,1
937,Lessing Julius Rosenwald,Norwegian 19th Century,1
938,Lessing Julius Rosenwald,Max Beckmann,11
939,Lessing Julius Rosenwald,Paul Signac,6
940,Lessing Julius Rosenwald,Virgil Solis,6
941,Lessing Julius Rosenwald,Louis Roy,6
942,Lessing Julius Rosenwald,Jacques de Gheyn II,6
943,Lessing Julius Rosenwald,Hans Woutneel,1
944,Lessing Julius Rosenwald,Jean-Baptiste Blaise Simonet,6
945,Lessing Julius Rosenwald,Max Slevogt,6
946,Lessing Julius Rosenwald,Hans Thoma,6
947,Lessing Julius Rosenwald,Jusepe de Ribera,6
948,Lessing Julius Rosenwald,David Funck,1
949,Lessing Julius Rosenwald,Hieronymus Höltzel,1
950,Lessing Julius Rosenwald,Robert Walton,1
951,Lessing Julius Rosenwald,Richard Dey,1
952,Lessing Julius Rosenwald,Xenophon,1
953,Lessing Julius Rosenwald,Philemon Holland,1
954,Lessing Julius Rosenwald,Eugène Delacroix,6
955,Lessing Julius Rosenwald,Lyonel Feininger,6
956,Lessing Julius Rosenwald,Hans Holbein the Elder,7
957,Lessing Julius Rosenwald,Various Artists,8
958,Lessing Julius Rosenwald,Robert Boissard,7
959,Lessing Julius Rosenwald,André Marty,1
960,Lessing Julius Rosenwald,Giovanni Antonio Faldoni,8
961,Lessing Julius Rosenwald,Cornelis Galle I,8
962,Lessing Julius Rosenwald,Jacopo de' Barbari,8
963,Lessing Julius Rosenwald,Francesco Denanto,8
964,Lessing Julius Rosenwald,Nicolas de Larmessin IV,8
965,Lessing Julius Rosenwald,Gabor Peterdi,8
966,Lessing Julius Rosenwald,Eugène Isabey,8
967,Lessing Julius Rosenwald,Pietro Liberi,1
968,Lessing Julius Rosenwald,Ker Xavier Roussel,8
969,Lessing Julius Rosenwald,Jean-Baptiste Oudry,8
970,Lessing Julius Rosenwald,Balthasar Moncornet,8
971,Lessing Julius Rosenwald,Giovanni Coli,1
972,Lessing Julius Rosenwald,Auguste Renoir,11
973,Lessing Julius Rosenwald,Filippo Gherardi,1
974,Lessing Julius Rosenwald,Jacques Louis François Touzé,7
975,Lessing Julius Rosenwald,British 19th Century,7
976,Lessing Julius Rosenwald,Cornelis van Dalen I,7
977,Lessing Julius Rosenwald,Nicolas Delaunay,7
978,Lessing Julius Rosenwald,Berthe Morisot,7
979,Lessing Julius Rosenwald,Nicolas Poussin,7
980,Lessing Julius Rosenwald,Théodore Gericault,7
981,Lessing Julius Rosenwald,Albrecht Dürer,7
982,Lessing Julius Rosenwald,Stanley William Hayter,7
983,Lessing Julius Rosenwald,Emil Nolde,7
984,Lessing Julius Rosenwald,Guido Reni,7
985,Lessing Julius Rosenwald,Giovanni Benedetto Castiglione,7
986,Lessing Julius Rosenwald,Michael Burghers,7
987,Lessing Julius Rosenwald,Martin Droeshout,7
988,Lessing Julius Rosenwald,Andrea Celesti,1
989,Lessing Julius Rosenwald,Robert Cooper,7
990,Lessing Julius Rosenwald,Hieronymus Wierix,13
991,Lessing Julius Rosenwald,Henri Matisse,12
992,Lessing Julius Rosenwald,Abraham Blooteling,13
993,Lessing Julius Rosenwald,John Michael Williams,1
994,Lessing Julius Rosenwald,Joseph Murray Ince,1
995,Lessing Julius Rosenwald,George Bickham Sr.,1
996,Lessing Julius Rosenwald,Sylvester Rosa Koehler,2
997,Lessing Julius Rosenwald,Peter Pelham,1
998,Lessing Julius Rosenwald,Reinier van Persyn,1
999,Lessing Julius Rosenwald,Jean Picquet,1
1000,Lessing Julius Rosenwald,Albert Poel,1
1001,Lessing Julius Rosenwald,Thomas Abiel Prior,1
1002,Lessing Julius Rosenwald,William Raddon,1
1003,Lessing Julius Rosenwald,Burnet Reading,1
1004,Lessing Julius Rosenwald,Nicolas Regnesson,1
1005,Lessing Julius Rosenwald,Nikolaus Rhein,1
1006,Lessing Julius Rosenwald,John Romney,1
1007,Lessing Julius Rosenwald,Allan Ramsay,1
1008,Lessing Julius Rosenwald,Susanne Maria von Sandrart,1
1009,Lessing Julius Rosenwald,John Savage,1
1010,Lessing Julius Rosenwald,Armando Sica,1
1011,Lessing Julius Rosenwald,Walter Richard Sickert,1
1012,Lessing Julius Rosenwald,Charles Simonneau,1
1013,Lessing Julius Rosenwald,Willi Baumeister,1
1014,Lessing Julius Rosenwald,Otto Schubert,1
1015,Lessing Julius Rosenwald,Carl M. Schultheiss,1
1016,Lessing Julius Rosenwald,Peter Ludwig van Schuppen,1
1017,Lessing Julius Rosenwald,Aubrey Schwartz,1
1018,Lessing Julius Rosenwald,Edward Scriven,1
1019,Lessing Julius Rosenwald,Richard Seewald,1
1020,Lessing Julius Rosenwald,Annibale Carracci,13
1021,Lessing Julius Rosenwald,Peter Takal,1
1022,Lessing Julius Rosenwald,L. F. White Company,2
1023,Lessing Julius Rosenwald,Johannes Sarragon,1
1024,Lessing Julius Rosenwald,Adrian Vanson,2
1025,Lessing Julius Rosenwald,Henry Shaw,1
1026,Lessing Julius Rosenwald,W. Tringham,1
1027,Lessing Julius Rosenwald,H. Hysing,1
1028,Lessing Julius Rosenwald,Pieter Isaacz,3
1029,Lessing Julius Rosenwald,William Holl II,3
1030,Lessing Julius Rosenwald,Anton Wierix II,3
1031,Lessing Julius Rosenwald,Christoffel Pierson,1
1032,Lessing Julius Rosenwald,Jan van der Vaart,1
1033,Lessing Julius Rosenwald,Jean Marot I,3
1034,Lessing Julius Rosenwald,Brochery,1
1035,Lessing Julius Rosenwald,Jean Waldor,3
1036,Lessing Julius Rosenwald,Master AD,13
1037,Lessing Julius Rosenwald,Ciro Ferri,2
1038,Lessing Julius Rosenwald,Dirck van Baburen,2
1039,Lessing Julius Rosenwald,Niccolò Tornioli,2
1040,Lessing Julius Rosenwald,Alexander Voet I,1
1041,Lessing Julius Rosenwald,Adam,2
1042,Lessing Julius Rosenwald,Conrad Waumans,1
1043,Lessing Julius Rosenwald,Louis Fort,2
1044,Lessing Julius Rosenwald,Louis-Michel Halbou,3
1045,Lessing Julius Rosenwald,Robert Williams,1
1046,Lessing Julius Rosenwald,Jacques Lubin,2
1047,Lessing Julius Rosenwald,David Strang,2
1048,Lessing Julius Rosenwald,George Murray,2
1049,Lessing Julius Rosenwald,Nicholas Yeates,1
1050,Lessing Julius Rosenwald,Paul de Zetter,1
1051,Lessing Julius Rosenwald,Giacomo Franco,2
1052,Lessing Julius Rosenwald,Thomas Worlidge,2
1053,Lessing Julius Rosenwald,Johann Baptist Closterman,1
1054,Lessing Julius Rosenwald,George Yeates,2
1055,Lessing Julius Rosenwald,François Vivares,2
1056,Lessing Julius Rosenwald,Cornelius de Vos,1
1057,Lessing Julius Rosenwald,James Johnson,2
1058,Lessing Julius Rosenwald,Walther Teutsch,1
1059,Lessing Julius Rosenwald,Jack Sonenberg,1
