,target,source,value
551,Joseph E. Widener,vicomte Charles-Gilbert Terray Morel de Vindé,3
552,Joseph E. Widener,Isfahan 17th Century,3
553,Joseph E. Widener,Jean-Baptiste Le Prince,13
554,Joseph E. Widener,Jean Siméon Chardin,13
555,Joseph E. Widener,Carle Van Loo,2
556,Joseph E. Widener,Pierre-Michel Alix,2
557,Joseph E. Widener,German 16th Century,2
558,Joseph E. Widener,David Roentgen,2
559,Joseph E. Widener,British 19th Century,13
560,Joseph E. Widener,Bernard  Vanrisamburgh II,2
561,Joseph E. Widener,Leonard Limousin,2
562,Joseph E. Widener,Jean-François Leleu,2
563,Joseph E. Widener,British 20th Century,2
564,Joseph E. Widener,Jean Testard,2
565,Joseph E. Widener,J. Arrivet,2
566,Joseph E. Widener,Nicolas Tanché,2
567,Joseph E. Widener,Jean-François Oeben,2
568,Joseph E. Widener,Philippe Triere,13
569,Joseph E. Widener,Maestro Giorgio Andreoli of Gubbio,13
570,Joseph E. Widener,Moderno,13
571,Joseph E. Widener,Charles-Pierre Colardeau,2
572,Joseph E. Widener,L. Roger,2
573,Joseph E. Widener,Lucretius,2
574,Joseph E. Widener,Anne-Gabriel Meusnier de Querlon,2
575,Joseph E. Widener,Jonathan Swift,2
576,Joseph E. Widener,Pieter Pannemaker I,2
577,Joseph E. Widener,Giovanni di Domenico,2
578,Joseph E. Widener,Nicolas Schencker,2
579,Joseph E. Widener,Jean-Frédéric Schall,2
580,Joseph E. Widener,Nicola da Urbino,2
581,Joseph E. Widener,Villeneuve,2
582,Joseph E. Widener,Isidore-Stanislas Helman,17
583,Joseph E. Widener,Antoine Coypel,2
584,Joseph E. Widener,Giuliano di Scipione,2
585,Joseph E. Widener,Jean de Saint-Priest,2
586,Joseph E. Widener,Louis Rolland Trinquesse,2
587,Joseph E. Widener,Jacques Cazotte,2
588,Joseph E. Widener,Etienne Theaulon,2
589,Joseph E. Widener,Johann Christoph Teucher,2
590,Joseph E. Widener,Nicolas Leclerc,2
591,Joseph E. Widener,Pierre Maleuvre,4
592,Joseph E. Widener,Antoine Watteau,11
593,Joseph E. Widener,Charles François Adrien Macret,4
594,Joseph E. Widener,Longus,4
595,Joseph E. Widener,Jean Benjamin de La Borde,4
596,Joseph E. Widener,Pierre François Tardieu,11
597,Joseph E. Widener,Jean-Baptiste Greuze,11
598,Joseph E. Widener,Pierre-François Basan,11
599,Joseph E. Widener,Louis de Surugue de Surgis,11
600,Joseph E. Widener,Claude-Joseph Dorat,4
601,Joseph E. Widener,Daniel Berger,1
602,Joseph E. Widener,George Romney,2
603,Joseph E. Widener,Deruta 16th Century,11
604,Joseph E. Widener,Francois de Salignac de La Mothe-Fenelon,4
605,Joseph E. Widener,Andrea Mantegna,2
606,Joseph E. Widener,Nicolas Andre Monsiau,4
607,Joseph E. Widener,Edouard Manet,2
608,Joseph E. Widener,Pierre-Laurent Auvray,2
609,Joseph E. Widener,Benoît Audran I,2
610,Joseph E. Widener,Michel Aubert,2
611,Joseph E. Widener,Guillaume Dupré,2
612,Joseph E. Widener,Jean Charles Delafosse,4
613,Joseph E. Widener,Donatello,2
614,Joseph E. Widener,Paduan 16th Century,4
615,Joseph E. Widener,Antoine-Francois Prévost,4
616,Joseph E. Widener,Ovid,4
617,Joseph E. Widener,Pierre Alexandre Le Prieur,4
618,Joseph E. Widener,Saint-Gois,4
619,Joseph E. Widener,Desiderio da Settignano,2
620,Joseph E. Widener,Baron de Charles de Secondat Montesquieu,4
621,Joseph E. Widener,Giovanni Battista Foggini,2
622,Joseph E. Widener,Jean-Baptiste Louvet de Couvrai,4
623,Joseph E. Widener,Jean de La Fontaine,12
624,Joseph E. Widener,Anacreon,2
625,Joseph E. Widener,Nicolas Bertin,1
626,Joseph E. Widener,Italian 17th/19th Century,2
627,Joseph E. Widener,Charles-Etienne Gaucher,15
628,Joseph E. Widener,Louis Binet,15
629,Joseph E. Widener,Jean-Louis De Marne,2
630,Joseph E. Widener,Pierre-Gabriel Berthault,15
631,Joseph E. Widener,Marie Elisabeth Thibault,3
632,Joseph E. Widener,Louis-Marin Bonnet,15
633,Joseph E. Widener,Antoine Radigues,2
634,Joseph E. Widener,Jean Henry Alexandre Pernet,2
635,Joseph E. Widener,Antoine Borel,15
636,Joseph E. Widener,Jean-Baptiste Perronneau,2
637,Joseph E. Widener,Jean Pelletier,2
638,Joseph E. Widener,Jean Mathieu,2
639,Joseph E. Widener,Netherlandish 15th/16th Century,3
640,Joseph E. Widener,Elie du Mesnil,2
641,Joseph E. Widener,J. Pélicier,2
642,Joseph E. Widener,Jean-Baptiste Morret,2
643,Joseph E. Widener,Louis Germain,2
644,Joseph E. Widener,Henri Nicolas van Gorp,2
645,Joseph E. Widener,Jean-Gaspard Heilmann,2
646,Joseph E. Widener,Urbino 16th Century,2
647,Joseph E. Widener,Sigmund Freudenberger,14
648,Joseph E. Widener,Matthias Gottfried Eichler,2
649,Joseph E. Widener,Pierre Thomas Le Clerc,2
650,Joseph E. Widener,L. Legoux,2
651,Joseph E. Widener,Louis-Joseph Le Lorrain,2
652,Joseph E. Widener,Edme Jeaurat,2
653,Joseph E. Widener,Antoine-François Sergent,15
654,Joseph E. Widener,Nicolas-René Jollain,2
655,Joseph E. Widener,Charles de La Fosse,3
656,Joseph E. Widener,Claude-Antoine Littrey de Montigny,2
657,Joseph E. Widener,Francois-Xavier Vispre,3
658,Joseph E. Widener,European 19th Century,2
659,Joseph E. Widener,Bernard Picart,3
660,Joseph E. Widener,Salvatore Tresca,3
661,Joseph E. Widener,French 19th Century,17
662,Joseph E. Widener,Chinese 20th Century,2
663,Joseph E. Widener,Pieter Tanje,3
664,Joseph E. Widener,N. Thomas,3
665,Joseph E. Widener,Faenza 16th Century,3
666,Joseph E. Widener,"Philippe Duc d'Orleans, Palais Royal, Paris, France",2
667,Joseph E. Widener,Jean Dambrun,16
668,Joseph E. Widener,Gregorio di Lorenzo (Master of the Marble Madonnas),2
669,Joseph E. Widener,Le Campion family,3
670,Joseph E. Widener,Louis-Simon Lempereur,16
671,Joseph E. Widener,"Louis-Philippe-Joseph, duc d' Orléans",2
672,Joseph E. Widener,Nicolas-Bernard Lépicié,16
673,Joseph E. Widener,Viennese 19th Century,2
674,Joseph E. Widener,François Dumont,16
675,Joseph E. Widener,Milanese 17th Century,2
676,Joseph E. Widener,Western European 20th Century,2
677,Joseph E. Widener,Tuscan 15th Century,2
678,Joseph E. Widener,Georges Malbeste,2
679,Joseph E. Widener,Martin Marvie,2
680,Joseph E. Widener,French 12th Century,2
681,Joseph E. Widener,Charles Louis Lingée,2
682,Joseph E. Widener,Louis-Michel Halbou,15
683,Joseph E. Widener,Pierre-Antoine Demachy,2
684,Joseph E. Widener,Antoine Lebel,2
685,Joseph E. Widener,Benoit-Louis Henriquez,2
686,Joseph E. Widener,Jean-Jacques-François Le Barbier I,14
687,Joseph E. Widener,Jean Jacques Lagrenée II,2
688,Joseph E. Widener,Remi-Henri-Joseph Delvaux,14
689,Joseph E. Widener,dame de Francoise d'Issembourg d'Happoncourt Graffigny,2
690,Joseph E. Widener,Horace,2
691,Joseph E. Widener,Pierre-Ambroise-Francois Choderlos de Laclos,2
692,Joseph E. Widener,Louis Tessier,13
693,Joseph E. Widener,Johann Heinrich Rode,2
694,Kimbell Art Museum,Jacopo Palma il Giovane,2
695,Kimbell Art Museum,Longus,1
696,Kimbell Art Museum,Albrecht Dürer,1
697,Kimbell Art Museum,Aristide Maillol,32
698,Lessing Julius Rosenwald,Lionel Lindsay,2
699,Lessing Julius Rosenwald,Gustave Leheutre,2
700,Lessing Julius Rosenwald,Philip Kappel,2
701,Lessing Julius Rosenwald,Henry Bonaventure Monnier,2
702,Lessing Julius Rosenwald,Henri Beaubrun,2
703,Lessing Julius Rosenwald,Hendrik Cornelisz van Vliet,2
704,Lessing Julius Rosenwald,Jacob Fransz van der Merck,2
705,Lessing Julius Rosenwald,Jacobus Neeffs,2
706,Lessing Julius Rosenwald,Oskar Kokoschka,2
707,Lessing Julius Rosenwald,Jacques Androuet du Cerceau,2
708,Lessing Julius Rosenwald,Johann Georg Eckart,2
709,Lessing Julius Rosenwald,Cornelis Dusart,2
710,Lessing Julius Rosenwald,Giulio Romano,2
711,Lessing Julius Rosenwald,Henry Fuseli,2
712,Lessing Julius Rosenwald,Martin Lewis,2
713,Lessing Julius Rosenwald,Jost Amman,2
714,Lessing Julius Rosenwald,Ernst Barlach,2
715,Lessing Julius Rosenwald,Hans Brosamer,2
716,Lessing Julius Rosenwald,Armin Landeck,2
717,Lessing Julius Rosenwald,Pierre II Woeiriot de Bouzey,2
718,Lessing Julius Rosenwald,Stefano Della Bella,2
719,Lessing Julius Rosenwald,Luca Cambiaso,2
720,Lessing Julius Rosenwald,William Lee-Hankey,2
721,Lessing Julius Rosenwald,Nicolas Joseph Voyez,2
722,Lessing Julius Rosenwald,Diana Scultori,2
723,Lessing Julius Rosenwald,Albert Bloch,2
724,Lessing Julius Rosenwald,Willem Jacobsz Delff,2
725,Lessing Julius Rosenwald,Eugène Carrière,2
726,Lessing Julius Rosenwald,Giulio Campagnola,2
727,Lessing Julius Rosenwald,Pierre-Imbert Drevet,2
728,Lessing Julius Rosenwald,Stella Drabkin,2
729,Lessing Julius Rosenwald,Philip Cheney,2
730,Lessing Julius Rosenwald,Samuel Chamberlain,2
731,Lessing Julius Rosenwald,Asa Cheffetz,2
732,Lessing Julius Rosenwald,George Clint,2
733,Lessing Julius Rosenwald,Master of the Golden Bull,2
734,Lessing Julius Rosenwald,Pieter van der Banck,2
735,Lessing Julius Rosenwald,Jose Gutierrez Solana,2
736,Lessing Julius Rosenwald,Israël Silvestre,2
737,Lessing Julius Rosenwald,Charles Simonneau,2
738,Lessing Julius Rosenwald,William Walker,2
739,Lessing Julius Rosenwald,James Watson,2
740,Lessing Julius Rosenwald,Wsesolod Woinoff,2
741,Lessing Julius Rosenwald,Michael Wolgemut,2
742,Lessing Julius Rosenwald,Hieronymus Wierix,2
743,Lessing Julius Rosenwald,Erich Heckel,2
744,Lessing Julius Rosenwald,Jacob Duck,2
745,Lessing Julius Rosenwald,Nathaniel Sparks,2
746,Lessing Julius Rosenwald,American 20th Century,2
747,Lessing Julius Rosenwald,Pieter van Laer,2
748,Lessing Julius Rosenwald,Cornelis Galle I,2
749,Lessing Julius Rosenwald,Master of the Berlin Passion,2
750,Lessing Julius Rosenwald,Jean Siméon Chardin,2
751,Lessing Julius Rosenwald,Paul Cézanne,2
752,Lessing Julius Rosenwald,Georges Braque,2
753,Lessing Julius Rosenwald,John Sloan,2
754,Lessing Julius Rosenwald,John Singer Sargent,2
755,Lessing Julius Rosenwald,Georges Rouault,2
756,Lessing Julius Rosenwald,Edouard Vuillard,2
757,Lessing Julius Rosenwald,Benjamin West,2
758,Lessing Julius Rosenwald,Baccio Bandinelli,2
759,Lessing Julius Rosenwald,Ignacio Zuloaga,2
760,Lessing Julius Rosenwald,Jean-Auguste-Dominique Ingres,2
761,Lessing Julius Rosenwald,Claude Lorrain,2
762,Lessing Julius Rosenwald,Josiah Boydell,2
763,Lessing Julius Rosenwald,Master with the Banderoles,2
764,Lessing Julius Rosenwald,George Morland,2
765,Lessing Julius Rosenwald,Quentin Massys,2
766,Lessing Julius Rosenwald,Joseph Gray,2
767,Lessing Julius Rosenwald,Michiel van der Gucht,2
768,Lessing Julius Rosenwald,Lambert Hopfer,2
769,Lessing Julius Rosenwald,Pieter de Jode II,2
770,Lessing Julius Rosenwald,Wanda Gág,2
771,Lessing Julius Rosenwald,Daniel Hopfer,2
772,Lessing Julius Rosenwald,Jeremias Falck,2
773,Lessing Julius Rosenwald,Gordon Grant,2
774,Lessing Julius Rosenwald,Karel Dujardin,2
775,Lessing Julius Rosenwald,Frank Duveneck,2
776,Lessing Julius Rosenwald,Paul Landacre,2
777,Lessing Julius Rosenwald,Master B.H.M.,2
778,Lessing Julius Rosenwald,John Jones,2
779,Lessing Julius Rosenwald,Master of 1515,2
780,Lessing Julius Rosenwald,French 18th Century,2
781,Lessing Julius Rosenwald,Augustin de Saint-Aubin,2
782,Lessing Julius Rosenwald,Master I.A.M. of Zwolle,2
783,Lessing Julius Rosenwald,Master of the Meshed Background,2
784,Lessing Julius Rosenwald,French 19th Century,2
785,Lessing Julius Rosenwald,Charles B. J. Févret de Saint-Mémin,2
786,Lessing Julius Rosenwald,Bartholomaeus Spranger,2
787,Lessing Julius Rosenwald,Raphael Soyer,2
788,Lessing Julius Rosenwald,W.T. Annis,2
789,Lessing Julius Rosenwald,Spanish (Castile),2
790,Lessing Julius Rosenwald,Will Barnet,2
791,Lessing Julius Rosenwald,Master of the Cologne Arms,2
792,Lessing Julius Rosenwald,Ventura Salimbeni,2
793,Lessing Julius Rosenwald,Master NA.DAT with the Mousetrap,2
794,Lessing Julius Rosenwald,Master of the Protective Saints of Cologne,2
795,Lessing Julius Rosenwald,Gerhard Marcks,2
796,Lessing Julius Rosenwald,Angelo Marullo,2
797,Lessing Julius Rosenwald,Jean-Baptiste-Pierre Le Brun,2
798,Lessing Julius Rosenwald,Master of St. Sebastian,2
799,Lessing Julius Rosenwald,Eugène Isabey,2
800,Lessing Julius Rosenwald,Polidoro da Caravaggio,2
801,Lessing Julius Rosenwald,Guido Reni,2
802,Lessing Julius Rosenwald,Baldassare Peruzzi,2
803,Lessing Julius Rosenwald,Max Beckmann,2
804,Lessing Julius Rosenwald,Charles-François Daubigny,2
805,Lessing Julius Rosenwald,Melchior Lorch,2
806,Lessing Julius Rosenwald,Antoine Masson,2
807,Lessing Julius Rosenwald,David Young Cameron,461
808,Lessing Julius Rosenwald,Leendert van der Cooghen,1
809,Lessing Julius Rosenwald,Master C,1
810,Lessing Julius Rosenwald,French 16th Century,1
811,Lessing Julius Rosenwald,German 17th Century,1
812,Lessing Julius Rosenwald,German 20th Century,1
813,Lessing Julius Rosenwald,André Dunoyer de Segonzac,1
814,Lessing Julius Rosenwald,Pieter Stevens,1
815,Lessing Julius Rosenwald,Frederic Taubes,1
816,Lessing Julius Rosenwald,Pietro Testa,1
817,Lessing Julius Rosenwald,Giovanni Battista Trotti,1
818,Lessing Julius Rosenwald,Esaias van de Velde I,1
819,Lessing Julius Rosenwald,Master LCz,1
820,Lessing Julius Rosenwald,Giuseppe Nicolo Vicentino,1
821,Lessing Julius Rosenwald,Unknown 16th Century,1
822,Lessing Julius Rosenwald,Boris Artzybasheff,1
823,Lessing Julius Rosenwald,Acke Aslund,1
824,Lessing Julius Rosenwald,Maxil Ballinger,1
825,Lessing Julius Rosenwald,Pieter Balten,1
826,Lessing Julius Rosenwald,Mariano Andreu,1
827,Lessing Julius Rosenwald,Master of the Victoria and Albert Diableries,1
828,Lessing Julius Rosenwald,Jan van Aken,1
829,Lessing Julius Rosenwald,Gerhard Albin Albe,1
830,Lessing Julius Rosenwald,James E. Allen,1
831,Lessing Julius Rosenwald,Maarten de Vos,1
832,Lessing Julius Rosenwald,Erhard Altdorfer,1
833,Lessing Julius Rosenwald,Francesco Bartolozzi,1
834,Lessing Julius Rosenwald,Oskar Stössel,1
835,Lessing Julius Rosenwald,Johan Wierix,1
836,Lessing Julius Rosenwald,Andreas Mattaus Wolfgang,1
837,Lessing Julius Rosenwald,Willem van Swanenburgh,1
838,Lessing Julius Rosenwald,Johann Reinhold Schildknecht,1
839,Lessing Julius Rosenwald,Crispyn van den Queboorn,1
840,Lessing Julius Rosenwald,Matthis Quad,1
841,Lessing Julius Rosenwald,Frederick T. Reynolds,1
842,Lessing Julius Rosenwald,Christoffel van Sichem I,1
843,Lessing Julius Rosenwald,Ludwig von Siegen,1
844,Lessing Julius Rosenwald,Max Slevogt,1
845,Lessing Julius Rosenwald,Pierre-François Basan,1
846,Lessing Julius Rosenwald,Giuseppe Scolari,1
847,Lessing Julius Rosenwald,Ralph Fletcher Seymour,1
848,Lessing Julius Rosenwald,Pierre Louis de Surugue,1
849,Lessing Julius Rosenwald,Robert N. Taylor,1
850,Lessing Julius Rosenwald,John Thane,1
851,Lessing Julius Rosenwald,Douglas Ion Smart,1
852,Lessing Julius Rosenwald,John Smith,1
853,Lessing Julius Rosenwald,Pieter van Sompel,1
854,Lessing Julius Rosenwald,Nicolas de Son,1
855,Lessing Julius Rosenwald,George Soper,1
856,Lessing Julius Rosenwald,Hans Sporer,1
857,Lessing Julius Rosenwald,Hercules Seghers,1
858,Lessing Julius Rosenwald,Emilio Amero,1
859,Lessing Julius Rosenwald,Niels Yde Andersen,1
860,Lessing Julius Rosenwald,Henri Simon Thomassin,1
861,Lessing Julius Rosenwald,Louis Tocqué,1
862,Lessing Julius Rosenwald,Murray Macpherson Tod,1
863,Lessing Julius Rosenwald,Peltro William Tomkins,1
864,Lessing Julius Rosenwald,Antoine Trouvain,1
865,Lessing Julius Rosenwald,Cadwallader Washburn,1
866,Lessing Julius Rosenwald,William Washington,1
867,Lessing Julius Rosenwald,Ernest William Watson,1
868,Lessing Julius Rosenwald,Eva Auld Watson,1
869,Lessing Julius Rosenwald,Thomas Watson,1
870,Lessing Julius Rosenwald,Thomas Robert Way,1
871,Lessing Julius Rosenwald,Felix Timmermans,1
872,Lessing Julius Rosenwald,Charles Turner Warren,1
873,Lessing Julius Rosenwald,Jacques Villon,1
874,Lessing Julius Rosenwald,Hans Vischer,1
875,Lessing Julius Rosenwald,Joseph Vivien,1
876,Lessing Julius Rosenwald,George Canning Wales,1
877,Lessing Julius Rosenwald,Karl Schmidt-Rottluff,1
878,Lessing Julius Rosenwald,Pieter Dircksz Santvoort,1
879,Lessing Julius Rosenwald,Childe Hassam,1
880,Lessing Julius Rosenwald,Winslow Homer,1
881,Lessing Julius Rosenwald,Edward Hopper,1
882,Lessing Julius Rosenwald,Jacob Jordaens,1
883,Lessing Julius Rosenwald,Alfred William Warren,1
884,Lessing Julius Rosenwald,Paul Verrees,1
885,Lessing Julius Rosenwald,Emile Antoine Verpilleux,1
886,Lessing Julius Rosenwald,Adriaen Pietersz van de Venne,1
887,Lessing Julius Rosenwald,George Hand Wright,1
888,Lessing Julius Rosenwald,John Buckland Wright,1
889,Lessing Julius Rosenwald,Jan Ziarnko,1
890,Lessing Julius Rosenwald,Elisha Kent Kane Wetherill,1
891,Lessing Julius Rosenwald,Treva Wheete,1
892,Lessing Julius Rosenwald,Johann Georg Wille,1
893,Lessing Julius Rosenwald,Ronau William Woiceske,1
894,Lessing Julius Rosenwald,Henry Wolf,1
895,Lessing Julius Rosenwald,Franklin T. Wood,1
896,Lessing Julius Rosenwald,William Woollett,1
897,Lessing Julius Rosenwald,Nicolò Boldrini,1
898,Lessing Julius Rosenwald,Edward Borein,1
899,Lessing Julius Rosenwald,Louis Bosse,1
900,Lessing Julius Rosenwald,Cornelis Botke,1
901,Lessing Julius Rosenwald,Edward Bouverie Hoyton,1
902,Lessing Julius Rosenwald,Mathis Zündt,1
903,Lessing Julius Rosenwald,Bertalan Bodnar,1
904,Lessing Julius Rosenwald,Emile Bernard,1
905,Lessing Julius Rosenwald,Johann Martin Bernigeroth,1
906,Lessing Julius Rosenwald,Jodocus Bickart,1
907,Lessing Julius Rosenwald,Abraham Blooteling,1
908,Lessing Julius Rosenwald,Bernard Vaillant,1
909,Lessing Julius Rosenwald,Wallerant Vaillant,1
910,Lessing Julius Rosenwald,Lucas Vorsterman II,1
911,Lessing Julius Rosenwald,Jan van der Vaart,1
912,Lessing Julius Rosenwald,Daniel Mytens the Elder,1
913,Lessing Julius Rosenwald,Robert Graves,1
914,Lessing Julius Rosenwald,Daniel H. Kahnweiler,1
915,Lessing Julius Rosenwald,Dowdeswell and Dowdeswell,1
916,Lessing Julius Rosenwald,English 16th Century,1
917,Lessing Julius Rosenwald,Eugène Delâtre,1
918,Lessing Julius Rosenwald,Fine Art Society,1
919,Lessing Julius Rosenwald,Master of the Martyrdom of the Ten Thousand,1
920,Lessing Julius Rosenwald,W. B. Dukes,1
921,Lessing Julius Rosenwald,Pola Gauguin,1
922,Lessing Julius Rosenwald,Christian Cato,1
923,Lessing Julius Rosenwald,Print and Drawing Club of The Art Institute of Chicago,1
924,Lessing Julius Rosenwald,Israel Ber Neumann,1
925,Lessing Julius Rosenwald,Lemercier & Cie,1
926,Lessing Julius Rosenwald,Veit Specklin,1
927,Lessing Julius Rosenwald,Anna Maria van Schurman,1
928,Lessing Julius Rosenwald,Jerome Franken,1
929,Lessing Julius Rosenwald,Hans Woutneel,1
930,Lessing Julius Rosenwald,Jeremias Wolff,1
931,Lessing Julius Rosenwald,Georg Glockendon the Elder,1
932,Lessing Julius Rosenwald,Paulus Lesire,1
933,Lessing Julius Rosenwald,François Duchatel,1
934,Lessing Julius Rosenwald,Laurent Dufour,1
935,Lessing Julius Rosenwald,Jean Michelin,1
936,Lessing Julius Rosenwald,Fritz Voigt,1
937,Lessing Julius Rosenwald,Willem Jansz. Blaeu,1
938,Lessing Julius Rosenwald,Italian,1
939,Lessing Julius Rosenwald,Minnetta Good,1
940,Lessing Julius Rosenwald,Print Club of Cleveland,1
941,Lessing Julius Rosenwald,Princeton Print Club,1
942,Lessing Julius Rosenwald,Elmer Adler,1
943,Lessing Julius Rosenwald,Pynson Printers,1
944,Lessing Julius Rosenwald,The Colophon,1
945,Lessing Julius Rosenwald,Max Zachmann,1
946,Lessing Julius Rosenwald,Allen Lewis,1
947,Lessing Julius Rosenwald,Otto Felsing,1
948,Lessing Julius Rosenwald,Robert Dunthorne,1
949,Lessing Julius Rosenwald,Antoine-Louis Barye,1
950,Lessing Julius Rosenwald,Erhard Ratdolt,1
951,Lessing Julius Rosenwald,Hermann Marx,1
952,Lessing Julius Rosenwald,H.C. Dickins,1
953,Lessing Julius Rosenwald,Charles Welch,1
954,Lessing Julius Rosenwald,Print Collectors' Club,1
955,Lessing Julius Rosenwald,Henry Pelham,1
956,Lessing Julius Rosenwald,Louis Fort,1
957,Lessing Julius Rosenwald,Bohemian 17th Century,1
958,Lessing Julius Rosenwald,Lawrence Barrett,1
959,Lessing Julius Rosenwald,Charles K. Gleeson,1
960,Lessing Julius Rosenwald,Erhard Schön,1
961,Lessing Julius Rosenwald,Joshua Thurston,1
962,Lessing Julius Rosenwald,Dutch 16th Century,1
963,Lessing Julius Rosenwald,Jean Nocret,1
964,Lessing Julius Rosenwald,Roger de La Fresnaye,1
965,Lessing Julius Rosenwald,Velut,1
966,Lessing Julius Rosenwald,Henry Corbould,1
967,Lessing Julius Rosenwald,William Byron,1
968,Lessing Julius Rosenwald,Otto J. Schneider,1
969,Lessing Julius Rosenwald,Michel Lasne,1
970,Lessing Julius Rosenwald,William Holl II,1
971,Lessing Julius Rosenwald,Pieter de Jode I,1
972,Lessing Julius Rosenwald,Pierre Philippe,1
973,Lessing Julius Rosenwald,Jacob von Sandrart,1
974,Lessing Julius Rosenwald,Karel van Mallery,1
975,Lessing Julius Rosenwald,Giacomo Franco,1
976,Lessing Julius Rosenwald,Robert Hart,1
977,Lessing Julius Rosenwald,Robert van Voerst,1
978,Lessing Julius Rosenwald,Giuseppe Maria Moretti,1
979,Lessing Julius Rosenwald,Isaac Oliver,1
980,Lessing Julius Rosenwald,Samuel Cooper,1
981,Lessing Julius Rosenwald,Lucas Kilian,1
982,Lessing Julius Rosenwald,Wolfgang Philipp Kilian,1
983,Lessing Julius Rosenwald,Richard Houston,1
984,Lessing Julius Rosenwald,Dominique Lampsonius,1
985,Lessing Julius Rosenwald,W. J. Alais,1
986,Lessing Julius Rosenwald,Cornelius Matsys,1
987,Lessing Julius Rosenwald,Edward Harding,1
988,Lessing Julius Rosenwald,Johan Dircksz van Nes,1
989,Lessing Julius Rosenwald,John Milton,1
990,Lessing Julius Rosenwald,Anton Mauve,1
991,Lessing Julius Rosenwald,François Huet,1
992,Lessing Julius Rosenwald,John Ponsford,1
993,Lessing Julius Rosenwald,Jean Daret,1
994,Lessing Julius Rosenwald,Jacob van Oost II,1
995,Lessing Julius Rosenwald,David Baudringien,1
996,Lessing Julius Rosenwald,Thomas de Keyser,1
997,Lessing Julius Rosenwald,Hendrik Gerritsz Pot,1
998,Lessing Julius Rosenwald,Johannes Cornelisz Verspronck,1
999,Lessing Julius Rosenwald,Anton Wierix II,1
1000,Lessing Julius Rosenwald,Bartolomeus van Lochom,1
1001,Lessing Julius Rosenwald,Jacob Peter Gowy,1
1002,Lessing Julius Rosenwald,Mary Beale,1
1003,Lessing Julius Rosenwald,Frederick Bouttats I,1
1004,Lessing Julius Rosenwald,Cornelis Boel,1
1005,Lessing Julius Rosenwald,Frederick Bouttats II,1
1006,Lessing Julius Rosenwald,Samuel Freeman,1
1007,Lessing Julius Rosenwald,William Holl I,1
1008,Lessing Julius Rosenwald,Philipp Otto Runge,1
1009,Lessing Julius Rosenwald,Chauncey Foster Ryder,1
1010,Lessing Julius Rosenwald,Raphael Sadeler I,1
1011,Lessing Julius Rosenwald,Jusepe de Ribera,1
1012,Lessing Julius Rosenwald,M. Paul Roche,1
1013,Lessing Julius Rosenwald,Félicien Rops,1
1014,Lessing Julius Rosenwald,Francesco di Lorenzo Rosselli,1
1015,Lessing Julius Rosenwald,Thomas Phillips,1
1016,Lessing Julius Rosenwald,Jean de Dieu,1
1017,Lessing Julius Rosenwald,Vincent van Gogh,1
1018,Lessing Julius Rosenwald,Salvador Dalí,1
1019,Lessing Julius Rosenwald,Giorgio De Chirico,1
1020,Lessing Julius Rosenwald,Balthasar Moncornet,1
1021,Lessing Julius Rosenwald,Benjamin Chambers Brown,1
1022,Lessing Julius Rosenwald,Auguste Delâtre,1
1023,Lessing Julius Rosenwald,Lorenzo Costa,1
1024,Lessing Julius Rosenwald,David Coster,1
1025,Lessing Julius Rosenwald,Samuel Cousins,1
1026,Lessing Julius Rosenwald,Frans Crabbe van Espleghem,1
1027,Lessing Julius Rosenwald,Hendrik J. van Craenhals,1
1028,Lessing Julius Rosenwald,Rose Crosman,1
1029,Lessing Julius Rosenwald,Dirck de Bray,1
1030,Lessing Julius Rosenwald,Pieter van Mol,1
1031,Lessing Julius Rosenwald,Johann Sibmacher,1
1032,Lessing Julius Rosenwald,Warren B. Davis,1
1033,Lessing Julius Rosenwald,Adam Elsheimer,1
1034,Lessing Julius Rosenwald,Albert Engstrom,1
1035,Lessing Julius Rosenwald,Étienne,1
1036,Lessing Julius Rosenwald,Erhard Etzlaub,1
1037,Lessing Julius Rosenwald,John Faber II,1
1038,Lessing Julius Rosenwald,Wilfred Fairclough,1
1039,Lessing Julius Rosenwald,Nal Bal Dian,1
1040,Lessing Julius Rosenwald,Albert Edelfelt,1
1041,Lessing Julius Rosenwald,Richard Earlom,1
1042,Lessing Julius Rosenwald,Carson Sutherlin Davenport,1
1043,Lessing Julius Rosenwald,Ugo Mochi,1
1044,Lessing Julius Rosenwald,Alexander Nasmyth,1
1045,Lessing Julius Rosenwald,John Francis Murphy,1
1046,Lessing Julius Rosenwald,Malcolm Osborne,1
1047,Lessing Julius Rosenwald,Leonard Pytlak,1
1048,Lessing Julius Rosenwald,Jean Rabel,1
1049,Lessing Julius Rosenwald,Paul Reimund,1
1050,Lessing Julius Rosenwald,Philip Reisman,1
1051,Lessing Julius Rosenwald,Wilhelm Pleydenwurff,1
1052,Lessing Julius Rosenwald,Benoît-Louis Prévost,1
1053,Lessing Julius Rosenwald,Merritt Mauzey,1
1054,Lessing Julius Rosenwald,Claude Mellan,1
1055,Lessing Julius Rosenwald,Mortimer Menpes,1
1056,Lessing Julius Rosenwald,Matthaus Merian I,1
1057,Lessing Julius Rosenwald,Henry Meyer,1
1058,Lessing Julius Rosenwald,Morton Mathews,1
1059,Lessing Julius Rosenwald,Master with the Mountain-Like Clouds,1
1060,Lessing Julius Rosenwald,Jan Rombouts the Elder,1
1061,Lessing Julius Rosenwald,Master NW,1
