,target,source,value
96,Ailsa Mellon Bruce Fund,Jacques de Gheyn III,3
97,Ailsa Mellon Bruce Fund,Giulio Romano,4
98,Ailsa Mellon Bruce Fund,Jan Pietersz Saenredam,4
99,Ailsa Mellon Bruce Fund,Nicolaes Pietersz Berchem,4
100,Ailsa Mellon Bruce Fund,Käthe Kollwitz,4
101,Ailsa Mellon Bruce Fund,Cornelis Claesz van Wieringen,4
102,Ailsa Mellon Bruce Fund,Hieronymus Cock,4
103,Ailsa Mellon Bruce Fund,Matthaus Merian I,2
104,Ailsa Mellon Bruce Fund,Gian Jacopo Caraglio,2
105,Ailsa Mellon Bruce Fund,Christoffel Jegher,2
106,Ailsa Mellon Bruce Fund,Max Oppenheimer,5
107,Ailsa Mellon Bruce Fund,Anton Maria Zanetti I,1
108,Ailsa Mellon Bruce Fund,Bartholomeus Breenbergh,6
109,Ailsa Mellon Bruce Fund,Jan Hackaert,6
110,Ailsa Mellon Bruce Fund,John Skippe,6
111,Ailsa Mellon Bruce Fund,Giovanni Benedetto Castiglione,5
112,Ailsa Mellon Bruce Fund,Stanley William Hayter,5
113,Ailsa Mellon Bruce Fund,Lodovico Carracci,2
114,Ailsa Mellon Bruce Fund,Pieter Bruegel the Elder,2
115,Ailsa Mellon Bruce Fund,Annibale Carracci,2
116,Ailsa Mellon Bruce Fund,Leonardo da Vinci,2
117,Ailsa Mellon Bruce Fund,Guercino,2
118,Ailsa Mellon Bruce Fund,Francesco Guardi,2
119,Ailsa Mellon Bruce Fund,Fra Bartolommeo,2
120,Ailsa Mellon Bruce Fund,Henri Matisse,5
121,Ailsa Mellon Bruce Fund,Melchior Küsel,7
122,Ailsa Mellon Bruce Fund,Adriaen de Vries,2
123,Ailsa Mellon Bruce Fund,László Moholy-Nagy,2
124,Ailsa Mellon Bruce Fund,Domenico Campagnola,2
125,Ailsa Mellon Bruce Fund,Albrecht Dürer,5
126,Ailsa Mellon Bruce Fund,Titian,2
127,Ailsa Mellon Bruce Fund,Giovanni Battista Tiepolo,2
128,Ailsa Mellon Bruce Fund,David Teniers the Younger,2
129,Ailsa Mellon Bruce Fund,Pablo Picasso,2
130,Ailsa Mellon Bruce Fund,Baccio Bandinelli,2
131,Ailsa Mellon Bruce Fund,Curt Valentin,5
132,Ailsa Mellon Bruce Fund,Jan Muller,2
133,Ailsa Mellon Bruce Fund,Giorgio Morandi,2
134,Ailsa Mellon Bruce Fund,Abraham Bosse,2
135,Ailsa Mellon Bruce Fund,Enea Vico,2
136,Ailsa Mellon Bruce Fund,Carel Collaert,2
137,Ailsa Mellon Bruce Fund,Sir Peter Paul Rubens,5
138,Ailsa Mellon Bruce Fund,Thomas Wyck,1
139,Ailsa Mellon Bruce Fund,Thomas Cole,4
140,Ailsa Mellon Bruce Fund,Adriaan de Weerdt,1
141,Ailsa Mellon Bruce Fund,Francesco Tironi,1
142,Ailsa Mellon Bruce Fund,Hans Speckaert,1
143,Ailsa Mellon Bruce Fund,Girolamo Siciolante,1
144,Ailsa Mellon Bruce Fund,Stefano Della Bella,14
145,Ailsa Mellon Bruce Fund,Federico Zuccaro,1
146,Ailsa Mellon Bruce Fund,Pieter Dircksz Santvoort,1
147,Ailsa Mellon Bruce Fund,Claes Jansz Visscher,30
148,Ailsa Mellon Bruce Fund,Giuliano Traballesi,1
149,Ailsa Mellon Bruce Fund,Christoffel van Sichem I,1
150,Ailsa Mellon Bruce Fund,Giuseppe Scolari,1
151,Ailsa Mellon Bruce Fund,Pieter Balten,1
152,Ailsa Mellon Bruce Fund,Andrea Zoan,1
153,Ailsa Mellon Bruce Fund,Ventura Salimbeni,1
154,Ailsa Mellon Bruce Fund,Marcellus Laroon II,1
155,Ailsa Mellon Bruce Fund,Christoph Murer,1
156,Ailsa Mellon Bruce Fund,Jean-Baptiste Jouvenet,1
157,Ailsa Mellon Bruce Fund,Giovanni Battista Scultori,1
158,Ailsa Mellon Bruce Fund,Francesco Vanni,1
159,Ailsa Mellon Bruce Fund,Abraham Bloemaert,27
160,Ailsa Mellon Bruce Fund,Elihu Vedder,1
161,Ailsa Mellon Bruce Fund,Charles Despiau,1
162,Ailsa Mellon Bruce Fund,François Coudray,1
163,Ailsa Mellon Bruce Fund,Constantin Brâncuși,1
164,Ailsa Mellon Bruce Fund,Gian Lorenzo Bernini,1
165,Ailsa Mellon Bruce Fund,Jean Arp,1
166,Ailsa Mellon Bruce Fund,Alexander Archipenko,1
167,Ailsa Mellon Bruce Fund,Boëtius Adams Bolswert,22
168,Ailsa Mellon Bruce Fund,Alessandro Algardi,1
169,Ailsa Mellon Bruce Fund,Master of the E-Series Tarocchi,23
170,Ailsa Mellon Bruce Fund,Andrew Wyeth,1
171,Ailsa Mellon Bruce Fund,Rogier van der Weyden,1
172,Ailsa Mellon Bruce Fund,Antoine Watteau,1
173,Ailsa Mellon Bruce Fund,Simon Vouet,1
174,Ailsa Mellon Bruce Fund,Willem van Nieuwlandt II,26
175,Ailsa Mellon Bruce Fund,Paolo Farinati,1
176,Ailsa Mellon Bruce Fund,Giuseppe Nicolo Vicentino,1
177,Ailsa Mellon Bruce Fund,Willem van de Velde the Younger,1
178,Ailsa Mellon Bruce Fund,Bernardino India,1
179,Ailsa Mellon Bruce Fund,Maerten van Heemskerck,1
180,Ailsa Mellon Bruce Fund,Giovanni Guerra,1
181,Ailsa Mellon Bruce Fund,Alphonse Marie Mucha,1
182,Ailsa Mellon Bruce Fund,Jan van de Velde II,71
183,Ailsa Mellon Bruce Fund,Herman van Swanevelt,71
184,Ailsa Mellon Bruce Fund,Antonio Visentini,1
185,Ailsa Mellon Bruce Fund,Gillis van Scheyndel,1
186,Ailsa Mellon Bruce Fund,Robert de Baudous,1
187,Ailsa Mellon Bruce Fund,Master Z.B.M.,1
188,Ailsa Mellon Bruce Fund,Teodoro Filippo di Liagno,1
189,Ailsa Mellon Bruce Fund,Anonymous Fabriczy,1
190,Ailsa Mellon Bruce Fund,Luca Penni,1
191,Ailsa Mellon Bruce Fund,Willem Panneels,1
192,Ailsa Mellon Bruce Fund,Edvard Munch,1
193,Ailsa Mellon Bruce Fund,Camillo Procaccini,1
194,Ailsa Mellon Bruce Fund,Eugène Burnand,1
195,Ailsa Mellon Bruce Fund,Allart van Everdingen,159
196,Ailsa Mellon Bruce Fund,Jan Cossiers,1
197,Ailsa Mellon Bruce Fund,Pieter Isaacz,1
198,Ailsa Mellon Bruce Fund,Angelo Falconetto,1
199,Ailsa Mellon Bruce Fund,Italian 16th Century,1
200,Ailsa Mellon Bruce Fund,Raymond Duchamp-Villon,1
201,Ailsa Mellon Bruce Fund,Flemish 17th century,1
202,Ailsa Mellon Bruce Fund,Melchior Lorch,1
203,Ailsa Mellon Bruce Fund,Josua de Grave,1
204,Ailsa Mellon Bruce Fund,Josef Hoffmann,38
205,Ailsa Mellon Bruce Fund,Jacques de Gheyn II,1
206,Ailsa Mellon Bruce Fund,Simone Cantarini,40
207,Ailsa Mellon Bruce Fund,Master of the Small Landscapes,43
208,Ailsa Mellon Bruce Fund,Henry Fuseli,1
209,Ailsa Mellon Bruce Fund,Andrea Sacchi,1
210,Ailsa Mellon Bruce Fund,Lucas van Doetechum,45
211,Ailsa Mellon Bruce Fund,Johannes van Doetechum the Elder,45
212,Ailsa Mellon Bruce Fund,Matteo Rosselli,1
213,Ailsa Mellon Bruce Fund,Marco Ricci,1
214,Ailsa Mellon Bruce Fund,Simon Frisius,49
215,Ailsa Mellon Bruce Fund,Mathys Bril,49
216,Ailsa Mellon Bruce Fund,Guido Reni,1
217,Ailsa Mellon Bruce Fund,Bernard Picart,1
218,Ailsa Mellon Bruce Fund,Max Pechstein,1
219,Ailsa Mellon Bruce Fund,Karel van Mander I,1
220,Ailsa Mellon Bruce Fund,Paula Modersohn-Becker,1
221,Ailsa Mellon Bruce Fund,Alberto Giacometti,1
222,Ailsa Mellon Bruce Fund,Emile Schuffenecker,1
223,Ailsa Mellon Bruce Fund,Veronese,1
224,Ailsa Mellon Bruce Fund,Alessandro Casolani,1
225,Ailsa Mellon Bruce Fund,Geoffroy Dumoûtier,1
226,Ailsa Mellon Bruce Fund,Daniel Hopfer,1
227,Ailsa Mellon Bruce Fund,Hendrik Hondius I,1
228,Ailsa Mellon Bruce Fund,Pieter van der Heyden,1
229,Ailsa Mellon Bruce Fund,Giovanni Francesco Grimaldi,1
230,Ailsa Mellon Bruce Fund,Adolph Menzel,1
231,Ailsa Mellon Bruce Fund,Paul Bril,1
232,Ailsa Mellon Bruce Fund,Antonio Balestra,1
233,Ailsa Mellon Bruce Fund,Francesco Albani,1
234,Ailsa Mellon Bruce Fund,Pierre II Woeiriot de Bouzey,1
235,Ailsa Mellon Bruce Fund,Salvator Rosa,17
236,Ailsa Mellon Bruce Fund,Pietro Tacca,1
237,Ailsa Mellon Bruce Fund,George Segal,1
238,Ailsa Mellon Bruce Fund,Abraham van Diepenbeeck,1
239,Ailsa Mellon Bruce Fund,Gaspare Diziani,1
240,Ailsa Mellon Bruce Fund,Félix-Hilaire Buhot,1
241,Ailsa Mellon Bruce Fund,Agostino Carracci,1
242,Ailsa Mellon Bruce Fund,Oliviero Gatti,1
243,Ailsa Mellon Bruce Fund,François-Nicolas Chifflart,1
244,Ailsa Mellon Bruce Fund,Girolamo Imperiale I,1
245,Ailsa Mellon Bruce Fund,James Jacques Joseph Tissot,1
246,Ailsa Mellon Bruce Fund,Odilon Redon,1
247,Ailsa Mellon Bruce Fund,Ercole de' Roberti,1
248,Ailsa Mellon Bruce Fund,Luca Cambiaso,1
249,Ailsa Mellon Bruce Fund,John Singer Sargent,1
250,Ailsa Mellon Bruce Fund,Michel Sittow,1
251,Ailsa Mellon Bruce Fund,Aloys Wach,1
252,Ailsa Mellon Bruce Fund,Hans Vredeman de Vries,1
253,Ailsa Mellon Bruce Fund,Josse van Lier,1
254,Ailsa Mellon Bruce Fund,Max Kurzweil,1
255,Ailsa Mellon Bruce Fund,Jacopo Tintoretto,1
256,Ailsa Mellon Bruce Fund,Wilhelm Lehmbruck,1
257,Ailsa Mellon Bruce Fund,Léon Davent,1
258,Ailsa Mellon Bruce Fund,Master I.I.CA,1
259,Ailsa Mellon Bruce Fund,Master of 1515,1
260,Ailsa Mellon Bruce Fund,Marco Dente,1
261,Ailsa Mellon Bruce Fund,John Baptist Jackson,1
262,Ailsa Mellon Bruce Fund,Jan Both,18
263,"Albert M. Friend, Jr.",John Neagle,1
264,Allen Tucker Memorial,Allen Tucker,2
265,Andrew W. Mellon Fund,Philippe Thomassin,1
266,Andrew W. Mellon Fund,Salvator Rosa,1
267,Andrew W. Mellon Fund,Guido Reni,1
268,Andrew W. Mellon Fund,Domenico Campagnola,1
269,Andrew W. Mellon Fund,Bartolomeo Coriolano,1
270,Andrew W. Mellon Fund,Christoffel van Sichem I,1
271,Andrew W. Mellon Fund,Thomas Wyck,1
272,Andrew W. Mellon Fund,Dirk Jacobsz Vellert,1
273,Andrew W. Mellon Fund,Gabriel de Saint-Aubin,1
274,Andrew W. Mellon Fund,David Alfaro Siqueiros,1
275,Andrew W. Mellon Fund,Martin Schongauer,1
276,Andrew W. Mellon Fund,Martin Desjardins,2
277,Andrew W. Mellon Fund,Hendrick Goltzius,2
278,Andrew W. Mellon Fund,Jacques Callot,2
279,Andrew W. Mellon Fund,Aegidius Sadeler II,2
280,Andrew W. Mellon Fund,Jacob Jordaens,2
281,Andrew W. Mellon Fund,Sir Peter Paul Rubens,2
282,Andrew W. Mellon Fund,Ludwig of Ulm,11
283,Andrew W. Mellon Fund,Jan van Huchtenburgh,5
284,Andrew W. Mellon Fund,Hans Burgkmair I,1
285,Andrew W. Mellon Fund,Schelte Adams Bolswert,3
286,Andrew W. Mellon Fund,Sir Anthony van Dyck,3
287,Andrew W. Mellon Fund,Anonymous Artist,3
288,Andrew W. Mellon Fund,David Vinckboons,1
289,Andrew W. Mellon Fund,Leonhard Beck,1
290,Andrew W. Mellon Fund,Pieter Stevens,2
291,Andrew W. Mellon Fund,Nicolas Legendre,1
292,Andrew W. Mellon Fund,Georg Eisenmann,6
293,Andrew W. Mellon Fund,Thomas Cole,1
294,Andrew W. Mellon Fund,Lucas Cranach the Elder,1
295,Andrew W. Mellon Fund,Marsden Hartley,1
296,Andrew W. Mellon Fund,Lucas van Leyden,1
297,Andrew W. Mellon Fund,Andrea Mantegna,1
298,Andrew W. Mellon Fund,Ivan Puni,1
299,Andrew W. Mellon Fund,Richard van Orley,1
300,Andrew W. Mellon Fund,Gerald Johnson,1
301,Andrew W. Mellon Fund,Simon François,1
302,Andrew W. Mellon Fund,Daniel Hopfer,1
303,Andrew W. Mellon Fund,Pieter de Jode II,1
304,Andrew W. Mellon Fund,Master IRs,1
305,Andrew W. Mellon Fund,Philibert-Louis Debucourt,1
306,Anonymous,Lamar Dodd,1
307,Anonymous,Jacob Lawrence,1
308,Arthur Sachs,Jean Perréal,1
309,Atlas Foundation,Félix-Hilaire Buhot,2
310,Avalon Fund,Arshile Gorky,2
311,Avalon Fund,Henry Ossawa Tanner,1
312,Avalon Fund,Max Weber,1
313,Avalon Fund,Joseph Ternbach,1
314,Avalon Fund,Walt Kuhn,1
315,Avalon Fund,John Henry Twachtman,1
316,Avalon Fund,John William Casilear,1
317,Avalon Fund,Mark Tobey,3
318,Avalon Fund,Thomas Moran,3
319,Avalon Fund,Frederic Edwin Church,1
320,Avalon Fund,John Singleton Copley,1
321,Avalon Fund,William Rimmer,1
322,Avalon Fund,Jasper Francis Cropsey,1
323,Avalon Fund,Martin Johnson Heade,1
324,Avalon Fund,Winslow Homer,1
325,Avalon Fund,Reginald Marsh,31
326,Billy Morrow Jackson,Billy Morrow Jackson,1
327,Brenda Kuhn,Walt Kuhn,1
328,"Charles Ulrick and Josephine Bay Foundation, Inc.",Élisabeth Louise Vigée Le Brun,2
329,Chester Dale,Amedeo Modigliani,2
330,Chester Dale,Maurice de Vlaminck,5
331,Chester Dale,Italian 17th Century,1
332,Chester Dale,A. Drian,1
333,Chester Dale,French 19th Century,1
334,Chester Dale,Roger de La Fresnaye,1
335,Chester Dale,Vincent van Gogh,2
336,Chester Dale,Eugène Zak,2
337,Chester Dale,Antoine-Jean Gros,1
338,Chester Dale,Jean-Baptiste-Armand Guillaumin,1
339,Chester Dale,L. de Vuillemin,2
340,Chester Dale,Childe Hassam,1
341,Chester Dale,Albert Marquet,1
342,Chester Dale,Fernand Léger,3
343,Chester Dale,Henri de Toulouse-Lautrec,3
344,Chester Dale,Eastman Johnson,1
345,Chester Dale,Jean Lurçat,4
346,Chester Dale,Louis Casimir Ladislas Marcoussis,1
347,Chester Dale,Henri Matisse,9
348,Chester Dale,Marie Laurencin,1
349,Chester Dale,Madeleine Luka,1
350,Chester Dale,George Bellows,4
351,Chester Dale,Auguste Renoir,5
352,Chester Dale,Salvator Rosa,1
353,Chester Dale,Alfred Sisley,2
354,Chester Dale,Edouard-Jacques Dufeu,1
355,Chester Dale,Chaim Soutine,1
356,Chester Dale,Henri de Saint-Jean,1
357,Chester Dale,Jean-Antoine Houdon,1
358,Chester Dale,Henri Rousseau,1
359,Chester Dale,Henry Ward Ranger,1
360,Chester Dale,Thérèse Debains,1
361,Chester Dale,Alfred Stevens,1
362,Chester Dale,Charles David,1
363,Chester Dale,Paul Gauguin,1
364,Chester Dale,Anonymous Artist,1
365,Chester Dale,George Baer,1
366,Chester Dale,Edouard Manet,2
367,Chester Dale,Jean-Louis Forain,1
368,Chester Dale,Jean-François Millet,2
369,Chester Dale,Honoré Daumier,1
370,Chester Dale,Maurice Utrillo,1
371,Chester Dale Fund,Eugène Delacroix,3
372,Chester Dale Fund,Théodore Gericault,1
373,Children of Marguerite Zorach,Marguerite Zorach,1
374,Collectors Committee,Jean Arp,2
375,Collectors Committee,Atelier Picaud Aubusson Tapestry Factory,2
376,Colonel Charles E. Hammond,Jean-Marie Delatre,1
377,Colonel Charles E. Hammond,William Hogarth,2
378,Colonel Charles E. Hammond,Simon Francois Ravenet I,2
379,Colonel Charles E. Hammond,Victor Marie Picot,1
380,Constance Barber Mellon,Marsden Hartley,1
381,Countess Mona Bismarck,Thomas Sully,1
382,Daniel L. Wildenstein,Anonymous Artist,1
383,Daniel L. Wildenstein,Vincent van Gogh,1
384,David E. Rust,Orazio Gentileschi,1
385,David E. Rust,Anonymous Artist,1
386,Donald M. Blinken,Philip Guston,1
387,Dr. Catherine Lilly Bacon,Chinese Qing Dynasty,2
388,Dr. Dieter Erich Meyer,Themistocles von Eckenbrecher,3
389,Dr. Ruth B. Benedict,Gustave Adolphe Simonau,1
390,Dr. Toni G. Marcy,Bruno Cassirer,2
391,Dr. Toni G. Marcy,Lovis Corinth,92
392,Dr. Toni G. Marcy,Galerie Paul Cassirer,9
393,Dr. Toni G. Marcy,Fritz Gurlitt,72
394,Dr. Toni G. Marcy,Paul Graupe,1
395,Dr. and Mrs. Franklin D. Murphy,Henri Matisse,1
396,Dr. and Mrs. George Benjamin Green,George Edwards,3
397,Dr. and Mrs. George Benjamin Green,Joseph Wolf,2
398,Dr. and Mrs. George Benjamin Green,Johann Michael Seligmann,2
399,Dr. and Mrs. George Benjamin Green,American 19th Century,1
400,Dr. and Mrs. George Benjamin Green,Johann Sebastian Leitner,1
401,Dr. and Mrs. George Benjamin Green,Alexander Rider,1
402,Dr. and Mrs. George Benjamin Green,Alexander Wilson,1
403,Dr. and Mrs. George Benjamin Green,John Gerrard Keulemans,1
404,Dr. and Mrs. George Benjamin Green,William Swainson,1
405,Dr. and Mrs. George Benjamin Green,J. Smit,1
406,Dr. and Mrs. George Benjamin Green,British 18th Century,2
407,Dr. and Mrs. George Benjamin Green,Eleazar Albin,1
408,Dr. and Mrs. George Benjamin Green,Alexander Lawson,3
409,Dr. and Mrs. George Benjamin Green,William Home Lizars,4
410,Dr. and Mrs. George Benjamin Green,Titian Ramsay Peale,1
411,Dr. and Mrs. George Benjamin Green,Heinrich Gottlieb Ludwig Reichenbach,1
412,Dr. and Mrs. George Benjamin Green,Edward Lear,1
413,Dr. and Mrs. George Benjamin Green,Elizabeth Gould,7
414,Dr. and Mrs. George Benjamin Green,W. Hart,6
415,Dr. and Mrs. George Benjamin Green,Mark Catesby,21
416,Dr. and Mrs. George Benjamin Green,H.C. Richter,34
417,Dr. and Mrs. George Benjamin Green,British 19th Century,6
418,Dr. and Mrs. George Benjamin Green,John Gould,36
419,Dr. and Mrs. Maclyn E. Wade,Dan Gualdoni,3
420,Dr. and Mrs. Maclyn E. Wade,Josef Albers,18
421,Dr. and Mrs. Maclyn E. Wade,Ives-Sillman,14
422,Dr. and Mrs. Maclyn E. Wade,Sirocco Screenprints,14
423,Dr. and Mrs. Maclyn E. Wade,Gemini G.E.L.,4
424,Dr. and Mrs. Maclyn E. Wade,Timothy Isham,1
425,Dr. and Mrs. Malcolm W. Bick,Bartholomaeus Spranger,1
426,Dr. and Mrs. Malcolm W. Bick,Anonymous Artist,1
427,Ella Fillmore Lillie,Ella Fillmore Lillie,10
428,Epstein Family Fund,Ernst Ludwig Kirchner,1
429,Ernest Iselin,John Singer Sargent,1
430,French Navy,Charles Lapicque,1
431,French Navy,Jean Delpech,5
432,Friends of Anne Truitt,Anne Truitt,1
433,Friends of Georgia Museum of Art,Albert Christ-Janer,1
434,"G. Grant Mason, Jr.",Thomas Phillips,1
435,"G. Grant Mason, Jr.",Sir Thomas Lawrence,1
436,Galerie St. Etienne,Gustav Klimt,1
437,Gemini G.E.L.,Chris Sukimoto,5
438,Gemini G.E.L.,James McGowan,2
439,Gemini G.E.L.,Philip Guston,5
440,Gemini G.E.L.,Ronald Davis,7
441,Gemini G.E.L.,Ellsworth Kelly,5
442,Gemini G.E.L.,Anthony Zepeda,12
443,Gemini G.E.L.,Kenneth Herrand,2
444,Gemini G.E.L.,Rush White,2
445,Gemini G.E.L.,Stephanie du Tan,2
446,Gemini G.E.L.,Charles Ritt,14
447,Gemini G.E.L.,Hope Weiss,2
448,Gemini G.E.L.,Paul Clinton,1
449,Gemini G.E.L.,Robert de la Rocha,2
450,Gemini G.E.L.,Sharon Cox,2
451,Gemini G.E.L.,Barbara Thomason,2
452,Gemini G.E.L.,Richard Ewen,3
453,Gemini G.E.L.,Kieth Stevens,2
454,Gemini G.E.L.,Yoshio Ikezaki,1
455,Gemini G.E.L.,Martin Klein,1
456,Gemini G.E.L.,Bruce Walker,1
457,Gemini G.E.L.,Jasper Johns,24
458,Gemini G.E.L.,Sam Francis,23
459,Gemini G.E.L.,Dan Gualdoni,6
460,Gemini G.E.L.,Edward Henderson,6
461,Gemini G.E.L.,Ron McPherson,6
462,Gemini G.E.L.,William Crutchfield,6
463,Gemini G.E.L.,Serge Lozingot,19
464,Gemini G.E.L.,Gemini G.E.L.,91
465,Gemini G.E.L.,Kenneth Farley,1
466,Gemini G.E.L.,Mari Andrews,1
467,Gemini G.E.L.,George Page,1
468,Gemini G.E.L.,Edan McPherson,1
469,Gemini G.E.L.,Ann Johnston,1
470,Gemini G.E.L.,Richard Garst,1
471,Gemini G.E.L.,Robert Bigelow,1
472,Gemini G.E.L.,Robert Aull,1
473,Gemini G.E.L.,James Webb,18
474,Gemini G.E.L.,Frank Stella,1
475,Gemini G.E.L.,Stuart Henderson,1
476,Gemini G.E.L.,Bernard Bleha,1
477,Gemini G.E.L.,Richard Diebenkorn,1
478,Gemini G.E.L.,Larry Krueger,3
479,Gemini G.E.L.,Chuck DeLong,1
480,Gemini G.E.L.,Bruce Lowney,1
481,Gemini G.E.L.,Octavio Pereira,1
482,Gemini G.E.L.,Rachel Smookler,1
483,Gemini G.E.L.,Alan Holoubek,1
484,Gemini G.E.L.,Josef Albers,3
485,Gemini G.E.L.,Robert Knisel,13
486,Gemini G.E.L.,Robert Graham,3
487,Gemini G.E.L.,Christine Fox,4
488,Gemini G.E.L.,Ron Olds,4
489,Gemini G.E.L.,Lloyd Baggs,3
490,Gemini G.E.L.,Mark Stock,10
