,id,sum,group
0,Lessing Julius Rosenwald,30896,1
1,United States Government,18808,1
2,Ailsa Mellon Bruce Fund,12613,1
3,Corcoran Gallery of Art,11137,1
4,Patrons' Permanent Fund,8727,1
5,Gemini G.E.L.,7168,1
6,Dave H. and Reba W. Williams,5547,1
7,Robert Frank,4819,1
8,Kathan Brown,4782,1
9,Joseph E. Widener,4617,1
10,Mr. and Mrs. Benjamin B. Smith,4142,1
11,Samuel H. Kress Foundation,2870,1
12,Mrs. Jacob Kainen,2106,1
13,Glenstone,2057,1
14,Richard S. Zeisler,2022,1
15,Mr. and Mrs. John Pappajohn,2011,1
16,Mr. and Mrs. Roger Sant,2007,1
17,Pepita Milmore Memorial Fund,1883,1
18,Dr. and Mrs. William H. Gerdts,1755,1
19,Georgia O'Keeffe,1706,1
20,Dan and Mary Solomon,1623,1
21,William B. O'Neal Fund,1618,1
22,Graphicstudio,1562,1
23,Paul Mellon,1477,1
24,Anonymous,1382,1
25,Millard Acquisition Fund,1376,1
26,Collectors Committee,1365,1
27,Phyllis Diebenkorn,1261,1
28,Robert Stana and Thomas Judy,1166,1
29,"The Mark Rothko Foundation, Inc.",1126,1
30,Rudolf L. Baumfeld,1110,1
31,New Century Fund,1041,1
32,Mrs. Max Beckmann,1036,1
33,Dr. Ira Jackson,1001,1
34,David K.E. Bruce Fund,964,1
35,Mr. and Mrs. Herbert Vogel,921,1
36,Avalon Fund,885,1
37,Benjamin B. Smith,882,1
38,Mrs. Walter B. James,870,1
39,Andrew W. Mellon Fund,824,1
40,Eugene L. and Marie-Louise Garbáty Fund,760,1
41,Florian Carr Fund,691,1
42,Katharine Shepard Fund,691,1
43,Professor William B. O'Neal,660,1
44,Mrs. Robert A. Hauslohner,647,1
45,Rosenwald Print Purchase Fund,616,1
46,"John C. Marin, Jr.",599,1
47,Mr. and Mrs. Lee Fensterstock,576,1
48,"Gerhard E. Pinkus and Marianne Pinkus Trustees of the Community Trust created under the Gerhard E. Pinkus and Marianne Pinkus inter, vivos Trust Agreement, dated 10/28/97",565,1
49,The Ahmanson Foundation,564,1
50,University of South Florida Foundation,563,1
51,Mrs. Louis Lozowick,563,1
52,George Matthew Adams,527,1
53,Mr. John O'Brien,507,1
54,Mr. Vincent J. Buonanno,499,1
55,Ruth and Jacob Kainen Memorial Acquisition Fund,488,1
56,Jacob Kainen,488,1
57,Gary S. Davis,483,1
58,Mr. Arthur E. Vershbow,461,1
59,David H. McDonnell,458,1
60,Woodward Foundation,455,1
61,Mr. and Mrs. Edgar William Garbisch,440,1
62,Mrs. Lessing J. Rosenwald,436,1
63,Binding Stiftung,435,1
64,Estate of Frank Crowninshield,431,1
65,June Wayne,407,1
66,Paul Mellon Fund,404,1
67,Mrs. Sally Avery,390,1
68,Lisa Baskin,388,1
69,The A.W. Mellon Educational and Charitable Trust,374,1
70,The Honorable Robert H. Thayer,368,1
71,Joseph F. McCrindle,366,1
72,Mr. W.G. Russell Allen,362,1
73,Roy Lichtenstein,360,1
74,Alfred H. Moses and Fern M. Schad Fund,360,1
75,Chester Dale,342,1
76,Joshua P. Smith,339,1
77,Gerald Cerny,334,1
78,Mrs. Norma B. Marin,330,1
79,Estate of Professor Leo Steinberg,329,1
80,Mr. Cornelius Van Schaak Roosevelt,324,1
81,Mrs. Addie Burr Clark,321,1
82,Dr. and Mrs. George Benjamin Green,320,1
83,Beth Callahan,318,1
84,Estate of Professor William B. O'Neal,314,1
85,Mr. Neal Turtell,305,1
86,William Robertson Coe,303,1
87,"Mr. John Davis Hatch, Jr.",281,1
88,Michael and Jane Wilson,277,1
89,Mr. and Mrs. Jacques Z. Baruch,275,1
90,Evelyn Stefansson Nef,263,1
91,Ms. Judy Norrell,252,1
92,Anthony Podesta,250,1
93,Roy Lichtenstein Foundation,249,1
94,Mr. and Mrs. Martin Atlas,243,1
95,Jay Finkel,239,1
96,Robert Jackson,237,1
97,Stephen G. Stein,237,1
98,Frank Anderson Trapp,231,1
99,Dr. and Mrs. Maclyn E. Wade,229,1
100,Christopher With,217,1
101,Ingrid Rose,216,1
102,Frank Lobdell Trust,215,1
103,Dr. Toni G. Marcy,215,1
104,Crown Point Press,213,1
105,Robert Menschel and the Vital Projects Fund,212,1
106,Mr. and Mrs. Werner H. Kramarsky,208,1
107,Dr. Pat Kennedy,205,1
108,Professor Thomas Vogler,201,1
109,Heather and Tony Podesta,199,1
110,Estate of John Nichols Estabrook,196,1
111,Mrs. Ailsa Mellon Bruce,190,1
112,The Morris and Gwendolyn Cafritz Foundation,189,1
113,Stephen Arkin,185,1
114,Ms. Dian Woodner,185,1
115,Mr. Lawrence Zicklin,184,1
116,Ruth Fine,182,1
117,Robert and Kerstin Adams,182,1
118,Jim Dine,182,1
119,Robert Rauschenberg,181,1
120,Mr. A. Thompson Ellwanger III and Mr. Gregory E. Mescha,172,1
121,Susan Lorence,171,1
122,Susan Steinhauser,169,1
123,David Gensburg,166,1
124,Mr. Ladislaus von Hoffmann,157,1
125,Mr. and Mrs. Roger Sonnabend,155,1
126,Dr. Ruth B. Benedict,152,1
127,The Foundation for the Epstein Family Collection,151,1
128,Mr. Lionel C. Epstein,149,1
129,Irving Penn,141,1
130,"Eggers and Higgins, Architects",141,1
131,Professor and Mrs. Daniel Bell,138,1
132,Mr. Robert B. Menschel,133,1
133,The Armand Hammer Foundation,130,1
134,André Dunoyer de Segonzac,123,1
135,Dr. and Mrs. Kent Minichiello,122,1
136,Professor Daniel Bell,122,1
137,Helena Gunnarsson,121,1
138,Lois and Robert Erburu,120,1
139,Prospero Foundation,120,1
140,UBS Art Collection,119,1
141,The Horace W. Goldsmith Foundation,117,1
142,Dr. and Mrs. Richard Susel,116,1
143,Charina Endowment Fund,116,1
144,B.H. Breslauer Foundation,116,1
145,Estate of Mr. Thomas G. Klarner,115,1
146,Mr. Charles Isaacs,115,1
147,Robert E. Meyerhoff,115,1
148,Mr. Ivan E. Phillips,114,1
149,David Keppel,113,1
150,Professor Julius S. Held,110,1
151,R. K. Mellon Family Foundation,110,1
152,"Sherwood B. Smith, Jr.",109,1
153,Dr. Dieter Erich Meyer,108,1
154,Mr. and Mrs. Jacob Kainen,107,1
155,The William Stamps Farish Fund,105,1
156,Mr. and Mrs. Seymour Schwartz,103,1
157,Vito Acconci,102,1
158,Jack and Margrit Vanderryn,101,1
159,Mr. and Mrs. Mark Borghi,99,1
160,Ms. Andrea Woodner,99,1
161,Marlborough Gallery,99,1
162,"A. Thompson Ellwanger, III",98,1
163,Ben Shneiderman,98,1
164,Donald Stone,97,1
165,Philip Pearlstein,97,1
166,Jane P. Watkins,95,1
167,Sandy Dolnier,95,1
168,Mark Jacob Millard,94,1
169,Mr. Harvey S. Shipley Miller,92,1
170,Richard Misrach,91,1
171,Estate of Nathan Lerner,90,1
172,Ms. Julia M. Wilkinson,90,1
173,Mr. Peter M. Brant,90,1
174,Dr. Andrew Robison,89,1
175,The Saul Steinberg Foundation,87,1
176,Mr. J. Randall Plummer,87,1
177,"The Joy of Giving Something, Inc.",87,1
178,Mrs. Lillian S. Timken,86,1
179,Edward E. MacCrone Fund,85,1
180,Mr. and Mrs. Annie and Paul Mahon,85,1
181,Mrs. Betsy Karel,84,1
182,Mr. Rufus Zogbaum,84,1
183,Brigitte Freed,83,1
184,Mrs. Barbara Bertozzi Castelli,82,1
185,Mr. Lloyd Rigler,82,1
186,"Mr. and Mrs. Burton G. Tremaine, Sr.",82,1
187,Director's Discretionary Fund,81,1
188,Ms. Katharine Shepard,81,1
189,Sarah Greenough,80,1
190,Mr. James A. Bergquist,80,1
191,Mrs. Henry H. Weldon,79,1
192,Alex Katz,79,1
193,Dr. Egon Verheyen,78,1
194,Ilse Bing,78,1
195,Mrs. Ansel Adams,77,1
196,James Goodfriend,77,1
197,The Circle of the National Gallery of Art,74,1
198,Lee and Maria Friedlander,74,1
199,Pierre Cremieux,74,1
200,Estate of André Kertesz,74,1
201,Dr. Christopher Graf,74,1
202,Judith Walsh,73,1
203,Paul Stenzel,73,1
204,Nancy Andrews,72,1
205,Joan and David Maxwell,71,1
206,Mrs. Harry G. Steele,71,1
207,Southwestern Bell Corporation,71,1
208,The Georgia O'Keeffe Foundation,69,1
209,The Edward R. Broida Trust,69,1
210,Nancy Lee and Perry Bass,68,1
211,Mitchell and Nancy Steir,67,1
212,Gaillard F. Ravenel and Frances P. Smyth-Ravenel Fund,67,1
213,R. Horace Gallatin,67,1
214,Mr. and Mrs. N. Richard Miller,67,1
215,Mr. and Mrs. George W. Ware,67,1
216,Sam Francis,66,1
217,Mrs. Charles E. Slatkin,65,1
218,The Judith Rothschild Foundation,65,1
219,German People,65,1
220,National Gallery of Art Library,64,1
221,Estate of George R. Bunker,64,1
222,"James Castle Collection and Archive, LP",64,1
223,Kimbell Art Museum,64,1
224,Mr. John L. Eastman,63,1
225,Dr. Richard A. Simms,63,1
226,Mr. Lee V. Eastman,63,1
227,"David Tunick, Inc.",62,1
228,Debbie Taylor,62,1
229,Fern Schad,61,1
230,Miss Elisabeth Achelis,59,1
231,Print Council of America,59,1
232,"International Art Foundation, Inc.",59,1
233,Faya Causey,58,1
234,"Jon D. Smith, Jr.",58,1
235,Riley Temple,58,1
236,Harold and Janet Tague,58,1
237,Mr. and Mrs. Will Barnet,57,1
238,David Knaus,56,1
239,Harry Waldron Havemeyer,56,1
240,Mrs. Joyce F. Menschel,56,1
241,The Christian Humann Foundation,55,1
242,Frederick Sommer,55,1
243,Mr. and Mrs. Peter MacGill,55,1
244,Mr. David Mahoney,55,1
245,Eileen and Michael Cohen,53,1
246,Mr. Raphael Bernstein,53,1
247,Gregory and Aline Gooding,53,1
248,Trustees of the Ailsa Mellon Bruce Estate,53,1
249,Mr. William M. Speiller,53,1
250,Timothy and Suzanne Hyde,53,1
251,Tyler Graphics Ltd.,53,1
252,Jeffrey Fraenkel and Alan Mark,53,1
253,Karen McCready,52,1
254,Jean Yves Noblet,52,1
255,James Welling,52,1
256,Mr. and Mrs. Donald deLaski,52,1
257,Mr. and Mrs. Robert A. Hauslohner,51,1
258,Mrs. Frederick Zimmermann,51,1
259,Samuel Priest Korper,50,1
260,Matthew and Ann Nimetz,49,1
261,Mobil Corporation,49,1
262,Mrs. Andrew G. Carey,48,1
263,Francine Schear Linde,48,1
264,Mrs. Winthrop Murray Crane,48,1
265,Mr. and Mrs. Alexander M. Laughlin,48,1
266,David E. Rust,48,1
267,Dr. Nan Rosenthal,47,1
268,The Diana and Mallory Walker Fund,47,1
269,Jeannette Miller,46,1
270,C.G. Boerner LLC,46,1
271,Philip Hofer,46,1
272,Gallery Girls,46,1
273,Tribute 21,46,1
274,E.J.L. Hallstrom,46,1
275,Neelon Crawford,46,1
276,Estate of Lilian and Benjamin Hertzberg,45,1
277,Ms. Kate Ganz,45,1
278,Harry Callahan,45,1
279,Mr. and Mrs. James T. Dyke,45,1
280,Chester Dale Fund,45,1
281,Ian Woodner,44,1
282,Professional Art Group I,44,1
283,Dunlevy Milbank Foundation,44,1
284,Virginia Dwan,43,1
285,Eric Denker,43,1
286,Elaine and James D. Wolfensohn,43,1
287,Seymour Lipton,43,1
288,Charles Isaacs Photographs,43,1
289,Mrs. John W. Simpson,42,1
290,Ms. Dian Woodner and Ms. Andrea Woodner,42,1
291,Atlas Foundation,42,1
292,"Hans P. Kraus, Jr., Inc.",41,1
293,Mr. and Mrs. Donald G. Fisher,41,1
294,Souls Grown Deep Foundation,41,1
295,Mr. and Mrs. Klaus G. Perls,41,1
296,Sandro Chia,40,1
297,Herr Wolfgang Wittrock,40,1
298,Gail and Benjamin Jacobs Fund,40,1
299,Epstein Family Fund,40,1
300,"National Gallery of Art Library, Department of Image Collections",40,1
301,Miss Ellen T. Bullard,40,1
302,William Rudolf,40,1
303,Mrs. Sara L. Lepman,39,1
304,The Estate Project for Artists with AIDS,39,1
305,Mr. Charles Parkhurst,39,1
306,Mr. Mark Samuels Lasner,39,1
307,Stephen Dull,38,1
308,Dr. and Mrs. Malcolm W. Bick,38,1
309,Mr. and Mrs. J. Watson Webb,38,1
310,Estate of Arthur Liebman,37,1
311,Jean-Christophe Castelli,37,1
312,"The Ian Woodner Family Collection, Inc.",36,1
313,Richard and Alice Thall,36,1
314,Estate of Brassaï,36,1
315,Mrs. Robert B. Eichholz,35,1
316,Clare Calder,35,1
317,Howard Sturges,35,1
318,Mrs. Ann Solomon,34,1
319,Unknown Patron,34,1
320,Mr. David F. Wright,34,1
321,"George D. Widener, Jr.",34,1
322,Andy Goldsworthy,34,1
323,James Stroud,34,1
324,Ms. Joan Palevsky,34,1
325,Eberhard W. Kornfeld,34,1
326,Mr. Albert Lewin,33,1
327,Jack Vanderryn,33,1
328,Joanne Leonard,33,1
329,Jasper Johns,33,1
330,Mr. and Mrs. S. Michael Marcy,33,1
331,"Mr. and Mrs. Harry H. Lunn, Jr.",33,1
332,Mr. and Mrs. Robert Edelson,33,1
333,Gertrude Laughlin Chanler,33,1
334,Untitled Press,33,1
335,Edda Renouf,32,1
336,Mr. and Mrs. Paul Borghi,32,1
337,Ukrainian Art Academy,32,1
338,Jonathan Borofsky,31,1
339,Mr. and Mrs. Marvin Schwartz,31,1
340,Marion Houstoun,31,1
341,Andrew M. Brown,31,1
342,Harris T. Schrank Fine Prints,31,1
343,Betsy Karel,31,1
344,The Honorable John R. Stevenson,31,1
345,Mrs. John Farr Simmons,31,1
346,James Rosenquist,31,1
347,Professor and Mrs. Henry A. Millon,30,1
348,Ms. Enriqueta Frankfort,30,1
349,Mr. Robert M. Walker,30,1
350,Linda Hackett and Russell Munson Fund,30,1
351,Stiftung Ratjen,30,1
352,Mr. and Mrs. Ralph F. Colin,30,1
353,Chuck Close,30,1
354,Mrs. Walter Tittle,30,1
355,Mrs. Rudolf J. Heinemann,30,1
356,Christo,29,1
357,"Jimmy and Jessica Younger, Houston",29,1
358,Sandra Phillips,29,1
359,Mary Robinson,29,1
360,Mrs. William C. Seitz,29,1
361,Charles Hack,29,1
362,Dr. John Zwetchkenbaum,29,1
363,Paul Kanev,29,1
364,Lee and Juliet Folger,29,1
365,Estate of Robert Brownlee and William Jordan,29,1
366,Mr. and Mrs. Robert H. Smith,29,1
367,Richard Ross,28,1
368,Lynn K. Altman,28,1
369,"Ms. Catherine Woodard and Mr. Nelson Blitz, Jr.",28,1
370,Robert Gordy,28,1
371,Diane Nixon,28,1
372,Mr. Bert Freidus,28,1
373,Ms. Paula Cooper,28,1
374,Ruth Fine Discretionary Fund,28,1
375,Philip Brookman,28,1
376,Diana Walker,28,1
377,Mr. Sanford Feld,27,1
378,Lewis D. Einstein,27,1
379,Mrs. Ruth Carter Stevenson,27,1
380,Mr. Joseph Cohen,27,1
381,Marvin Breckinridge Patterson,27,1
382,Iris & B. Gerald Cantor Foundation,27,1
383,Mr. Edmund Louis Gray Zalinski II,26,1
384,Mr. August Mencken,26,1
385,Susan MacGill,26,1
386,Lou Stovall,26,1
387,Robert Barry,26,1
388,Pace/MacGill Gallery,26,1
389,Mr. and Mrs. Samuel A. Stern,26,1
390,John Stocker,26,1
391,Mr. and Mrs. Donald C. Opatrny,25,1
392,W. Bruce and Delaney H. Lundberg,25,1
393,Mrs. Joan A. Lees,25,1
394,Mrs. Fred Rieth,24,1
395,William O'Reilly,24,1
396,John Divola,24,1
397,Hermann Wunderlich,24,1
398,Harmon-Meek Gallery,24,1
399,Mrs. Adolf Dehn,24,1
400,Mrs. Hyatt Mayor,24,1
401,Mr. and Mrs. David C. Ruttenberg,24,1
402,Stephen Hahn,24,1
403,Mr. William Dove,23,1
404,"The Andy Warhol Foundation for the Visual Arts, Inc.",23,1
405,Mr. J. Carter Brown,23,1
406,Heather Podesta,23,1
407,Edwin L. Cox,23,1
408,Mark Katzman,23,1
409,Mark Wilchusky,22,1
410,W. Averell Harriman Foundation,22,1
411,George and Frances Armour Foundation,22,1
412,Ellsworth Kelly,22,1
413,Mrs. Elisabeth R. Zogbaum,22,1
414,"John Wesley Beatty, Jr.",22,1
415,Mr. and Mrs. Leo E. Zickler,22,1
416,Professor and Mrs. Andrew S. Keck,21,1
417,Estate of Kazuko Oshima,21,1
418,Mrs. Joanna T. Steichen,21,1
419,Amy Sillman,21,1
420,Mr. and Mrs. Frank R. Eyerly,21,1
421,Peter and Kate Kend,21,1
422,Mrs. John Russell Pope,21,1
423,Jeffrey E. Horvitz,20,1
424,Arakawa,20,1
425,Jeffrey Hugh Newman,20,1
426,Mr. and Mrs. William Benedict,20,1
427,Ken Hakuta,20,1
428,Mr. and Mrs. Miles Rubin,20,1
429,Estate of Moses Lasky,20,1
430,"Colonel Merl M. Moore, Jr. (US Ret.)",20,1
431,Dr. and Mrs. Ronald R. Lubritz Fund,20,1
432,Dr. and Mrs. Stephen Ostrow,20,1
433,Steve Lichtenberg and Betsy Aubrey,20,1
434,Dewayne and Faith Perry,19,1
435,Richard Diebenkorn,19,1
436,Smithsonian Institution,19,1
437,P. Bruce Marine and Donald Hardy,19,1
438,Seth Neubardt,19,1
439,Mr. and Mrs. Bernard Greenberg,19,1
440,Margaret Reiner,19,1
441,Mr. Edward J. Lenkin,19,1
442,Adolf Dehn,19,1
443,David K.E. Bruce,19,1
444,Mr. and Mrs. Robert B. Eichholz,19,1
445,Victoria Cassis,19,1
446,Ann Baumann Trust,18,1
447,Mr. and Mrs. Louis Joughin,18,1
448,"Paul Prouté, S.A.",18,1
449,Paul Joseph Sachs,18,1
450,Mr. and Mrs. Irwin Millard Heine,18,1
451,Mr. and Mrs. Raymond W. Merritt,18,1
452,Pat Steir,18,1
453,Nancy Norman Lassalle,18,1
454,Ms. Eileen Cohen,18,1
455,Hope and Julian Edison,18,1
456,John Randolph Carter,18,1
457,Mr. Stephen K. Scher,18,1
458,Richard Florsheim,17,1
459,Joseph P. DiGangi,17,1
460,Agnes Ernst Meyer,17,1
461,Robert Mapplethorpe,17,1
462,Osuna Galleries,17,1
463,Roy and Cecily Langdale Davis,17,1
464,Mrs. Ralph Harman Booth,17,1
465,"United States Army Forces, Middle Pacific",17,1
466,Robert B. Loper,17,1
467,Mrs. Charles R. Henschel,17,1
468,Professor René Huyghe,17,1
469,Marshall Josip Broz Tito,16,1
470,Walter Reinhardt,16,1
471,Floriano Vecchi,16,1
472,Randi and Bob Fisher,16,1
473,Blavatnik Family Foundation,16,1
474,Mr. and Mrs. Arnold Saltzman,16,1
475,John Cohen,16,1
476,Roosevelt Print Fund,16,1
477,Dr. Charles A. Ryskamp,16,1
478,"Earl A. Powell, III",15,1
479,Aaron I. Fleischman,15,1
480,Mark and Lynne Hammerschlag,15,1
481,Herbert and Paula Molner,15,1
482,Mrs. John Ellerton Lodge,15,1
483,Merritt P. Dyke,15,1
484,Dr. Cyrus Katzen Foundation,15,1
485,Charles S. and Elynne B. Zucker,15,1
486,Millennium Funds,15,1
487,Richard and Judith Smooke,15,1
488,Bill Hodges Gallery,15,1
489,Mr. and Mrs. Neil F. Phillips,14,1
490,Jonathan Bober,14,1
491,Monica and Hermen Greenberg,14,1
492,Mr. Philip Benedict,14,1
493,Lawrence Lawver,14,1
494,Stephen Robeson Miller,14,1
495,William A. Clark Fund,14,1
496,Mr. Marc Freidus,14,1
497,Enid Annenberg Haupt,14,1
498,Mr. Merrill C. Berman,14,1
499,Richard A. Simms Fund,14,1
500,Galerie Kurt Meissner,14,1
501,Professor John Wilmerding,14,1
502,Jack Stern,14,1
503,Randi and Bob Fisher Fund,14,1
504,Dr. and Mrs. David S. Pollen,14,1
505,Mr. and Mrs. Richard S. and Jeanne Press,14,1
506,Mrs. John Powers,14,1
507,Myron A. Hofer,14,1
508,Estate of Elizabeth C. Lukacs,14,1
509,Leonard Vernon,13,1
510,Dr. Michael Louis Schiffman,13,1
511,Mrs. Holger Cahill,13,1
512,Maryland Institute College of Art,13,1
513,"The Brown Foundation, Inc.",13,1
514,Mrs. Hereward Lester Cooke,13,1
515,Asbjorn R. Lunde,13,1
516,Lin Lougheed,13,1
517,Barry and Gigi Fitzmorris,13,1
518,Mr. and Mrs. Paul Gourary,13,1
519,Jacob Kainen Memorial Fund,13,1
520,Ms. Stephanie N. Marcy,13,1
521,Mr. George Kenney,13,1
522,Ms. Ann R. Vershbow,13,1
523,Mr. Robert S. Pirie,13,1
524,E.T. Williams Jr.,13,1
525,Dyke Fund,13,1
526,Mr. and Mrs. Stuart P. Feld,12,1
527,Mrs. Dorothy Lichtenstein,12,1
528,Jenny Holzer Studio,12,1
529,Mr. Eric Ceputis,12,1
530,Mr. Claes Oldenburg and Ms. Coosje van Bruggen,12,1
531,Mr. Lee Lozowick,12,1
532,John Wilmerding Fund,12,1
533,Ms. Gay S. Block,12,1
534,Ruth Benedict Purchase Fund,12,1
535,J-L Ormond Holdings Limited,12,1
536,Lila Acheson Wallace National Gallery of Art Fund,12,1
537,Dr. Alan Pocinki,12,1
538,Hiram Butler Gallery,12,1
539,Carl Chiarenza,12,1
540,Dr. Gerd Presler,12,1
541,Mr. and Mrs. John Davis Hatch,12,1
542,Ellen von Seggern Richter and Jan Paul Richter,12,1
543,Giancarlo Tognoni,12,1
544,Mr. Larry Dale Arnold,12,1
545,Jean and Clinton Wright Fund,12,1
546,Mrs. James McBey,11,1
547,Miriam Schapiro,11,1
548,Joseph M. Cohen,11,1
549,Washington Print Club,11,1
550,Michael Jacobs,11,1
551,Artemis Fine Arts Inc.,11,1
552,"Washington Printmakers, Inc.",11,1
553,Mr. John B. Davidson,11,1
554,William Carter,11,1
555,William and Sarah Walton,11,1
556,Dan Fauci,11,1
557,Mr. and Mrs. Lee G. Rubenstein,11,1
558,The Australian Legal Group,11,1
559,Mr. George Stephanopoulos,11,1
560,Mr. Elmar W. Seibel,11,1
561,Elizabeth Kellogg,11,1
562,Dr. and Mrs. Ronald R. Lubritz,11,1
563,GAO Chu,11,1
564,Michael Straus,10,1
565,Esther Cattell Schmitt,10,1
566,Norman and Carolyn Carr,10,1
567,Mr. Martin N. Rosen,10,1
568,David and Constance Yates,10,1
569,Robert Rauschenberg Foundation,10,1
570,Kerry James Marshall,10,1
571,Fine Art Ltd.,10,1
572,Mrs. John Jay Ide,10,1
573,Ella Fillmore Lillie,10,1
574,Thomas A. Cox,10,1
575,Mr. and Mrs. Christopher Middendorf,10,1
576,Estate of Robert Smithson,10,1
577,Mr. Alexander Vershbow,10,1
578,Mr. and Mrs. David Tunick,10,1
579,Mark Ruwedel,10,1
580,Mr. and Mrs. Jem Hom,10,1
581,Emile E. Wolf,10,1
582,Professor Sydney J. Freedberg,10,1
583,Mr. and Mrs. William N. Cafritz,10,1
584,Judith Brodie,10,1
585,Veverka Family Foundation Fund,10,1
586,Christopher Cordes,10,1
587,Ms. Agnes Gund,10,1
588,Keith Peoples,9,1
589,Aaron Fink,9,1
590,The Very Reverend and Mrs. Charles U. Harris,9,1
591,Mrs. Arthur William Heintzelman,9,1
592,Isabell T Van Merlin,9,1
593,Keith Anden Achepohl,9,1
594,Estate of Max Kahn,9,1
595,Mrs. Solton Engel,9,1
596,"Fuller Foundation, Inc.",9,1
597,Mark Stock,9,1
598,Leon Polk Smith Foundation,9,1
599,Art Information Volunteers,9,1
600,Paul Genega,9,1
601,Dr. Clements Collard Fry,9,1
602,Samuel L. Fuller,9,1
603,Pat Clopper,9,1
604,"Joseph H. Hazen Foundation, Inc.",9,1
605,"Smithsonian Institution, Resident Associate Program",9,1
606,Bert Freidus Fund,9,1
607,Doctors Lois and Georges de Ménil,9,1
608,Lila Oliver Asher,9,1
609,Samuel H. Kress,9,1
610,"Mr. and Mrs. Julian Ganz, Jr.",9,1
611,Karin Wachtel,9,1
612,Ian M. Cumming,9,1
613,"The Honorable Herbert Claiborne Pell, Jr.",9,1
614,Ms. Jill Newhouse,8,1
615,Ms. Candida Smith,8,1
616,Jeffrey Fraenkel,8,1
617,Mrs. Karl Leubsdorf,8,1
618,Mrs. George Nichols,8,1
619,Josef Albers,8,1
620,Mrs. H. Dunscombe Colt,8,1
621,Joel Shapiro,8,1
622,McNeil Americana Collection,8,1
623,Mrs. Janet Bruce,8,1
624,Mrs. Tom F. Marsh,8,1
625,Ms. Rebecca Smith,8,1
626,Mrs. John Hay Whitney,8,1
627,Scott Nathan and Laura DeBonis Fund,8,1
628,Glen Eagles Foundation,8,1
629,Professor Ann Sutherland Harris,8,1
630,Professor Armando Nocentini,8,1
631,Mr. Richard Solomon,8,1
632,Dr. Klaus Anselm,8,1
633,Aldo Crommelynck,8,1
634,Rena Hoisington,8,1
635,Mr. Graham Nash,8,1
636,Richard Serra,8,1
637,Art Seminar Group,8,1
638,Mr. and Mrs. Joel Ehrenkranz,8,1
639,Trustees of John Hay Whitney Charitable Trust,8,1
640,Mr. Harry Grubert,8,1
641,Mr. and Mrs. John H. Steiner,8,1
642,Estate of John T. Arms IV,8,1
643,Dr. Thomas A. Mathews,8,1
644,Dr. and Mrs. Harold P. Morris,8,1
645,Rudolf and Lore Heinemann Fund,8,1
646,Rudolf Sikora,8,1
647,Binh Danh,8,1
648,Gallery Luisotti,8,1
649,Mr. Peter W. Josten,8,1
650,Mr. and Mrs. Paul S. Morgan,8,1
651,Mr. and Mrs. Earl A. Powell III,8,1
652,David Edward and Margaret Eustis Finley Fund,8,1
653,Adolph Caspar Miller,8,1
654,Helen Frankenthaler,8,1
655,"Hill-Stone, Inc.",8,1
656,The Honorable John D. Rockefeller IV and Sharon Percy Rockefeller,8,1
657,"Ted Dalziel, Jr.",8,1
658,Coe Foundation,7,1
659,Monsieur Pierre Berès,7,1
660,Ann Waldhauer,7,1
661,William Nelson Cromwell Fund,7,1
662,Mr. and Mrs. Sidney R. Yates,7,1
663,Anne Lee,7,1
664,Brian Halsey,7,1
665,Leslie J. Schreyer Fund,7,1
666,Mr. John Dimick,7,1
667,Mr. Lawrence Rubin,7,1
668,Mrs. Peter H.B. Frelinghuysen,7,1
669,Mortimer Brandt,7,1
670,Richard Spear,7,1
671,Judith Keenan,7,1
672,Mrs. John H. Steiner,7,1
673,Christopher Mendez,7,1
674,Richard and Elaine Kaufman,7,1
675,Nancy Rutter Clark,7,1
676,Mr. and Mrs. Robert M. Bass,7,1
677,Mrs. DeWitt Wallace,7,1
678,Mrs. Maria Petschek Smith,7,1
679,Adolph Caspar Miller Fund,7,1
680,Dr. Ronald H. Cordover,7,1
681,Nancy Graves,7,1
682,Alfred Leslie,7,1
683,Jerald Melberg Gallery,7,1
684,The Howard Gilman Foundation,7,1
685,Gary Sokol,7,1
686,Fund in Honor of Marta Horgan,7,1
687,Dr. Ruth Ivor,7,1
688,Garry Trudeau,7,1
689,Mr. Lincoln Kirstein,7,1
690,Mrs. George Matthew Adams,6,1
691,Lenka Vilhelmovà,6,1
692,Douglas Lewis,6,1
693,The Honorable Max N. Berry,6,1
694,"Dedalus Foundation, Inc.",6,1
695,Dr. and Mrs. Samuel Bogdonoff,6,1
696,Dave Heath,6,1
697,Karl Leubsdorf,6,1
698,Michael Sachs,6,1
699,Steven E. and Phyllis Gross,6,1
700,Charles van Horne,6,1
701,Ms. Amy R. Silverman,6,1
702,Mr. Lawrence D. Hite,6,1
703,Mars Foundation,6,1
704,The Leger Galleries Ltd.,6,1
705,The Gordon Parks Foundation,6,1
706,"Michael Hall, Esq.",6,1
707,The Honorable and Mrs. Walter H. Annenberg,6,1
708,Carolyn Brody,6,1
709,Laura Young,6,1
710,Krugman Family Fund,6,1
711,The Horvitz Collection,6,1
712,Susan Rothenberg,6,1
713,Laurence Miller Gallery,6,1
714,Mr. and Mrs. Robert P. Mann,6,1
715,Drs. Yvonne and A. Peter Weiss,6,1
716,"Frederick Sturges, Jr.",6,1
717,Fund in Honor of Christopher With,6,1
718,Mr. John Morton Morris,6,1
719,Mrs. Edward R. Gray,6,1
720,William Christenberry,6,1
