,id,sum,group
174,Jean Picquet,1,2
175,Jean Lurçat,1,2
176,Jean-Louis Forain,1,2
177,Joachim Zimmermann,1,2
178,Johann Baptist Closterman,1,2
179,Johann Hainzelman,1,2
180,John Frederick Herring the Younger,1,2
181,John Fillian,1,2
182,John Bradley,1,2
183,John Bettes,1,2
184,Johannes von Valkenburg,1,2
185,Johannes van Munnickhuysen,1,2
186,Johannes Sarragon,1,2
187,Johannes Pieter de Frey,1,2
188,Johann Ziegler,1,2
189,Johann Wilhelm Sommer,1,2
190,Johann Philipp von der Pütt,1,2
191,Johann Michael Puchler,1,2
192,Johann Liss,1,2
193,Johann Ladenspelder,1,2
194,Johann Heinrich Schoenfeld,1,2
195,John Goddard,1,2
196,Judith Leyster,1,2
197,Jules Bastien-Lepage,1,2
198,"Jules César Denis Van Loo, called César Van Loo",1,2
199,Lydia Field Emmet,1,2
200,Luther Allen,1,2
201,Ludwig von Hofmann,1,2
202,Ludwig Hans Fischer,1,2
203,Luca della Robbia,1,2
204,Louise Nevelson,1,2
205,Léon Bonnat,1,2
206,Louise Boyer,1,2
207,Louis-Joseph Le Lorrain,1,2
208,Louis de Chatillon,1,2
209,Louis Schanker,1,2
210,Louis Roux,1,2
211,Louis Mader,1,2
212,Louis Lozowick,1,2
213,Louis-Léopold Boilly,1,2
214,Léon Davent,1,2
215,M. Doudelet,1,2
216,MacKay,1,2
217,Martin Hardie,1,2
218,Marsden Hartley,1,2
219,Mark Rothko,1,2
220,Marino Marini,1,2
221,Marie Laurencin,1,2
222,Maria Catharina Prestel,1,2
223,Margot Holt Bostick,1,2
224,Margaritone d'Arezzo,1,2
225,Margarethe von Stockhausen,1,2
226,Margaret Lowengrund,1,2
227,Marco Ricci,1,2
228,Marcantonio Franceschini,1,2
229,Marc Duval,1,2
230,Malcolm Haynie Myers,1,2
231,Magda Felicitas Auer,1,2
232,Louis Le Nain,1,2
233,Louis Elle I,1,2
234,Louis Durameau,1,2
235,Louis Charles Ruotte,1,2
236,Lambert Sustris,1,2
237,Lambert Sachs,1,2
238,Lagarde,1,2
239,L.M. Cooke,1,2
240,Klemens Ammon,1,2
241,Kerr Eby,1,2
242,Kenneth Noland,1,2
243,Kenneth Kilstrom,1,2
244,Kelpra Studio,1,2
245,Keith Sonnier,1,2
246,Karl Hoff,1,2
247,Karin Schepers,1,2
248,Justus van Verus,1,2
249,Julius C. Turner,1,2
250,Julian Alden Weir,1,2
251,Lambert Visscher,1,2
252,Jean Lattré,1,2
253,Larry Rivers,1,2
254,Lemuel Francis Abbott,1,2
255,Lorenzo di Credi,1,2
256,Lorenzo Lotto,1,2
257,Lorenz Janscha,1,2
258,Loren MacIver,1,2
259,Lojze Spacal,1,2
260,Lippo Vanni,1,2
261,Lienhart Ysenhut,1,2
262,Lev Samoilovich Bakst,1,2
263,Leslie Cope,1,2
264,Leonid,1,2
265,Leonhard Beck,1,2
266,Leonard Edmondson,1,2
267,Leonard Baskin,1,2
268,Leon Kelly,1,2
269,Leo Katz,1,2
270,Lee Bontecou,1,2
271,Martin van den Enden I,1,2
272,Jean Jacques Le Veau,1,2
273,Jean Couvay,1,2
274,Gunther Heinemann,1,2
275,Guillaume Vallet,1,2
276,Guido Cagnacci,1,2
277,Guglielmo Trevilian,1,2
278,Gregorio di Lorenzo (Master of the Marble Madonnas),1,2
279,Greek 18th Century,1,2
280,Gunther Kraus,1,2
281,Graphicstudio,1,2
282,Gottlieb Muller,1,2
283,Gottfried Honegger,1,2
284,Gottfried Diehl,1,2
285,Giustino Menescardi,1,2
286,Giuseppe Scolari,1,2
287,Giuseppe Santomaso,1,2
288,Graf von Heinrich Luckner,1,2
289,H. Hysing,1,2
290,H. Mortier,1,2
291,Hanns Fierst,1,2
292,Heinz Nickel,1,2
293,Heinrich Wolff,1,2
294,Heinrich Otto,1,2
295,Heinrich Nauen,1,2
296,Heinrich Campendonk,1,2
297,Harmen Adolfsz.,1,2
298,Hans Woutneel,1,2
299,Hans Vischer,1,2
300,Hans Purrmann,1,2
301,Hans Leonard Schäufelein,1,2
302,Hans Haacke,1,2
303,Hans Erni,1,2
304,Hans Collaert the Younger,1,2
305,Hans Bol,1,2
306,Hans Achenbach,1,2
307,Giuseppe Mazzuoli,1,2
308,Hendrick Bary,1,2
309,Giuseppe Maria Crespi,1,2
310,Giuseppe Angeli,1,2
311,Giorgione,1,2
312,Giorgio Liberale,1,2
313,Giorgio De Chirico,1,2
314,Gian Paolo Pace,1,2
315,Gian Lorenzo Bernini,1,2
316,Giacomo Leoni,1,2
317,Giovanni Antonio di Francesco Sogliani,1,2
318,Giacomo Cavedone,1,2
319,Gerson August Leiber,1,2
320,Gerrit Dou,1,2
321,German 14th Century,1,2
322,Gerda Engelke,1,2
323,Gerardus Duyckinck,1,2
324,Gerard ter Borch the Younger,1,2
325,Gerta Kleist,1,2
326,Giovanni Baronzio,1,2
327,Giovanni Battista Moroni,1,2
328,Giovanni Battista Nini,1,2
329,Giulio Benso,1,2
330,Girolamo da Treviso II,1,2
331,Girolamo Campagna,1,2
332,Giovanni di Balduccio,1,2
333,Giovanni Verona,1,2
334,Giovanni Sons,1,2
335,Giovanni Serodine,1,2
336,Giovanni Pietro Possenti,1,2
337,Giovanni Maria Viani,1,2
338,Giovanni Girolamo Frezza,1,2
339,Giovanni Giacomo de Rossi,1,2
340,Giovanni Francesco Rustici,1,2
341,Giovanni Coli,1,2
342,Giovanni Battista Piazzetta,1,2
343,Giovanni Battista Palumba,1,2
344,Giuseppe Baroni,1,2
345,Henri-Victor Regnault,1,2
346,Henry Adlard,1,2
347,Henry Buquet,1,2
348,James Dexter Havens,1,2
349,James Basire I,1,2
350,James Bard,1,2
351,Jacques-Philippe Le Bas,1,2
352,Jacques-François Blondel,1,2
353,Jacques Maret,1,2
354,James Fittler,1,2
355,Jacques Lipchitz,1,2
356,Jacqueline Auberty,1,2
357,Jacopo di Cione,1,2
358,Jacopo della Quercia,1,2
359,Jacopo Bassano,1,2
360,Jacobus Laurus Romanus,1,2
361,Jacob von Sandrart,1,2
362,Jacques Blondeau,1,2
363,James Gammon,1,2
364,James L. Langridge,1,2
365,James Rosenquist,1,2
366,Jean Charles Allet,1,2
367,Jean Baptiste Compagnie,1,2
368,Jasper Francis Cropsey,1,2
369,Janet Elizabeth Turner,1,2
370,Jane Palmer,1,2
371,Élisabeth Louise Vigée Le Brun,1,2
372,Jan van der Heyden,1,2
373,Jan van der Bruggen,1,2
374,Jan van Ravesteyn,1,2
375,Jan van Goyen,1,2
376,Jan de Bisschop,1,2
377,Jan Thomas,1,2
378,Jan Davidsz de Heem,1,2
379,Jan Both,1,2
380,James Watson,1,2
381,Jacob van Meurs,1,2
382,Jacob Pins,1,2
383,Jacob Cats,1,2
384,Jack Sonenberg,1,2
385,I. Covens,1,2
386,Hubert Salentin,1,2
387,Hubert Klessen,1,2
388,Hubert François Gravelot,1,2
389,Hsiung Ping-Ming,1,2
390,Horace Bundy,1,2
391,Hildegard Mossel,1,2
392,Hieronymus Höltzel,1,2
393,Hieronymus Bosch,1,2
394,Hermine David,1,2
395,Henry Singleton,1,2
396,Henry Shaw,1,2
397,Henry Robert Morland,1,2
398,Henry Golden Dearth,1,2
399,Henry Corbould,1,2
400,Isaac Briot,1,2
401,Jean François Raffaëlli,1,2
402,Isac Friedlander,1,2
403,Italian 11th Century,1,2
404,Jack Perlmutter,1,2
405,J.W. Sawin,1,2
406,J.G. Tanner,1,2
407,J. Liepoldt,1,2
408,J. L. Steg,1,2
409,J. Klaus,1,2
410,J. H.,1,2
411,J. Dadley,1,2
412,J. Curtis,1,2
413,J. Cooper,1,2
414,J. Carwarden,1,2
415,J. Burger,1,2
416,Ivan Mosca,1,2
417,Italian 16th/19th Century,1,2
418,Italian 13th Century,1,2
419,Israel Ber Neumann,1,2
420,Gerard de Lairesse,1,2
421,Martino Rota,1,2
422,Masaccio,1,2
423,Sir Henry Raeburn,1,2
424,Sir David Wilkie,1,2
425,Simone Cantarini,1,2
426,Simon Gribelin II,1,2
427,Sienese 15th Century,1,2
428,Shelia Eaton Isham,1,2
429,Sir Jacob Epstein,1,2
430,Schelte Adams Bolswert,1,2
431,Samuel Jordan,1,2
432,Samuel Ireland,1,2
433,Samuel Freeman,1,2
434,Samuel Bernard,1,2
435,Salvator Rosa,1,2
436,S. Coignard,1,2
437,Scarsellino,1,2
438,Sir Leslie Ward,1,2
439,Sir Robert Strange,1,2
440,Sir William Beechey,1,2
441,Sylvia Wald,1,2
442,Susanne Maria von Sandrart,1,2
443,Susan Pettibone,1,2
444,Sturtevant J. Hamblin,1,2
445,Stow Wengenroth,1,2
446,Stephen James Ferris,1,2
447,Spanish 17th Century,1,2
448,Spanish 14th Century,1,2
449,South German 16th Century,1,2
450,Sol LeWitt,1,2
451,Sodoma,1,2
452,Society of Print Connoisseurs,1,2
453,Sisto Badalocchio,1,2
454,Sir William Orpen,1,2
455,Sir William Nicholson,1,2
456,Russian 16th Century,1,2
457,Terry Haass,1,2
458,Rudy Pozzatti,1,2
459,Rudi Lesser,1,2
460,Robert Peckham,1,2
461,Robert Morris,1,2
462,Robert Le Lorrain,1,2
463,Robert Freemont Conover,1,2
464,Robert Campin,1,2
465,Richard Serra,1,2
466,Robert Rauschenberg,1,2
467,Richard Seewald,1,2
468,Richard Julius Jungtow,1,2
469,Richard Hamilton,1,2
470,Richard Florsheim,1,2
471,Richard Dey,1,2
472,Richard Cosway,1,2
473,René Genis,1,2
474,Richard Peter Stankiewicz,1,2
475,Robert Thew,1,2
476,Robert Walton,1,2
477,Robert Whitman,1,2
478,Roy Lichtenstein,1,2
479,Rosso Fiorentino,1,2
480,Ross Abrams,1,2
481,Rosalba Carriera,1,2
482,Romas Viesulas,1,2
483,Roman 3rd Century,1,2
484,Roman 2nd Century,1,2
485,Roman 1st Century B.C./1st Century A.D.,1,2
486,Roman 1st Century,1,2
487,Roman 18th/19th Century,1,2
488,Rolf Muller,1,2
489,Roland Jarvis,1,2
490,Roger Vieillard,1,2
491,Roderick Fletcher Mead,1,2
492,Robert Williams,1,2
493,Rudolf Weissauer,1,2
494,The Conant Limner,1,2
495,The Denison Limner,1,2
496,The Gansevoort Limner,1,2
497,William Blake,1,2
498,William Baillie,1,2
499,Willi Titze,1,2
500,Willi Probst,1,2
501,Willi Geiger,1,2
502,Willi Baumeister,1,2
503,William Bonnell,1,2
504,Willem Wissing,1,2
505,Willem Jansz. Blaeu,1,2
506,Will Barnet,1,2
507,Wilhelm Leibl,1,2
508,Warrington Colescott,1,2
509,Walther Teutsch,1,2
510,Walter Williams,1,2
511,Willem Kip,1,2
512,William Dunlap,1,2
513,William Fletcher,1,2
514,William James Müller,1,2
515,Zuanne I (Zanin) Alberghetti,1,2
516,Zoran Music,1,2
517,Xenophon,1,2
518,Worden Day,1,2
519,Wolfgang Frager,1,2
520,Wolf Hoffmann,1,2
521,Willy Jaeckel,1,2
522,William Ward,1,2
523,William Unger,1,2
524,William Thomas Fry,1,2
525,William Strang,1,2
526,William Stearns,1,2
527,William Ridley,1,2
528,William Raddon,1,2
529,William Michael Harnett,1,2
530,Walter Richard Sickert,1,2
531,Walter Nikusch,1,2
532,Walker Hancock,1,2
533,W.H. Brown,1,2
534,Tuscan 15th Century,1,2
535,Tuscan 13th Century,1,2
536,Trude Hanscom,1,2
537,Tournai,1,2
538,Tiziano Aspetti,1,2
539,Tino di Camaino,1,2
540,Tilman Riemenschneider,1,2
541,Théophile Alexandre Steinlen,1,2
542,Théodore Rousseau,1,2
543,Théodore Chassériau,1,2
544,Thomas Woolnoth,1,2
545,Thomas Kirk,1,2
546,Thomas Barker,1,2
547,Thomas Abiel Prior,1,2
548,The Schuyler Limner,1,2
549,Tyrolean 15th Century,1,2
550,Remi-Henri-Joseph Delvaux,1,2
551,Umbrian 16th Century,1,2
552,Unknown 18th Century,1,2
553,W. Woerne,1,2
554,W. Wheldon,1,2
555,W. Tyson,1,2
556,W. Tringham,1,2
557,W. Read,1,2
558,W. Krauskopf,1,2
559,Vittore Carpaccio,1,2
560,Vito Acconci,1,2
561,Vincenzo Civerchio,1,2
562,Victoria Hutson Huntley,1,2
563,Veronese 16th Century,1,2
564,Verona 14th Century,1,2
565,Ventura Salimbeni,1,2
566,Veneto-Islamic 16th Century,1,2
567,Valdemar Hansen Elenbaas,1,2
568,Unknown 16th Century Workshop,1,2
569,Mary Beale,1,2
570,Rembrandt Peale,1,2
571,Reginald Murray Pollack,1,2
572,Moritz Rugendas,1,2
573,Moretto da Brescia,1,2
574,Monogrammist A.G.,1,2
575,Modern Age Photographic Services,1,2
576,Minor White,1,2
577,Milton W. Hopkins,1,2
578,Moïse Kisling,1,2
579,Michele Bisi,1,2
580,Michel Dorigny,1,2
581,Michel Corneille,1,2
582,Michel Ciry,1,2
583,Melchior Lorch,1,2
584,Maximilien Luce,1,2
585,Max Unold,1,2
586,Michel-François Dandré-Bardon,1,2
587,Muhály Munkácsy,1,2
588,Nam June Paik,1,2
589,Nehemiah Partridge,1,2
590,Norman Kent,1,2
591,Norma Morgan,1,2
592,Nora Spicer Unwin,1,2
593,Nikolaus Rhein,1,2
594,Nicolas de Largillierre,1,2
595,Nicolas Regnesson,1,2
596,Nicolas Rebillé,1,2
597,Nicolas Pineau,1,2
598,Nicolas Lancret,1,2
599,Nicolas Dorigny,1,2
600,Nicholaus,1,2
601,Nicholas Yeates,1,2
602,Nicholas Blakey,1,2
603,Neroccio de' Landi,1,2
604,Nemesio Antunez,1,2
605,Max Klinger,1,2
606,North Italian 17th Century,1,2
607,Max Kahn,1,2
608,Mauricio Lasansky,1,2
609,Master of Città di Castello,1,2
610,Master of 1515,1,2
611,Master i.e.,1,2
612,Master bg,1,2
613,Master P.G.,1,2
614,Master M.A.S.,1,2
615,Master of Heiligenkreuz,1,2
616,Master I.F.P.,1,2
617,Master HFE,1,2
618,Master H.L.,1,2
619,Master G.T.,1,2
620,Master A.L.,1,2
621,Massimo Campigli,1,2
622,Maso Finiguerra,1,2
623,Master HS,1,2
624,Master of Jesus in Bethany,1,2
625,Master of Saint Veronica,1,2
626,Master of the Battle of Fornovo,1,2
627,Maurice Utrillo,1,2
628,Maurice Potin,1,2
629,Matthys Cock,1,2
630,Matthias Grünewald,1,2
631,Matthaus Greuter,1,2
632,Matteo del Nassaro,1,2
633,Master of the Washington Coronation,1,2
634,Master of the Saint Lucy Legend,1,2
635,Master of the Saint Bartholomew Altar,1,2
636,"Master of the Prado ""Adoration of the Magi""",1,2
637,Master of the Playing Cards,1,2
638,Master of the Pistorius Medal,1,2
639,Master of the Griselda Legend,1,2
640,Master of the Golden Bull,1,2
641,Master of the Beheading of St. John the Baptist,1,2
642,Max Hunziker,1,2
643,North Netherlandish 15th Century,1,2
644,Norwegian 19th Century,1,2
645,O. G.,1,2
646,Pieter van den Berge,1,2
647,Pieter Vanderlyn,1,2
648,Pieter Schenck I,1,2
649,Pieter Rollos I,1,2
650,Pieter Molijn,1,2
651,Pieter Claesz Soutman,1,2
652,Pieter van der Heyden,1,2
653,Pierre-Philippe Choffard,1,2
654,Pierre-Eugene Clairin,1,2
655,Pierre Simon I,1,2
656,Pierre Puvis de Chavannes,1,2
657,Pierre Gustave Eugene Staal,1,2
658,Pierre Dumonstier I,1,2
659,Pierre Duflos,1,2
660,Pierre-Jean Mariette,1,2
661,Pietro Antonio Martini,1,2
662,Pietro Aquila,1,2
663,Pietro Liberi,1,2
664,Reginald Marsh,1,2
665,Redpath,1,2
666,Red Grooms,1,2
667,Ralston Crawford,1,2
668,Ralph Eleaser Whiteside Earl,1,2
669,Ralph Albert Blakelock,1,2
670,R. Romney,1,2
671,Quentin Massys,1,2
672,Pseudo Durer,1,2
673,Print Collectors' Club,1,2
674,Print Club of Albany,1,2
675,Portuguese 15th Century,1,2
676,Polish 15th Century,1,2
677,Polidoro da Caravaggio,1,2
678,Pietro Roselli,1,2
679,Pierre Andrieu,1,2
680,Piero della Francesca,1,2
681,Pier Francesco Mola,1,2
682,Philips Wouwerman,1,2
683,Paul de Zetter,1,2
684,Paul Wunderlich,1,2
685,Paul Rosenberg,1,2
686,Paul Gavarni,1,2
687,Paul Furst,1,2
688,Paul Froelich,1,2
689,Paul Adolphe Rajon,1,2
690,Paolo da Ragusa,1,2
691,Palma Vecchio,1,2
692,Pacino di Bonaguida,1,2
693,P. Frieselhem,1,2
694,Otto Schubert,1,2
695,Otto Kisling,1,2
696,Otto Dix,1,2
697,Olivetan Master,1,2
698,Peeter Bout,1,2
699,Reinier van Persyn,1,2
700,Peeter Neeffs the Elder,1,2
701,Pellegrino Tibaldi,1,2
702,Philips Koninck,1,2
703,Philippe Jacques de Loutherbourg II,1,2
704,Philip Mercier,1,2
705,Philemon Holland,1,2
706,Peter Vischer the Younger,1,2
707,Peter Troschel,1,2
708,Peter Takal,1,2
709,Peter Pelham,1,2
710,Peter Oliver,1,2
711,Peter Ludwig van Schuppen,1,2
712,Peter Kleinschmidt,1,2
713,Perugian 16th Century,1,2
714,Perugian 15th Century,1,2
715,Perino del Vaga,1,2
716,Peregrine Lovell,1,2
717,Peggy Bacon,1,2
718,Gerard Valck,1,2
719,Jan van der Vaart,1,2
720,Gerard Mountain,1,2
721,Filippo Gherardi,1,2
722,Catherine Lusurier,1,2
723,Carlo Pellegrini,1,2
724,Carlo Crivelli,1,2
725,Carl Pickhardt,1,2
726,Carl M. Schultheiss,1,2
727,Cariani,1,2
728,California Society of Printmakers,1,2
729,Filippo Brunelleschi,1,2
730,Francesco Benaglio,1,2
731,C. E. Buchel,1,2
732,Byzantine 13th Century,1,2
733,Burnet Reading,1,2
734,Francesco Fanelli,1,2
735,Francesco Fontana,1,2
736,Brussels 17th Century,1,2
737,Brochery,1,2
738,British 20th Century,1,2
739,C. Fröschel,1,2
740,British 17th Century,1,2
741,Filippino Lippi,1,2
742,Fernand Mourlot,1,2
743,F.H. Foot,1,2
744,Faria,1,2
745,Charles M. Capps,1,2
746,Charles Knapton,1,2
747,Fathwinter,1,2
748,Charles Henry Jeens,1,2
749,Charles Haslewood Shannon,1,2
750,Federico Cantú,1,2
751,Central Italian 15th Century,1,2
752,Charles George Lewis,1,2
753,Charles Eisen,1,2
754,Charles Despiau,1,2
755,Charles David,1,2
756,Charles C.E. Lermond,1,2
757,Charles Alexandre Lesueur,1,2
758,Ferdinand Hodler,1,2
759,Chaim Koppelman,1,2
760,Cesare da Bagno,1,2
761,Charles Francois Gabriel Levachez,1,2
762,Charles Peale Polk,1,2
763,Boëtius Adams Bolswert,1,2
764,Boas Ulrich,1,2
765,Frank A. Nankivell,1,2
766,Frank Brangwyn,1,2
767,Belgian 19th Century,1,2
768,Frank Stella,1,2
769,Bartolomé Esteban Murillo,1,2
770,Bartolomeus Willemsz Dolendo,1,2
771,Bartolomeo Spani,1,2
772,Franklin Chenault Watkins,1,2
773,Francis Legat,1,2
774,Bartolomeo Schedoni,1,2
775,Barthélemy Prieur,1,2
776,Bartholomaeus Spranger,1,2
777,Bartholomaeus Bruyn the Elder,1,2
778,Barbara Neustadt,1,2
779,Frans van den Wyngaerde,1,2
780,Balthasar Keller,1,2
781,Franz Neundinger,1,2
782,B. Cole,1,2
783,Bartolomeo Coriolano,1,2
784,Boris Margo,1,2
785,Francis Holl,1,2
786,Benedetto Caliari,1,2
787,Blondeau,1,2
788,Bicci di Lorenzo,1,2
789,Bernhard van Balliu,1,2
790,Bernhard A. Böhmer,1,2
791,Bernardo Strozzi,1,2
792,Francesco Salviati,1,2
793,Bernard Lépicié,1,2
794,Bergognone,1,2
795,Francis Hocius,1,2
796,Francesco Tironi,1,2
797,Benozzo Gozzoli,1,2
798,Francesco del Cossa,1,2
799,Benjamin Wright,1,2
800,Benjamin West,1,2
801,Benedetto da Maiano,1,2
802,Benedetto Diana,1,2
803,Francis Barlow,1,2
804,Francis Bicknell Carpenter,1,2
805,Benoît Massou,1,2
806,Charles Perussaux,1,2
807,F. L. Meyer,1,2
808,Charles Ritt,1,2
809,Edward Savage,1,2
810,Edward Scriven,1,2
811,Edward Steichen,1,2
812,David Baudringien,1,2
813,Edythe Ferris,1,2
814,Egbert van Panderen,1,2
815,Egyptian 2nd Century,1,2
816,Egyptian Ptolemaic Period,1,2
817,Edward Orme,1,2
818,Daniel Hendrickson,1,2
819,El Greco,1,2
820,Ellsworth Kelly,1,2
821,Emil Carlsen,1,2
822,Emil Ganso,1,2
823,Emil Weddige,1,2
824,Dan Gualdoni,1,2
825,Cy Twombly,1,2
826,Emiliano Orfini da Foligno,1,2
827,Daniel Barbaro,1,2
828,Emilio Amero,1,2
829,David Funck,1,2
830,Edward Lutterell,1,2
831,Donato Creti,1,2
832,Dominic Artaria,1,2
833,Domenico di Bartolo,1,2
834,Domenico Fetti,1,2
835,Domenico Beccafumi,1,2
836,Eardley Norton,1,2
837,Earl Horter,1,2
838,"Documenta IV Foundation, Kassel",1,2
839,Edward Marshall,1,2
840,Edme Bouchardon,1,2
841,Dietrich Meyer the Elder,1,2
842,Dietmar Lemcke,1,2
843,Diether Ritzert,1,2
844,Diego Rivera,1,2
845,Edward Cooper,1,2
846,Edward Davis,1,2
847,Edward Finden,1,2
848,Dean Meeker,1,2
849,Dirck Bouts,1,2
850,English 12th Century,1,2
851,English 15th Century,1,2
852,Erhard Schön,1,2
853,Claes Oldenburg,1,2
854,Cima da Conegliano,1,2
