,id,sum,group
57,The A.W. Mellon Educational and Charitable Trust,5,1
58,Mrs. George Matthew Adams,5,1
59,"Michael Hall, Esq.",5,1
60,Mr. August Mencken,5,1
61,Mr. Frank R. Eyerly,4,1
62,Mrs. Joanne Freedman,4,1
63,Mr. and Mrs. Grant Green,4,1
64,Chester Dale Fund,4,1
65,Collectors Committee,4,1
66,Mrs. Andrew G. Carey,4,1
67,Mr. William G. Wendell,4,1
68,Leonard Baskin,4,1
69,Miss Alice Hall Kerr,4,1
70,Mr. and Mrs. Robert H. Smith,3,1
71,Mr. Lloyd Rigler,3,1
72,Lady Roxana Wentworth Vereker,3,1
73,Mr. Robert S. Pirie,3,1
74,United States Government,3,1
75,Mr. John L. Eastman,3,1
76,Dr. Dieter Erich Meyer,3,1
77,Mr. John George Fischer,3,1
78,Syma Busiel Fund,3,1
79,Philip Hofer,3,1
80,Hilda Katz,3,1
81,William Robertson Coe,3,1
82,Mrs. Harold Ober,3,1
83,Pepita Milmore Memorial Fund,3,1
84,Unknown Patron,3,1
85,Mr. and Mrs. Jacob Kainen,2,1
86,William C. Whitney Foundation,2,1
87,Mrs. Snowdon A. Fahnestock,2,1
88,Ms. Alice W. Clement,2,1
89,Mrs. Max Beckmann,2,1
90,The Christian Humann Foundation,2,1
91,Mrs. Lyonel Feininger,2,1
92,Ms. Joan Palevsky,2,1
93,Mrs. Ludwell Denny,2,1
94,Mrs. Angelika Wertheim Frink,2,1
95,Mrs. Edward Fowles,2,1
96,Mrs. Roger H. Plowden,2,1
97,Mrs. Lloyd Bruce Wescott,2,1
98,Mrs. Virginia Steele Scott,2,1
99,Ms. Katharine Shepard,2,1
100,Mrs. Seymour Obermer,2,1
101,"William T. Hassett, Jr.",2,1
102,Mr. and Mrs. David C. Ruttenberg,2,1
103,Dr. and Mrs. Malcolm W. Bick,2,1
104,Motoi Oi,2,1
105,Miss Edna L. Barbour,2,1
106,Lewis D. Einstein,2,1
107,Mr. and Mrs. B. H. Pucker,2,1
108,Gustave Pimienta,2,1
109,"G. Grant Mason, Jr.",2,1
110,Dr. Catherine Lilly Bacon,2,1
111,Mr. Eric Martin Wunsch,2,1
112,David E. Rust,2,1
113,Daniel L. Wildenstein,2,1
114,"Charles Ulrick and Josephine Bay Foundation, Inc.",2,1
115,Atlas Foundation,2,1
116,Anonymous,2,1
117,Allen Tucker Memorial,2,1
118,Mr. Arthur E. Vershbow,2,1
119,"Joseph H. Hazen Foundation, Inc.",2,1
120,Mr. and Mrs. Abbot L. Mills,2,1
121,Mr. Robert H. Smith,2,1
122,Mr. Leonard A. Lauder,1,1
123,Raymond D. Nasher,1,1
124,Mr. and Mrs. John Ulric Nef,1,1
125,Dr. Ruth B. Benedict,1,1
126,Roosevelt Print Fund,1,1
127,Robert Rosenwald,1,1
128,Dr. and Mrs. Franklin D. Murphy,1,1
129,Richard S. Zeisler,1,1
130,Mr. Samuel Efron,1,1
131,R. K. Mellon Family Foundation,1,1
132,Sylvia Benson Lawson,1,1
133,Epstein Family Fund,1,1
134,Ernest Iselin,1,1
135,Friends of Anne Truitt,1,1
136,Friends of Georgia Museum of Art,1,1
137,Galerie St. Etienne,1,1
138,Donald M. Blinken,1,1
139,Mr. Theodore C. Achilles,1,1
140,Mrs. William Corcoran Custis,1,1
141,Brenda Kuhn,1,1
142,"Albert M. Friend, Jr.",1,1
143,Mr. William D. Crockett,1,1
144,Vincent Melzac,1,1
145,Arthur Sachs,1,1
146,Mr. and Mrs. Helmut H. Rumbler,1,1
147,Billy Morrow Jackson,1,1
148,Mr. and Mrs. Herbert M. Rothschild,1,1
149,Mr. and Mrs. Ira Glackens,1,1
150,Children of Marguerite Zorach,1,1
151,The Morris and Gwendolyn Cafritz Foundation,1,1
152,Constance Barber Mellon,1,1
153,The Honorable William Benton,1,1
154,The Honorable W. Averell Harriman,1,1
155,Countess Mona Bismarck,1,1
156,German People,1,1
157,Mr. Philippe Visson,1,1
158,Mrs. Alexander H. McLanahan,1,1
159,Maryland Institute College of Art,1,1
160,Miss Beatrice Monk,1,1
161,Mr. and Mrs. Warren Brandt,1,1
162,Miss Ellen T. Bullard,1,1
163,Mrs. Jacob M. Kaplan,1,1
164,Mrs. Horace Havemeyer,1,1
165,Mrs. Henry Rogers Pyne,1,1
166,Mr. Marshall H. Stone,1,1
167,Mr. and Mrs. William Wood Prince,1,1
168,Mrs. Abner Brenner,1,1
169,Mr. Gerald B. Snedeker,1,1
170,Mrs. Eugène Vail,1,1
171,Mr. John E. Thayer,1,1
172,Mr. John H. Safer,1,1
173,Mr. John Hill,1,1
174,Mr. Lauson H. Stone,1,1
175,Mrs. Kenton Kilmer,1,1
176,Mrs. Lucille Ellis Simon,1,1
177,Jacob Kainen,1,1
178,Lotte Walter Lindt,1,1
179,Mrs. Simon M. Horstick,1,1
180,Mrs. Sigourney Thayer,1,1
181,James C. Stotlar,1,1
182,James O. Belden,1,1
183,Mrs. Ruth Carter Stevenson,1,1
184,Mrs. Rudolf J. Heinemann,1,1
185,Joseph H. Hazen,1,1
186,Mr. Patrick T. Jackson,1,1
187,Mrs. Philip Connors,1,1
188,Mrs. Peter D'Albert,1,1
189,Mrs. Paul B. Magnuson,1,1
190,Mrs. Norma B. Marin,1,1
191,Joseph Ternbach,1,1
192,Mr. Morris Schapiro,1,1
193,Li Lin-ts'an,1,1
194,Adolph Caspar Miller Fund,1,1
195,A. Drian,1,2
196,John Chantry,1,2
197,John Conrad Gilbert,1,2
198,John Donne,1,2
199,John Durand,1,2
200,John Ery Coleman,1,2
201,John Ferneley,1,2
202,John Frederick Kensett,1,2
203,John Gerrard Keulemans,1,2
204,John Goddard,1,2
205,John H. De Pol,1,2
206,John Hassell,1,2
207,John Henry Ellsworth Whitney,1,2
208,John Henry Twachtman,1,2
209,John Hill,1,2
210,John Hoppner,1,2
211,John James Audubon,1,2
212,John Keyse Sherwin,1,2
213,Joseph Anderson Faris,1,2
214,Josef Lanzedelly,1,2
215,Jose Luis Galicia,1,2
216,Josaku Maeda,1,2
217,Johnny Friedlaender,1,2
218,John William Casilear,1,2
219,John Boydell,1,2
220,John Wesley Beatty,1,2
221,John Spangenberg,1,2
222,John Piper,1,2
223,John Payne,1,2
224,John Neagle,1,2
225,John Landis,1,2
226,John La Farge,1,2
227,John Trumbull,1,2
228,Joseph Goodhue Chandler,1,2
229,John Bernhardt,1,2
230,Johann Sebastian Leitner,1,2
231,Jean Perréal,1,2
232,Jean Siméon Chardin,1,2
233,Jean Tinguely,1,2
234,Jean Waldor,1,2
235,Jean-Auguste-Dominique Ingres,1,2
236,Jean-Baptiste Garand,1,2
237,Jean-Baptiste Greuze,1,2
238,Jean-Baptiste Hüet,1,2
239,Jean-Baptiste Joseph Pater,1,2
240,Jean-Baptiste Jouvenet,1,2
241,Jean-Baptiste Le Paon,1,2
242,Jean-Baptiste Santerre,1,2
243,Jean-Charles Cazin,1,2
244,Jean-Denis Attiret,1,2
245,Jean-Jacques Boissard,1,2
246,Jean-Jacques Flipart,1,2
247,Jean-Jacques Lebel,1,2
248,Johann Liss,1,2
249,Johann Ladenspelder,1,2
250,Johann Koerbecke,1,2
251,Johann Bussemacher,1,2
252,Johann Andreas Pfeffel I,1,2
253,Johan Wierix,1,2
254,John Baptist Jackson,1,2
255,Joh. Baptist Pfitzer,1,2
256,Jerzy Tchorzewski,1,2
257,Jean-Pierre Vielfaure,1,2
258,Jean-Marie Delatre,1,2
259,Jean-Louis Gampert,1,2
260,Jean-Louis Forain,1,2
261,Jean-Jacques de Boissieu,1,2
262,Joan L. Kopchik,1,2
263,Joseph Pennell,1,2
264,Joseph Ternbach,1,2
265,Joseph-Marie Vien,1,2
266,Lorenz Janscha,1,2
267,Lorenzo Lotto,1,2
268,Lorenzo Luzzo,1,2
269,Louis Casimir Ladislas Marcoussis,1,2
270,Louis Fort,1,2
271,Louis Lafitte,1,2
272,Louis-Andre Berthomme-Saint-Andre,1,2
273,Louis-Jean Desprez,1,2
274,Louis-Joseph Le Lorrain,1,2
275,Louis-Joseph Masquelier,1,2
276,Louise Marguerite Espérance Langlois,1,2
277,Lowell Nesbitt,1,2
278,Luca Cambiaso,1,2
279,Luca Penni,1,2
280,Lucas van Leyden,1,2
281,Lucio Del Pezzo,1,2
282,Lucio Fontana,1,2
283,Marcellus Laroon II,1,2
284,Marcellin-Gilbert Desboutin,1,2
285,Marcelle Cahn,1,2
286,Marcel Duchamp,1,2
287,Manolo Millares,1,2
288,Maffeo Olivieri,1,2
289,Loren MacIver,1,2
290,Maerten van Heemskerck,1,2
291,M. Io. Albert Aubelin,1,2
292,Léopold Flameng,1,2
293,Lynd Kendall Ward,1,2
294,Ludwig Crecelius,1,2
295,Ludwig Büsinck,1,2
296,Lucjan Mianowski,1,2
297,Madeleine Luka,1,2
298,Li Lin-ts'an,1,2
299,Leopold Survage,1,2
300,Leonor Houdin,1,2
301,Kaikobad Motiwalla,1,2
302,Jérôme-François Chantereau,1,2
303,Justus van Verus,1,2
304,Justus Tiel,1,2
305,Jurgan Frederick Huge,1,2
306,Jun Dobashi,1,2
307,Karel van Mander I,1,2
308,Juan de Flandes,1,2
309,Juan Carlos Langlois,1,2
310,José Luis Cuevas,1,2
311,Josua de Grave,1,2
312,Josse van Lier,1,2
313,Josiah Boydell,1,2
314,Joshua Johnson,1,2
315,Juan Gris,1,2
316,Jean Huber,1,2
317,Karl Nierendorf,1,2
318,Kenneth Farley,1,2
319,Leonard Quentin,1,2
320,Leon Polk Smith,1,2
321,Leon Ferrari,1,2
322,Lee R. Chesney,1,2
323,Lee Hang Sung,1,2
324,Lee Friedlander,1,2
325,Kathleen Spagnolo,1,2
326,Lee Bontecou,1,2
327,Lavinia Fontana,1,2
328,Lars Bo,1,2
329,Lamar Dodd,1,2
330,Lagarde,1,2
331,Key Sato,1,2
332,Kenneth Noland,1,2
333,Lazzerini Workshop,1,2
334,Marco Alvise Pitteri,1,2
335,Jean Béraud,1,2
336,Jasper Francis Cropsey,1,2
337,Gudmundur Gudmundsson,1,2
338,Guido Biasi,1,2
339,Gustave Adolphe Simonau,1,2
340,Guy Bardone,1,2
341,Guy Harloff,1,2
342,H. Floury,1,2
343,Hamilton Hamilton,1,2
344,Hans Baldung Grien,1,2
345,Hans Fischer,1,2
346,Hans Haacke,1,2
347,Hans Hartung,1,2
348,Hans Kornig,1,2
349,Hans Liefrinck I,1,2
350,Hans Meyer-Petersen,1,2
351,Hans Speckaert,1,2
352,Hans Vredeman de Vries,1,2
353,Harold Field Kellogg,1,2
354,Henry Fuseli,1,2
355,Henry Edridge,1,2
356,Henri-Guillaume Chatillon,1,2
357,Henri-Georges Adam,1,2
358,Henri de Saint-Jean,1,2
359,Henri Moret,1,2
360,Grisha Dotzenko,1,2
361,Henri Ginet,1,2
362,Hellenistic 2nd Century B.C./1st Century A.D.,1,2
363,Helen Frankenthaler,1,2
364,Heinrich Gottlieb Ludwig Reichenbach,1,2
365,Harry van Kruiningen,1,2
366,Harry Newman Wickey,1,2
367,Harold Persico Paris,1,2
368,Hendrick Avercamp,1,2
369,"Henry H. Van Derzee, Jr.",1,2
370,Gregory Alexandrovich Israelovich,1,2
371,Gottfried Engelmann,1,2
372,Gillis van Scheyndel,1,2
373,Gino Severini,1,2
374,Gio Pomodoro,1,2
375,Giovanni Battista Manelli,1,2
376,Giovanni Battista Scultori,1,2
377,Giovanni Bilivert,1,2
378,Giovanni Britto,1,2
379,Giovanni Damasceno,1,2
380,Giovanni Domenico Tiepolo,1,2
381,Giovanni Francesco Grimaldi,1,2
382,Giovanni Giacomo de Rossi,1,2
383,Giovanni Guerra,1,2
384,Giovanni Mazzanti,1,2
385,Giovanni Niccoló Servandoni,1,2
386,Giovanni Paolo Panini,1,2
387,Girolamo Imperiale I,1,2
388,Girolamo Rossi II,1,2
389,Giuseppe de Nittis,1,2
390,Giuseppe Vasi,1,2
391,Giuseppe Magni,1,2
392,Giuseppe Castiglione,1,2
393,Giuseppe Capogrossi,1,2
394,Giuseppe Allegrini,1,2
395,Graham Sutherland,1,2
396,Giulio Turcato,1,2
397,Giulio Campi,1,2
398,Giulio Campagnola,1,2
399,Giuliano Traballesi,1,2
400,Giuliano Giampiccoli,1,2
401,Girolamo da Carpi,1,2
402,Girolamo Siciolante,1,2
403,Giulio Carpioni,1,2
404,Henry J. Megarey,1,2
405,Henry Merwin Shrady,1,2
406,Henry Ossawa Tanner,1,2
407,Jacob van Meurs,1,2
408,Jacobus Theodorus Abels,1,2
409,Jacopino del Conte,1,2
410,Jacopo Ligozzi,1,2
411,Jacopo Tintoretto,1,2
412,"Jacopo Zanguidi, called Bertoia",1,2
413,Jacques Aliamet,1,2
414,Jacques André Portail,1,2
415,Jacques Antoine Marie Lemoine,1,2
416,Jacques Gabriel V,1,2
417,Jacques Herold,1,2
418,Jacques Lacomblez,1,2
419,Jacques Rigaud,1,2
420,Jacques Zimmermann,1,2
421,Jacques de Gheyn II,1,2
422,James Bard,1,2
423,James Jacques Joseph Tissot,1,2
424,Japanese Edo Period,1,2
425,Jan van der Heyden,1,2
426,Jan Raes II,1,2
427,Étienne Dupérac,1,2
428,Jan Gossaert,1,2
429,Jan Gerritsz van Bronckhorst,1,2
430,Jacob Lawrence,1,2
431,Jan Cossiers,1,2
432,Jan Boeckhorst,1,2
433,James William Giles,1,2
434,James Sharples,1,2
435,James Reid Lambdin,1,2
436,James Pattison Cockburn,1,2
437,James M. Gibbs,1,2
438,Jan Brueghel the Elder,1,2
439,Jacob Landau,1,2
440,Jacob Kainen,1,2
441,Jacob Eichholtz,1,2
442,Hugues Merle,1,2
443,Horst Janssen,1,2
444,Horst Egon Kalinowski,1,2
445,Honore-Jean Dubois Duperray,1,2
446,Hogarth and Son,1,2
447,Hischbein,1,2
448,Hyacinthe Rigaud,1,2
449,Hisao Domoto,1,2
450,Hiram Williams,1,2
451,Hide Kawanishi,1,2
452,Hermann Marx,1,2
453,Henry-Wilfred Deville,1,2
454,Henry Ward Ranger,1,2
455,Henry Stone,1,2
456,Hiroshi Akana,1,2
457,Jean Anthelme Brillat-Savarin,1,2
458,Hyman Bloom,1,2
459,"Ignatius Sichelbart, P.S.J.",1,2
460,Jacob Cats,1,2
461,J.W. Bradshaw,1,2
462,J. Smit,1,2
463,J. Robillart,1,2
464,J. M. Darmet,1,2
465,J. J. Lankes,1,2
466,Ian Strang,1,2
467,J. Evans,1,2
468,Ivan Mykhailovych Selivanov,1,2
469,Ivan Mosca,1,2
470,Israel Ber Neumann,1,2
471,Ishikawa Ryūsen,1,2
472,Isaac Fuller,1,2
473,International Graphic Arts Society,1,2
474,Ivan Puni,1,2
475,Marco Benefial,1,2
476,Marguerite Gérard,1,2
477,Marguerite Kirmse,1,2
478,Ruth Whittier Shute,1,2
479,Rémy de Gourmont,1,2
480,S. Vrain,1,2
481,Sabin,1,2
482,Salome Hensel,1,2
483,Salomon Koninck,1,2
484,Samuel Addison Shute,1,2
485,Sanford Robinson Gifford,1,2
486,Sassoferrato,1,2
487,Saul Marks,1,2
488,Sebastiano de Valentinis,1,2
489,Sebastiano del Piombo,1,2
490,Semantha Fairbanks,1,2
491,Sergei Maximilianovich Sternberg,1,2
492,Sergio Dangelo,1,2
493,Severo da Ravenna,1,2
494,Shailer,1,2
495,Sturtevant J. Hamblin,1,2
496,Stuart Henderson,1,2
497,Stephen Thomas,1,2
498,Stanislas Lépine,1,2
499,Spanish 17th Century,1,2
500,Sokyu Ueda,1,2
501,Russian 20th Century,1,2
502,Sir Thomas Lawrence,1,2
503,Simone Felice,1,2
504,Simon François,1,2
505,Simon Bening,1,2
506,Shuzo Ikeda,1,2
507,Shoe Enokido,1,2
508,Shirley Thomson Hadley,1,2
509,Sir Jacob Epstein,1,2
510,Suzanne Valadon,1,2
511,Ru van Rossem,1,2
512,Rolf Nesch,1,2
513,Remoldus Eynhoudts,1,2
514,Renato Guttuso,1,2
515,Renzo Vespignani,1,2
516,René Genis,1,2
517,René Michel Slodtz,1,2
518,Reuben Nakian,1,2
519,Reuben Rowley,1,2
520,Richard Garst,1,2
521,Richard Peter Stankiewicz,1,2
522,Richard van Orley,1,2
523,Robert Andrew Parker,1,2
524,Robert Aull,1,2
525,Robert Austin,1,2
526,Robert Bigelow,1,2
527,Robert Cordier,1,2
528,Robert Feke,1,2
529,Robert Marshall Watts,1,2
530,Roland Giguere,1,2
531,Rokushu Mizufune,1,2
532,Rogier van der Weyden,1,2
533,Roger de La Fresnaye,1,2
534,Roger Chailloux,1,2
535,Roelandt Savery,1,2
536,Roman 2nd Century B.C./1st Century A.D.,1,2
537,Rodolfo Nieto,1,2
538,Roberto Crippa,1,2
539,Robert von Neumann,1,2
540,Robert de Baudous,1,2
541,Robert Whitman,1,2
542,Robert Rius,1,2
543,Robert Morris,1,2
544,Rocco Pozzi,1,2
545,Sébastien Le Clerc I,1,2
546,Tadeusz Alexander Brzozowski,1,2
547,Takis,1,2
548,Walter Rudolf Mumprecht,1,2
549,Walter Shirlaw,1,2
550,Warner House Association,1,2
551,Warren B. Davis,1,2
552,Wayne Thiebaud,1,2
553,Werner Drewes,1,2
554,Willem Hondius,1,2
555,Willem Jacobsz Delff,1,2
556,Willem Panneels,1,2
557,Willem van de Velde the Younger,1,2
558,William Blake,1,2
559,William Brown,1,2
560,William Glackens,1,2
561,William Guy Wall,1,2
562,William H. Redding,1,2
563,William John Wilgus,1,2
564,William Matthew Prior,1,2
565,Yvonne Thomas,1,2
566,Yoshitaka Nakao,1,2
567,Yoshiro Nagase,1,2
568,Yoshio Ikezaki,1,2
569,Yoshida Chizuko,1,2
570,Yasuo Kuniyoshi,1,2
571,Walter Hood Fitch,1,2
572,Yasu Kato,1,2
573,Winfred Gaul,1,2
574,William Swainson,1,2
575,William Simpson,1,2
576,William Rogers,1,2
577,William Rimmer,1,2
578,William Nelson Copley,1,2
579,Yasse Tabuchi,1,2
580,Wallerant Vaillant,1,2
581,Waichi Tsukata,1,2
582,Wagguno,1,2
583,Théodore Rousseau,1,2
584,Théodore Duret,1,2
585,Théodore Chassériau,1,2
586,Thomas de Leu,1,2
587,Thomas W. Nason,1,2
588,Thomas Phillips,1,2
589,Thérèse Debains,1,2
590,Thomas Mann Baynes,1,2
591,Theodor Netscher,1,2
592,Theodor Holtmann,1,2
593,The Friends of Art Association of the Beverly-Fairfax Jewish Community Center,1,2
594,Tatsuoki Nambata,1,2
595,Tatsuo Ikeda,1,2
596,Tancredi,1,2
597,Theodore Muller,1,2
598,Rei Yuki,1,2
599,Timothy Isham,1,2
600,Tom Wesselmann,1,2
601,W.H. Hudson,1,2
602,Victor Marie Picot,1,2
603,Victor Lasuchin,1,2
604,Victor Brauner,1,2
605,Vicomte Ludovic Lepic,1,2
606,Valentine Green,1,2
607,Tobias Stimmer,1,2
608,Unknown 18th Century,1,2
609,Ugo da Carpi,1,2
610,Twenty-One Gallery,1,2
611,Tuulikki Pietila,1,2
612,Tsuguharu Foujita,1,2
613,Toyen (pseudonym),1,2
614,Toshimitsu Imai,1,2
615,Unknown 17th Century,1,2
616,Rebecca Landon,1,2
617,Raymond Parker,1,2
618,Raymond Duchamp-Villon,1,2
619,Max Walter Svanberg,1,2
620,Medalist of 1518,1,2
621,Melchior Lorch,1,2
622,Michael Rothenstein,1,2
623,Michel Sittow,1,2
624,Michelangelo Ricciolini,1,2
625,Michiko Arima,1,2
626,Mikhail Gordeevich Deregus,1,2
627,Millicent Krouse,1,2
628,Milton Goldstein,1,2
629,Mimi Parent,1,2
630,Mimmo Rotella,1,2
631,Minna Citron,1,2
632,Miriam Bat-Yosef,1,2
633,Mon Levinson,1,2
634,Morris Louis,1,2
635,Mr. William G. Wendell,1,2
636,Ninon Lacey,1,2
637,Nikolaus Hogenberg,1,2
638,Nicolò Ricciolini,1,2
639,Nicolas-Toussaint Charlet,1,2
640,Nicolas de Largillierre,1,2
641,Nicolas Pérignon,1,2
642,Max Rosenthal,1,2
643,Nicolas Poussin,1,2
644,Nicolas Legendre,1,2
645,Nicolas Lancret,1,2
646,Nicolaas Verkolje,1,2
647,Niccolò Nelli,1,2
648,Nancy Amello,1,2
649,Nam June Paik,1,2
650,Nicolas Lesueur,1,2
651,Max Pechstein,1,2
652,Max Kurzweil,1,2
653,Maurice R. Bebb,1,2
654,Martin J. Meyer,1,2
655,Martin Edgar Ferrill,1,2
656,Mario Prassinos,1,2
657,Mario Persico,1,2
658,Mario Nuzzi,1,2
659,Mario Micossi,1,2
660,Martin Klein,1,2
661,Marino Marini,1,2
662,Marie Laurencin,1,2
663,Marie Geissler,1,2
664,Marie Carlier,1,2
665,Maria Cosway,1,2
666,Mari Andrews,1,2
667,Marguerite Zorach,1,2
668,Marie Markovna Djagupova,1,2
669,Nobuya Abe,1,2
670,Martin Lewis,1,2
671,Mary Callery,1,2
672,Maurice Prendergast,1,2
673,Maurice Denis,1,2
674,Matthes Gebel,1,2
675,Master of 1515,1,2
676,Master Z.B.M.,1,2
677,Master WZ,1,2
678,Martin Marvie,1,2
679,Master LCz,1,2
680,Master I.I.CA,1,2
681,Master H.L.,1,2
682,Master AG,1,2
683,Massimo Campigli,1,2
684,Masaji Yoshida,1,2
685,Mary Wicks,1,2
686,Master IRs,1,2
687,Gianni Dova,1,2
688,Norio Azuma,1,2
689,Noël Le Mire,1,2
690,Philip Alexius de László,1,2
691,Philip Marin,1,2
692,Philippe Hiquily,1,2
693,Philippe Thomassin,1,2
694,Pier Antonio Pazzi,1,2
695,Pier Paolo Galeotti,1,2
696,Pierre Alechinsky,1,2
697,Pierre Brebiette,1,2
698,Pierre II Woeiriot de Bouzey,1,2
699,Pierre Noël Rousset,1,2
700,Pierre Soubeyran,1,2
701,Pierre-Nolasque Bergeret,1,2
702,Pierre-Philippe Choffard,1,2
703,Piet Mondrian,1,2
704,Pieter Balten,1,2
705,Pieter Coecke van Aelst,1,2
706,Pieter Dircksz Santvoort,1,2
707,Raoul Middleman,1,2
708,Rachel Smookler,1,2
709,R.G. Reeve,1,2
710,Quentin Massys,1,2
711,Prospero Bonarelli,1,2
712,Print Club of Albany,1,2
713,Philibert-Louis Debucourt,1,2
714,Prentiss Taylor,1,2
715,Plantin Press,1,2
716,Pietro Tacca,1,2
717,Pieter de Jode II,1,2
718,Pieter de Jode I,1,2
719,Pieter Jansz Saenredam,1,2
720,Pieter Isaacz,1,2
721,Polly Knipp Hill,1,2
722,Phebe A. Smith,1,2
723,Peter van der Borcht,1,2
724,Peter Paone,1,2
725,Paolo Farinati,1,2
726,P. Periaux,1,2
727,Ovid,1,2
728,Otto J. Schneider,1,2
729,Otto Felsing,1,2
730,Otto Eglau,1,2
731,Paul Bril,1,2
732,Otto Dix,1,2
733,Orville Houghton Peets,1,2
734,Orovida Camille Pissarro,1,2
735,Orazio Gentileschi,1,2
736,Omar Rayo,1,2
737,Oliviero Gatti,1,2
738,Octavio Pereira,1,2
739,Oskar Kokoschka,1,2
740,Norman Sasowsky,1,2
741,Paul Clinton,1,2
742,Paul Graupe,1,2
743,Peter De Wint,1,2
744,Perle Fine,1,2
745,Perino del Vaga,1,2
746,Pepi Weixlgärtner-Neutra,1,2
747,Pedro Perret,1,2
748,Paulus Reinhart,1,2
749,Paul Furst,1,2
750,Paula Modersohn-Becker,1,2
751,Paul Marcus,1,2
752,Paul Mansourov,1,2
753,Paul Klee,1,2
754,Paul Jenkins,1,2
755,Paul Jean Revel,1,2
756,Paul Huet,1,2
757,Paul Éluard,1,2
758,Gianni Bertini,1,2
759,Öyvind Fahlström,1,2
760,Gian Lorenzo Bernini,1,2
761,Christoph Murer,1,2
762,Christoph Oehler,1,2
763,Giandomenico Peri,1,2
764,Ciro Ferri,1,2
765,Clare Leighton,1,2
766,Claude Mellan,1,2
767,Claude Viseux,1,2
768,Claude-Joseph Vernet,1,2
769,Clement de Jonghe,1,2
770,Cleve Gray,1,2
771,Corneille de Lyon,1,2
772,Christian Tester,1,2
773,Cornelis Botke,1,2
774,Cristofano Robetta,1,2
775,D. Heinsius,1,2
776,D.G. Stouter,1,2
777,Dana Smith,1,2
778,Danese Cattaneo,1,2
779,Daniel Mytens the Elder,1,2
780,David Alfaro Siqueiros,1,2
781,David Budd,1,2
782,David Lang,1,2
783,David Vinckboons,1,2
784,Dean Meeker,1,2
785,Cornelis van Tienen,1,2
786,Demetrius-Emmanuel Galanis,1,2
787,Christian Strenge,1,2
788,Chinese Tang Dynasty,1,2
789,Carlo Maratta,1,2
790,Caspar Luyken,1,2
791,Ceri Richards,1,2
792,Cesar Domela,1,2
793,Cesare Nebbia,1,2
794,Cesare Peverelli,1,2
795,Charles B. J. Févret de Saint-Mémin,1,2
796,Charles Burchfield,1,2
797,Charles David,1,2
798,Charles Edward Münch,1,2
799,Charles Georges Dufresne,1,2
800,Chinn Yuen-Yuei,1,2
801,Charles Hunt,1,2
802,Charles Lapicque,1,2
803,Charles Parsons,1,2
804,Charles S. Humphreys,1,2
805,Charles S. Raleigh,1,2
806,Charles Storer,1,2
807,Charles William Cain,1,2
808,Charles-Nicolas Cochin I,1,2
809,Charles-Nicolas Cochin II,1,2
810,Charlotte Erickson,1,2
811,Chieko Ando,1,2
812,Chinese Jin Dynasty,1,2
813,Charles Knapton,1,2
814,Dionigi Valesio,1,2
815,Dirk Jacobsz Vellert,1,2
816,Domenico Beccafumi,1,2
817,Emily Pelton,1,2
818,Enrico Donati,1,2
