,id,sum,group
77,Miss Nannie R. Macomb,1,1
78,Mrs. Robert A. Hauslohner,1,1
79,Mrs. Richard Southgate,1,1
80,Mr. Clarence Van Dyke Tiers,1,1
81,Miss Ethelyn McKinney,1,1
82,Miss Christina Macomb,1,1
83,Maestro Vladimir Horowitz,1,1
84,Mr. and Mrs. B. J. Cutler,1,1
85,Loula D. Lasker Fund,1,1
86,Kerr Eby,1,1
87,Mr. and Mrs. John Ridgely,1,1
88,Kaiser Aluminum Fund,1,1
89,Mrs. Albert J. Beveridge,1,1
90,Mrs. Dwight Filley Davis,1,1
91,Mrs. Earle E. Bessey,1,1
92,Herbert L. Pratt,1,1
93,Mrs. Gordon Dexter,1,1
94,Mrs. Huttleston Rogers,1,1
95,Mrs. Janice H. Levin,1,1
96,Mrs. Julia Marlowe Sothern,1,1
97,Mrs. Lessing J. Rosenwald,1,1
98,Mrs. Norma B. Marin,1,1
99,Mr. Albert Lewin,1,1
100,Edward E. MacCrone Fund,1,1
101,Agnes Gordon Fuller Tack,1,1
102,A. Menendez,1,2
103,Johann Georg Sturm,1,2
104,Johann Martin Weis I,1,2
105,Johannes Elias Haid,1,2
106,Johannes Jacob Haid,1,2
107,Johannes van Doetechum the Elder,1,2
108,Johannes van den Aveele,1,2
109,John B. Moll,1,2
110,John Bodine,1,2
111,John Boyne,1,2
112,John Buckland Wright,1,2
113,John Conway Menihan,1,2
114,John Davis,1,2
115,Johann Ernst Heinsius,1,2
116,John Downman,1,2
117,John Hall,1,2
118,John James,1,2
119,John Johnston,1,2
120,John Jordan,1,2
121,John Keyse Sherwin,1,2
122,John Laporte,1,2
123,John Nixon,1,2
124,John Oster,1,2
125,John Petrucci,1,2
126,John Singleton Copley,1,2
127,John Skippe,1,2
128,John Sloan,1,2
129,John Everett Millais,1,2
130,John Thomas Serres,1,2
131,Joannes Meyssens,1,2
132,Jerome Myers,1,2
133,Jan van Call I,1,2
134,Jan van Eyck,1,2
135,Jan van Goyen,1,2
136,Jan van Huysum,1,2
137,Jan van Somer,1,2
138,Jan van der Heyden,1,2
139,Jean Arp,1,2
140,Jean Baptiste Liénard,1,2
141,Jean Baptiste de Champaigne,1,2
142,Jean Francois Rousseau,1,2
143,Jean Gordon,1,2
144,Jean Massard,1,2
145,Jim Dine,1,2
146,Jean Morin,1,2
147,Jean de Gourmont I,1,2
148,Jean-Baptiste Joseph Pater,1,2
149,Jean-Baptiste Van Loo,1,2
150,Jean-Charles Cazin,1,2
151,Jean-François Millet,1,2
152,Jean-Léon Gérôme,1,2
153,Jean-Marc Nattier,1,2
154,Jean-Émile Laboureur,1,2
155,Jeanne Deny,1,2
156,Jeff Wasserman,1,2
157,Jeremiah Davison,1,2
158,Jeremiah Theus,1,2
159,Jean Peszel,1,2
160,John Thorsen,1,2
161,John Trumbull,1,2
162,John Vanderlyn,1,2
163,Katharine Merrill,1,2
164,Keith Anden Achepohl,1,2
165,Kellogg & Comstock,1,2
166,Kenneth Farley,1,2
167,Lawrence Flynn,1,2
168,Lazar Rubinstein,1,2
169,LeRoy Griffith,1,2
170,Leon Kroll,1,2
171,Leonardo da Vinci,1,2
172,Limbourg Brothers,1,2
173,Lionel Lindsay,1,2
174,Lionel Ritchey,1,2
175,Karl Rössing,1,2
176,Lloyd Charles Lemcke,1,2
177,Louis Annino,1,2
178,Louis Arthur Holman,1,2
179,Louis Binet,1,2
180,Louis Casimir Ladislas Marcoussis,1,2
181,Louis Fort,1,2
182,Louis Germain,1,2
183,Louis Lozowick,1,2
184,Louis Novak,1,2
185,Louis de Surugue de Surgis,1,2
186,Louis-Marin Bonnet,1,2
187,Louis-Michel Halbou,1,2
188,Louis-Pierre Henriquel,1,2
189,Lodewyk van der Helst,1,2
190,Karl Hofer,1,2
191,Karl H. Blast,1,2
192,Justus Danckerts,1,2
193,John Wilkes,1,2
194,Joseph Alexander Ames,1,2
195,Joseph Blackburn,1,2
196,Joseph Fischer,1,2
197,Joseph Glover,1,2
198,Joseph H. Davis,1,2
199,Joseph Leboit,1,2
200,Joseph Victor Ranvier,1,2
201,Joseph Wolins,1,2
202,Joseph Wright,1,2
203,Joseph-C. Maillet,1,2
204,Josephine C. Romano,1,2
205,Joshua Master,1,2
206,Jost Amman,1,2
207,José Guadalupe Posada,1,2
208,Jules Dupré,1,2
209,Jules Hereau,1,2
210,Jules Jacques Veyrassat,1,2
211,Jules Michelin,1,2
212,Jules Pascin,1,2
213,Jules Romains,1,2
214,Jules-Ferdinand Jacquemart,1,2
215,Julian Trevelyan,1,2
216,Julio Castellanos,1,2
217,Julius Kroll,1,2
218,Jusepe de Ribera,1,2
219,Juste Chevillet,1,2
220,Jan Steen,1,2
221,Louise Hervieu,1,2
222,Jan Miel,1,2
223,Jan Both,1,2
224,Gustave Baumann,1,2
225,Gustave Courbet,1,2
226,Gustave Doré,1,2
227,Gustave Flaubert,1,2
228,Gustave Pellet,1,2
229,H. Langden Brown,1,2
230,H.B. Ker,1,2
231,Hans Alexander Mueller,1,2
232,Hans Holbein the Elder,1,2
233,Hans Leonard Schäufelein,1,2
234,Hans Mangelsdorf,1,2
235,Hans Vredeman de Vries,1,2
236,Gustave Adolphe Jundt,1,2
237,Hans Wechtlin I,1,2
238,Harold Lukens Doolittle,1,2
239,Harry Goodman,1,2
240,Hazel Hyde,1,2
241,Hazel Sheckler,1,2
242,Hedley Fitton,1,2
243,Hedwig Weiss,1,2
244,Heinrich Campendonk,1,2
245,Heinrich Heuser,1,2
246,Heinrich Sebastian Hüsgen,1,2
247,Helen Alpiner Blumenstiel,1,2
248,Helen Bronson,1,2
249,Helen E. Gilman,1,2
250,Harley Kempter,1,2
251,Helen Hobart,1,2
252,Gury,1,2
253,Guercino,1,2
254,George Witterborn,1,2
255,Georges Braque,1,2
256,Georges Courteline,1,2
257,Georges Hugnet,1,2
258,Georges Hurtrel,1,2
259,Georges Malbeste,1,2
260,Georgine E. Mason,1,2
261,Gerard Barnett,1,2
262,Gerard de Jode,1,2
263,Gerard ter Borch the Younger,1,2
264,German 12th Century,1,2
265,Gerrit Dou,1,2
266,Guido Reni,1,2
267,Gerrit van Honthorst,1,2
268,Gertrude Lemberg,1,2
269,Giacomo Manzù,1,2
270,Gifford Beal,1,2
271,Gilles Neyts,1,2
272,Giorgio Vasari,1,2
273,Giovanni Antonio Boltraffio,1,2
274,Giovanni Bellini,1,2
275,Giovanni Paolo Panini,1,2
276,Girolamo dai Libri,1,2
277,Gladys Cook,1,2
278,Gottfried Bernhard Götz,1,2
279,Grace Halpin,1,2
280,Gertrude Koch,1,2
281,Hendrik Reydams II,1,2
282,Henri Estienne,1,2
283,Henri Leys,1,2
284,J. Peltzman,1,2
285,Jack Garver,1,2
286,Jacob Adriaensz Bellevois,1,2
287,Jacob Gielens,1,2
288,Jacob Louis,1,2
289,Jacobus Houbraken,1,2
290,Jacopo Francia,1,2
291,Jacques Androuet du Cerceau,1,2
292,Jacques André Portail,1,2
293,Jacques Bellange,1,2
294,Jacques Philippe LeBas,1,2
295,Jakob Binck,1,2
296,J. Howard Iams,1,2
297,Jakob Steinhardt,1,2
298,James Dexter Havens,1,2
299,James Frothingham,1,2
300,James Gillray,1,2
301,James H.C. Vail,1,2
302,James M. Lawson,1,2
303,James McLellan,1,2
304,James O'Mara,1,2
305,James Ramsay,1,2
306,James Rosenquist,1,2
307,James Swann,1,2
308,James Ward,1,2
309,Élisabeth Louise Vigée Le Brun,1,2
310,James Barry,1,2
311,J. Cartwright,1,2
312,Ives-Sillman,1,2
313,Italian 14th Century,1,2
314,Henri Merke,1,2
315,Henri-Joseph Harpignies,1,2
316,Henrietta S. Hukill,1,2
317,Henry Bernard Chalon,1,2
318,Henry Inman,1,2
319,Henry Jean Laroche,1,2
320,Henry Moran,1,2
321,"Henry Richard Greville, 3rd earl of Warwick",1,2
322,Henry Rushbury,1,2
323,Henry Singleton,1,2
324,Henry William Bunbury,1,2
325,Henry Ziegler,1,2
326,Hercules Seghers,1,2
327,Herman O. Stroh,1,2
328,Herman Saftleven,1,2
329,Herndon Hightower,1,2
330,Howard Lumbard,1,2
331,Hubbell McBride,1,2
332,Hugo van der Goes,1,2
333,Irene Malawicz,1,2
334,Irene Schaefer,1,2
335,Irving D. Genin,1,2
336,Irving R. Wiles,1,2
337,Isack van Ostade,1,2
338,Isidore Danziger,1,2
339,Isidore Sovensky,1,2
340,Italian 13th Century,1,2
341,Jan Brueghel the Elder,1,2
342,Luc Albert Moreau,1,2
343,Lucas Cranach the Younger,1,2
344,Lucas van Doetechum,1,2
345,Robert Walker,1,2
346,Robert Walters,1,2
347,Rocco Navigato,1,2
348,Rodolphe Bresdin,1,2
349,Roi Partridge,1,2
350,Ronau William Woiceske,1,2
351,Rosalia Lane,1,2
352,Roy Lichtenstein,1,2
353,Rudolf Grossman,1,2
354,Ruth Abrams,1,2
355,Ruth M. Barnes,1,2
356,Régis François Gignoux,1,2
357,Robert Hills,1,2
358,Salvador Dalí,1,2
359,Samuel Collings,1,2
360,Samuel Colman,1,2
361,Samuel Fineman,1,2
362,Samuel O. Klein,1,2
363,Samuel Rawle,1,2
364,Samuel William Reynolds I,1,2
365,Sarkis Erganian,1,2
366,Scottish 18th Century,1,2
367,Simon Gribelin II,1,2
368,Simon Vouet,1,2
369,Simon-Nicolas Duflos,1,2
370,Sir Godfrey Kneller,1,2
371,Samuel Chamberlain,1,2
372,Sir Peter Paul Rubens,1,2
373,Robert Henri,1,2
374,Robert Edge Pine,1,2
375,Pierre-Charles Baquoy,1,2
376,Pierre-François Basan,1,2
377,Pierre-Philippe Choffard,1,2
378,Pieter Brueghel the Younger,1,2
379,Pietro Antonio Martini,1,2
380,Polidoro da Caravaggio,1,2
381,Print Club of Cleveland,1,2
382,R. Rushworth,1,2
383,Ralph Fabri,1,2
384,Ranka S. Woods,1,2
385,Raphael Lamar West,1,2
386,Ray Caswell,1,2
387,Robert Gilson,1,2
388,Ray Price,1,2
389,Renee A. Monfalcone,1,2
390,Renée Elisabeth Marlié-Lépicié,1,2
391,Rex F. Bush,1,2
392,Richard Hoelscher,1,2
393,Richard Phillips,1,2
394,Richard Schoene,1,2
395,Richard Scholz,1,2
396,Richard Seewald,1,2
397,Robert Bonfils,1,2
398,Robert Clark,1,2
399,Robert Daudet,1,2
400,Robert Dressen,1,2
401,Reginald Marsh,1,2
402,Sir Robert Ker Porter,1,2
403,Sir Robert Strange,1,2
404,Sir Thomas Lawrence,1,2
405,Virgil Solis,1,2
406,Vény,1,2
407,W.J. Goodacre,1,2
408,Wadsworth Atheneum Museum of Art,1,2
409,Wallerant Vaillant,1,2
410,Walter Hochstrasser,1,2
411,Walter Joseph Phillips,1,2
412,Walter Praefke,1,2
413,Warren Mack,1,2
414,Warren W. Lemmon,1,2
415,Wayne White,1,2
416,Wellington Blewett,1,2
417,Vincenzo dal Re,1,2
418,Wigerus Vitringa,1,2
419,Willem Danielsz van Tetrode,1,2
420,William Alfred Delamotte,1,2
421,William Frank,1,2
422,William Henry Pyne,1,2
423,William Herbert,1,2
424,William L. Antrim,1,2
425,William O. Fletcher,1,2
426,William Strang,1,2
427,Wynna Wright,1,2
428,Zeger Jacob van Helmont,1,2
429,Zella De Milhau,1,2
430,Ángel Bracho,1,2
431,Will Dyson,1,2
432,Vincent Zenone,1,2
433,Victor Giraud,1,2
434,Vera Van Voris,1,2
435,Stanley Chin,1,2
436,Stephen Csoka,1,2
437,Stephen Izant,1,2
438,Susan Rothenberg,1,2
439,Suzanne Chapman,1,2
440,Tancrède Abraham,1,2
441,The Schuyler Limner,1,2
442,Thomas Bayley Lawson,1,2
443,"Thomas Butts, Jr.",1,2
444,Thomas Dooley,1,2
445,Thomas E. Stephens,1,2
446,Thomas Eakins,1,2
447,Thomas Gaugain,1,2
448,Thomas Hearne,1,2
449,Thomas Stothard,1,2
450,Théodore Chassériau,1,2
451,Théodore Gericault,1,2
452,Théodore Rousseau,1,2
453,Tiberio Tinelli,1,2
454,Timothy Huchthausen,1,2
455,Timothy Isham,1,2
456,Tristan Bernard,1,2
457,Ugo da Carpi,1,2
458,Urbanus Leyniers,1,2
459,Urs Graf I,1,2
460,Valentine Green,1,2
461,Venetian 16th Century,1,2
462,Pierre-Alexandre Aveline,1,2
463,Pierre Puvis de Chavannes,1,2
464,Pierre Maleuvre,1,2
465,Pierre Firens I,1,2
466,Master F.B.,1,2
467,Master H.L.,1,2
468,Master H.W.G.,1,2
469,Master M.,1,2
470,Master MF,1,2
471,Master N.H. with the Dagger,1,2
472,Master NS,1,2
473,Master PW of Cologne,1,2
474,Master S,1,2
475,Master WI,1,2
476,Master i.e.,1,2
477,Master of 1565,1,2
478,Master E.S.,1,2
479,Master of Girart de Roussillon,1,2
480,Master of the Berlin Passion,1,2
481,Master of the Die,1,2
482,Master of the Dutuit Mount of Olives,1,2
483,Master of the E-Series Tarocchi,1,2
484,Master of the Gerona Martyrology,1,2
485,Master of the Housebook,1,2
486,Master of the Murano Gradual,1,2
487,Mather Brown,1,2
488,Matthew Pratt,1,2
489,Maude Schell,1,2
490,Maude Valle,1,2
491,Maurice de Vlaminck,1,2
492,Master of Imola,1,2
493,Master AG,1,2
494,Mary Fitzgerald,1,2
495,Mary Edith Brooks,1,2
496,Ludovico Lombardo,1,2
497,Ludwig Krug,1,2
498,Luke Sullivan,1,2
499,Luther D. Wenrich,1,2
500,Lynd Kendall Ward,1,2
501,Léon Cogniet,1,2
502,Léon Davent,1,2
503,Léopold Flameng,1,2
504,M. Rosenshield-von-Paulin,1,2
505,Mae A. Clarke,1,2
506,Malcolm Cameron,1,2
507,Marc Louis Emanuel Solon,1,2
508,Marcel Gromaire,1,2
509,Marco Cardisco,1,2
510,Marco Dente,1,2
511,"Marcus Gheeraerts, the Younger",1,2
512,Margery Austen Ryerson,1,2
513,Maria Verelst,1,2
514,Marian Curtis Foster,1,2
515,Marian Willard Gallery,1,2
516,Marie Laurencin,1,2
517,Mario Prassinos,1,2
518,Marius Alexander Jacques Bauer,1,2
519,Mark Stock,1,2
520,Marsden Hartley,1,2
521,Martin Klein,1,2
522,Mary Ann Flaxman,1,2
523,Max Fernekes,1,2
524,George Walker,1,2
525,Max Joseph Wagenbauer,1,2
526,Max Unger,1,2
527,Nicolaus Kremer,1,2
528,Nikolai Fechin,1,2
529,Noël Pruneau,1,2
530,Octavio Pereira,1,2
531,Olga Costa,1,2
532,Orrie McCombs,1,2
533,Oskar Kokoschka,1,2
534,Owen Middleton,1,2
535,Paul Delaroche,1,2
536,Paul Kelly,1,2
537,Paul Kleinschmidt,1,2
538,Paul Nash,1,2
539,Nicolas-Toussaint Charlet,1,2
540,Paul Park,1,2
541,Paul Raphael Meltsner,1,2
542,Paul Sandby Munn,1,2
543,Paul de la Houve,1,2
544,Pearl Gibbo,1,2
545,Peregrino da Cesena,1,2
546,Peter Connin,1,2
547,Peter Flötner,1,2
548,Peter Grippe,1,2
549,Peter Trumm,1,2
550,Philip Harris Giddens,1,2
551,Pierre Charles Levesque,1,2
552,Pierre Dupin,1,2
553,Paul Poffinbarger,1,2
554,Nicolas de Larmessin IV,1,2
555,Nicolas Ponce,1,2
556,Nicolas Lancret,1,2
557,Max Unold,1,2
558,May Hays,1,2
559,Melchior Lorch,1,2
560,Michael Chomyk,1,2
561,Michael Clark,1,2
562,Michael Lauretano,1,2
563,Michael Remus,1,2
564,Michael Riccitelli,1,2
565,Michel Ciry,1,2
566,Michel Fingesten,1,2
567,Michelangelo,1,2
568,Mileta Vitorovic,1,2
569,Milton Avery,1,2
570,Milton Bevier,1,2
571,Milton Grubstein,1,2
572,Minnetta Good,1,2
573,Molly Bodenstein,1,2
574,Moyses van Uyttenbroeck,1,2
575,N. Rathovich,1,2
576,Narcisse Diaz de la Peña,1,2
577,Neapolitan 16th Century,1,2
578,Nehemiah Partridge,1,2
579,Netherlandish 14th Century,1,2
580,Netherlandish 16th Century,1,2
581,Niccolò Schiavonetti,1,2
582,Niccolò di Giacomo da Bologna,1,2
583,Nicholas Gorid,1,2
584,Max Liebermann,1,2
585,George Timothy Tobin,1,2
586,Émile Boilvin,1,2
587,Antonio da Trento,1,2
588,Charles de La Fosse,1,2
589,Etna Wiswall,1,2
590,Eugene Bartz,1,2
591,André Marty,1,2
592,Eugene Higgins,1,2
593,Charles Vernier,1,2
594,Etienne Charpentier,1,2
595,Charles Turner,1,2
596,Charles Squires,1,2
597,Charles Peale Polk,1,2
598,Charles Mosley,1,2
599,Ezra Ames,1,2
600,André Masson,1,2
601,Charles Maurin,1,2
602,Eugene Shellady,1,2
603,Ethelbert Brown,1,2
604,Charles Émile Jacque,1,2
605,Ethel Dougan,1,2
606,Emmanuel Lansyer,1,2
607,Andrea Andreani,1,2
608,Enoch Seeman,1,2
609,Chester B. Price,1,2
610,Eric Slater,1,2
611,Ernest Stephen Lumsden,1,2
612,Albert Urban,1,2
613,Albert Taxson,1,2
614,Ernst Ludwig Kirchner,1,2
615,Andrea Mantegna,1,2
616,Andrea Pozzo,1,2
617,Esther Hansen,1,2
618,Esther Peck,1,2
619,André Dignimont,1,2
620,Ethel Clarke,1,2
621,Albert Rudin,1,2
622,F.A. du Peyron,1,2
623,Charles Louis Philippe,1,2
624,Charles Louis Lingée,1,2
625,Charles C. Hofmann,1,2
626,Charles Bowman,1,2
627,Florentine 16th Century,1,2
628,Fra Gregorio Mutii da Montalcino,1,2
629,Charles A. Platt,1,2
630,Chambolle-Duru,1,2
631,Albert Edelfelt,1,2
632,Cham (pseud.),1,2
633,Frances Matsubara,1,2
634,Francesco Albani,1,2
635,Agostino dei Musi,1,2
636,Agostino Carracci,1,2
637,Andy Warhol,1,2
638,Francesco Bassano II,1,2
639,Francesco Guardi,1,2
640,Florence Choate,1,2
641,Emil Richter Verlag,1,2
642,Flora Merchant,1,2
643,Filippo Porreca,1,2
644,Fanchon Larzelere,1,2
645,Charles Loring Elliott,1,2
646,Felix Albrecht Harta,1,2
647,Felix Meseck,1,2
648,Felix Régamey,1,2
649,Charles Heath,1,2
650,Charles Goodwin,1,2
651,Ferdinand Gaillard,1,2
652,Charles Cromwell Ingham,1,2
653,Charles Criswell,1,2
654,Ferdinand Schmutzer,1,2
655,Ferdinand Springer,1,2
656,Fernand Divoire,1,2
657,Charles Courtry,1,2
658,Charles Charon,1,2
659,First Master of the Cortona Antiphonaries,1,2
660,Caspar Wolf,1,2
661,Christabel Scrymser,1,2
662,Christophe Fratin,1,2
663,Edgard Tytgat,1,2
664,Edmond Hédouin,1,2
665,Alice Stearns,1,2
666,Daniël Leyniers II,1,2
667,Edouard Ancourt,1,2
668,Alfred Walbeck,1,2
669,Allaert Claesz,1,2
670,Eduard Mandel,1,2
671,Alvin J. Doria,1,2
672,Daniel H. Kahnweiler,1,2
673,Daniel Freeman,1,2
674,Daniel Fletcher,1,2
675,Edward Greene Malbone,1,2
676,Dan Gualdoni,1,2
677,Alfred Herbert Palmer,1,2
678,Eastman Johnson,1,2
679,Allart van Everdingen,1,2
680,David Dorfman,1,2
681,Donald Williams,1,2
682,Don Cecilio,1,2
683,Douglas Volk,1,2
684,Domenichino,1,2
685,Dolores Haupt,1,2
686,Douglas Warner Gorsline,1,2
687,Dutch 16th Century,1,2
688,Dirk Jacobsz Vellert,1,2
689,Alvan Clark,1,2
690,Dutch 18th Century,1,2
691,Demetrius-Emmanuel Galanis,1,2
692,E. Boyd,1,2
693,David Young Cameron,1,2
694,David Johnson,1,2
695,Earl Butlin,1,2
696,Ambroise Vollard,1,2
697,Alfred Goldstein,1,2
698,Curt Valentin,1,2
699,Cristofano Robetta,1,2
700,Claudinet (pseud.),1,2
701,Amédée Ozenfant,1,2
702,Claude-Joseph Vernet,1,2
703,Claude Roger-Marx,1,2
704,Elizabeth Howitt,1,2
705,Claude Monet,1,2
706,Elizabeth Jackson,1,2
707,Alessandro Mastro-Valerio,1,2
708,George Samuel,1,2
709,Clarence William Anderson,1,2
710,Elmer G. Anderson,1,2
711,Alessandro Longhi,1,2
712,Emanuel Jacobson,1,2
713,Clare Leighton,1,2
714,Claes Jansz Visscher,1,2
715,Claudius Popelin,1,2
716,Emil Orlik,1,2
717,Elisha Kirkall,1,2
718,Cock van Gent,1,2
719,Cosmè Tura,1,2
720,Edward Shepard Hewitt,1,2
721,Cornelis Cort,1,2
722,Edward Vernon Utterson,1,2
723,Edward W. Buechner,1,2
724,Edward White,1,2
725,Cornelis Bega,1,2
726,Constantin Guys,1,2
727,Edwin Chapman,1,2
728,Conrad Martin Metz,1,2
729,Edwin Edwards,1,2
730,El Greco,1,2
731,Elgin Moncure Styll,1,2
732,Alexander Berth,1,2
733,Amos C. Brinton,1,2
734,Cleo Lovett,1,2
735,Carol Larson,1,2
736,Dorothy Brennan,1,2
737,Beatrice Godwin Whistler,1,2
738,Associated American Artists,1,2
739,Frederick Christian Lewis I,1,2
740,Anton Maria Zanetti I,1,2
741,Asher Brown Durand,1,2
742,Fred Becker,1,2
743,François-Nicolas Auguste Feyen-Perrin,1,2
744,George Beck,1,2
745,Abraham Rattner,1,2
746,François-Louis Français,1,2
747,François-Hubert Drouais,1,2
748,Adelaide Dyball,1,2
749,Annibale Carracci,1,2
750,George Bunker,1,2
751,Franz Marc,1,2
752,Anton Prinner,1,2
753,Balthasar Anton Dunker,1,2
754,Betty Fuerst,1,2
755,Franz Edmund Weirotter,1,2
756,Frans van Mieris,1,2
757,Adele Brooks,1,2
758,Arthur Stewart,1,2
759,Betty Jean Davis,1,2
760,Arthur P. Reynolds,1,2
761,Atelier Mourlot,1,2
762,Anthony Gorny,1,2
763,Frederick R. Spencer,1,2
764,Anton Joseph Prenner,1,2
765,Gabriel Metsu,1,2
766,Augustus Vincent Tack,1,2
767,Gabriel Huquier,1,2
768,Anthony Zuccarello,1,2
769,G. Sherlock,1,2
770,Augustin Théodule Ribot,1,2
771,Abraham Rademaker,1,2
772,Fritz Eichenberg,1,2
773,Antoine Louis Romanet,1,2
774,Augustin Coppens,1,2
775,Baron Auguste-Gaspard-Louis Desnoyers,1,2
776,Frank Tolles Chamberlin,1,2
777,Baron Louis-Albert-Guillain Bacler d'Albe,1,2
778,Bartholomeus Breenbergh,1,2
779,Auguste Rodin,1,2
780,Antoine Watteau,1,2
781,Barthélemy Prieur,1,2
782,Antoine-François Sergent,1,2
783,Bartolomeo Coriolano,1,2
784,Abraham Blooteling,1,2
785,Georg Ehret,1,2
786,Beatrice DeKalb,1,2
787,Carlo Lasinio,1,2
788,Belbello da Pavia,1,2
789,Bartholomaeus Spranger,1,2
790,Frank Stella,1,2
791,Franz Joseph Manskirch,1,2
792,B. A. Wieilh,1,2
793,Francois-Robert Ingouf,1,2
794,California Society of Printmakers,1,2
795,Francois-Antoine Aveline,1,2
796,Francois Morellon de La Cave,1,2
797,Francois Emile Ehrmann,1,2
798,Carl Guttenberg,1,2
799,Carl Buergerniss,1,2
800,Antonio Zucchi,1,2
801,Burrell,1,2
802,Carl Keksi,1,2
803,George Page,1,2
804,Cadell & Davies,1,2
805,Campbell Dodgson,1,2
806,George Inness,1,2
807,Armand Queyroy,1,2
808,Francisco Dosamantes,1,2
809,George Joseph Mess,1,2
810,Adriaen van de Velde,1,2
811,George Knapton,1,2
812,Francisco Alvarez,1,2
813,A. Provost,1,2
814,Francis Seymour Haden,1,2
815,"George Howard, 9th Earl of Carlisle",1,2
816,Carl M. Schultheiss,1,2
817,Frank Short,1,2
818,Ardella Watkins,1,2
819,Frank McEntee,1,2
820,Frank M. Keane,1,2
821,George Frost,1,2
822,George Fuller,1,2
823,Carle Van Loo,1,2
824,Boris Margo,1,2
825,Agnes Sims,1,2
826,Broda,1,2
827,Frank Gray,1,2
828,Boëtius Adams Bolswert,1,2
829,Adriaen Pietersz van de Venne,1,2
830,George Grosz,1,2
831,Arelia Arbo,1,2
832,Arthur Dove,1,2
833,Carl Weiss,1,2
834,Adriaen van der Werff,1,2
835,Sir Henry Raeburn,2,2
836,Loren Roberta Barton,2,2
837,Stow Wengenroth,2,2
838,Pierre-Marie Gault de Saint-Germain,2,2
839,Domenico Campagnola,2,2
840,Louis Adolphe Salmon,2,2
841,Cornelis Visscher,2,2
842,Jost de Negker,2,2
843,Louis Gerard Scotin,2,2
844,Donald Donovan,2,2
845,Pieter Stevens van Gunst,2,2
846,Regina Henderer,2,2
847,Remi-Henri-Joseph Delvaux,2,2
848,Ray Holden,2,2
849,Kapousouz,2,2
850,David Alfaro Siqueiros,2,2
851,Karl Joubert,2,2
852,David P Willoughby,2,2
853,Arthur William Heintzelman,2,2
854,David Teniers the Younger,2,2
855,Ralph N. Morgan,2,2
856,Stanley Mazur,2,2
857,Julian Alden Weir,2,2
858,Karl Schrag,2,2
859,Arthur Briscoe,2,2
860,Asa Cheffetz,2,2
