,id,sum,group
86,Jeanne Taylor,1,2
87,John Greenwell,1,2
88,Franklin Hart,1,2
89,Marjorie Lee,1,2
90,John Garay,1,2
91,Fred Weiss,1,2
92,Genevieve Jordan,1,2
93,George E. Rhone,1,2
94,George Fairbanks,1,2
95,George Nelson,1,2
96,Robert A. Young,1,2
97,George Seideneck,1,2
98,Renee A. Monfalcone,1,2
99,Marin J. Bright,1,2
100,Gertrude Schmidt,1,2
101,Marie Lutrell,1,2
102,John Cooke,1,2
103,Gladys C. Parker,1,2
104,Gladys Cook,1,2
105,Gladys Phillips,1,2
106,Glenn Wilson,1,2
107,Gordena Jackson,1,2
108,Ruth M. Barnes,1,2
109,Paul Park,1,2
110,Marie Alain,1,2
111,Gerald Scalise,1,2
112,Chester Kluf,1,2
113,Isabelle De Strange,1,2
114,Orrie McCombs,1,2
115,Arlington Gregg,1,2
116,William Crutchfield,1,2
117,Arthur G. Merkley,1,2
118,Arthur Mathews,1,2
119,Arthur Ringold,1,2
120,Lelah Nelson,1,2
121,B. Berndt,1,2
122,Beamon Meacham,1,2
123,Mildred E. Bent,1,2
124,Norma Lockwood,1,2
125,Benjamin Von Lutze,1,2
126,Bessie Vandre,1,2
127,Betty Jean Davis,1,2
128,Lawrence Porth,1,2
129,Mabel S. Kelton,1,2
130,Bohuslav Horak,1,2
131,Broda,1,2
132,Burrell,1,2
133,Byron Dingman,1,2
134,C. Milford Lee,1,2
135,Bessie Forman,1,2
136,Ardella Watkins,1,2
137,William High,1,2
138,Anne Nemtzoff,1,2
139,A. Zimet,1,2
140,Aaron Dermansky,1,2
141,Ada Borre,1,2
142,William Vergani,1,2
143,Albert Allen,1,2
144,Lucille Gilchrist,1,2
145,R. Jackman,1,2
146,William P. Shearwood,1,2
147,Mona Brown,1,2
148,Miss E. Dorsey Bruen,1,2
149,Alfred Goldstein,1,2
150,Alfred Nason,1,2
151,Racine Vernier,1,2
152,Alice Braun,1,2
153,Lionel Ritchey,1,2
154,Lillian Causey,1,2
155,Lester Kausch,1,2
156,Angeline Starr,1,2
157,Anne Colman,1,2
158,Leonard Battee,1,2
159,Anne Mentzoff,1,2
160,C.H. Hastings,1,2
161,C.W. Perky,1,2
162,Arthur Johnson,1,2
163,Walter L. Webster,1,2
164,Walter Doran,1,2
165,Charles Charm,1,2
166,Michael J. Miceli,1,2
167,Raymond Neumann,1,2
168,Cecily Edwards,1,2
169,Charles Henning,1,2
170,Charles Johnson,1,2
171,Virginia Richards,1,2
172,W.J. Goodacre,1,2
173,Charles R. Shane,1,2
174,Charles T. Smith,1,2
175,Carol Larson,1,2
176,Laurette Gauthier,1,2
177,W.W. Zausch,1,2
178,Michael Rekucki,1,2
179,Carl Hobby,1,2
180,Virginia Kennady,1,2
181,J.J. O'Neill,2,2
182,Willoughby Ions,2,2
183,Luther D. Wenrich,2,2
184,Grace Thomas,2,2
185,John B. Moll,2,2
186,Alice Stearns,2,2
187,Ralph Morton,2,2
188,Alvin J. Doria,2,2
189,David P Willoughby,2,2
190,Nicholas Zupa,2,2
191,David Ramage,2,2
192,Irving D. Genin,2,2
193,William Kieckhofel,2,2
194,Gilbert Boese,2,2
195,Joseph Leboit,2,2
196,Ann Gene Buckley,2,2
197,Samuel Philpot,2,2
198,Gerard Barnett,2,2
199,Gerald Transpota,2,2
200,Leslie Macklem,2,2
201,Anne B. Trepagnier,2,2
202,Mario De Ferrante,2,2
203,John Cutting,2,2
204,George Spector,2,2
205,Michael Fallon,2,2
206,Michael Dadante,2,2
207,Hal Blakeley,2,2
208,Jerome Hoxie,2,2
209,Hilda Olson,2,2
210,Michael Chomyk,2,2
211,Robert Pohle,2,2
212,Albert Camilli,2,2
213,Rolland Livingstone,2,2
214,Herbert Russin,2,2
215,Herbert Marsh,2,2
216,William Spiecker,2,2
217,Margaret Golden,2,2
218,Moses,2,2
219,Agnes Karlin,2,2
220,Adolph Opstad,2,2
221,Charles Squires,2,2
222,Hans Korsch,2,2
223,Verna Tallman,2,2
224,Robert Clark,2,2
225,May Hays,2,2
226,Margery Parish,2,2
227,Helen Alpiner Blumenstiel,2,2
228,Alfred Farrell,2,2
229,James O'Mara,2,2
230,Robert Brigadier,2,2
231,Howell Rosenbaum,2,2
232,Russell Madole,2,2
233,Louis Plogsted,2,2
234,Adelaide Dyball,2,2
235,D.J. Grant,2,2
236,Adele Brooks,2,2
237,Elizabeth Dimling,2,2
238,Tulita Westfall,2,2
239,George H. Alexander,2,2
240,Floyd R. Sharp,2,2
241,John Sullivan,2,2
242,Peter Antonelli,2,2
243,Orison Daeda,2,2
244,Florence Strom,2,2
245,LeRoy Robinson,2,2
246,Paul Lauterbach,2,2
247,Florence Hastings,2,2
248,Bernard Westmacott,2,2
249,Bertha Semple,2,2
250,Randolph F. Miller,2,2
251,Evelyn Bailey,2,2
252,Mary E. Humes,2,2
253,Edward Bashaw,2,2
254,Frances Godfrey,2,2
255,Eugene La Foret,2,2
256,Mary Fitzgerald,2,2
257,Suzanne Roy,2,2
258,Magnus S. Fossum,2,2
259,Lawrence Phillips,2,2
260,Esther Williams,2,2
261,Carl Weiss,2,2
262,Edward Jewett,2,2
263,John Petrucci,2,2
264,Michael Riccitelli,2,2
265,Orville Skaren,2,2
266,Irving L. Biehn,2,2
267,Elmer G. Anderson,2,2
268,John Price,2,2
269,Walter W. Jennings,2,2
270,John Oster,2,2
271,Laura Bilodeau,2,2
272,Frank Budash,2,2
273,Francis Bruner,2,2
274,John Hall,2,2
275,Dorothy Dwin,2,2
276,Richard Correll,2,2
277,Lena Nastasi,2,2
278,Frederick Jackson,2,2
279,Selma Sandler,2,2
280,Frank Volem,2,2
281,Gene Luedke,2,2
282,John Dixon,2,2
283,Sarkis Erganian,2,2
284,George Bobholz,2,2
285,George C. Brown,2,2
286,Doris Hollingsworth,2,2
287,Marius Hansen,2,2
288,Milton Bevier,2,2
289,Frank Nelson,2,2
290,Walter G. Capuozzo,2,2
291,Stella Mosher,2,2
292,Richard Whitaker,2,2
293,Simon Clever,2,2
294,Violet Hartenstein,2,2
295,Arthur Stewart,2,2
296,Earl Butlin,2,2
297,William A. Kropp,2,2
298,John Wilkes,2,2
299,Joseph Coyle,2,2
300,Joseph Goldberg,3,2
301,Lorenz Rothkranz,3,2
302,John Dieterich,3,2
303,Mae Szilvasy,3,2
304,John Swientochowski,3,2
305,Richard Schoene,3,2
306,Jesse W. Skeen,3,2
307,Jack Williamson,3,2
308,John Fisk,3,2
309,Jessie M. Youngs,3,2
310,Ludmilla Calderon,3,2
311,Lazar Rubinstein,3,2
312,R.J. De Freitas,3,2
313,Robert Calvin,3,2
314,Neva Coffey,3,2
315,M. Louise Kent,3,2
316,Claude Marshall,3,2
317,Franklin C. Moyan,3,2
318,William Hoffman,3,2
319,Florian Rokita,3,2
320,William H. Edwards,3,2
321,Styria Studio,3,2
322,Eugene Croe,3,2
323,Augustine Haugland,3,2
324,Bernard Krieger,3,2
325,Elizabeth Fairchild,3,2
326,Bertrand E. Old,3,2
327,Geoffrey Holt,3,2
328,Eldon Allen,3,2
329,Edward D. Williams,3,2
330,Betty Fuerst,3,2
331,Wayne White,3,2
332,Hyman Pearlman,3,2
333,Edith Magnette,3,2
334,Max Soltmann,3,2
335,Carmel Wilson,3,2
336,Cecil Smith,3,2
337,Charles Bowman,3,2
338,Max Unger,3,2
339,Orville A. Carroll,3,2
340,Theodore Pfitzer,3,2
341,George Constantine,3,2
342,Fred Peterson,3,2
343,George Roehl,3,2
344,A.R. Tolman,3,2
345,Howard Weld,3,2
346,Roger Deats,3,2
347,Herman Schulze,3,2
348,Albert Ryder,3,2
349,Henry Tomaszewski,3,2
350,Alfred Denghausen,3,2
351,Henry Granet,3,2
352,Harry Mann Waddell,3,2
353,Alfred Walbeck,3,2
354,William O. Fletcher,3,2
355,Nicholas Acampora,3,2
356,Sara Garfinkel,3,2
357,William Ludwig,3,2
358,Harry G. Aberdeen,3,2
359,Grant Vanderpool,3,2
360,Hans Mangelsdorf,3,2
361,Ruth Bialostosky,3,2
362,Andrew Topolosky,4,2
363,Beverly Chichester,4,2
364,M. Rosenshield-von-Paulin,4,2
365,Louis Annino,4,2
366,Blanche Waterbury,4,2
367,Lawrence Flynn,4,2
368,Alfred Koehn,4,2
369,William Paul Childers,4,2
370,Albert Levone,4,2
371,Loraine Makimson,4,2
372,Katherine Hastings,4,2
373,Karl Joubert,4,2
374,William Kerby,4,2
375,William McAuley,4,2
376,Vincent P. Rosel,4,2
377,Winslow Rich,4,2
378,Joseph Wolins,4,2
379,Margaret Gordon,4,2
380,Howard Lumbard,4,2
381,Robert W.R. Taylor,4,2
382,Henry Waldeck,4,2
383,Ronau William Woiceske,4,2
384,Henrietta S. Hukill,4,2
385,Helen E. Gilman,4,2
386,Harvey Thoss,4,2
387,Marcus Moran,4,2
388,Harry Jennings,4,2
389,Harold Ballerd,4,2
390,Hans Westendorff,4,2
391,S. Brodsky,4,2
392,John Davis,4,2
393,Vincent Murphy,4,2
394,Sebastian Simonet,4,2
395,Francis Borelli,4,2
396,Florence Stevenson,4,2
397,"Ernest A. Towers, Jr.",4,2
398,T. Joyce,4,2
399,Thomas Dooley,4,2
400,Edith Miller,4,2
401,Joseph Cannella,4,2
402,Thomas Holloway,4,2
403,Dorothy Brennan,4,2
404,Van Silvay,4,2
405,Richard Barnett,4,2
406,Joseph Papa,4,2
407,Joseph Stonefield,4,2
408,Frank Maurer,4,2
409,Josef Albers,4,2
410,Palmyra Pimentel,5,2
411,Yolande Delasser,5,2
412,Elisabeth Fulda,5,2
413,Edward Unger,5,2
414,Tamarind Institute,5,2
415,Leo Drozdoff,5,2
416,Vera Van Voris,5,2
417,Vincent Burzy,5,2
418,Clarence W. Dawson,5,2
419,Christabel Scrymser,5,2
420,Studio Heinrici,5,2
421,Charlotte Angus,5,2
422,Fred Hassebrock,5,2
423,Carl Strehlau,5,2
424,Salvatore Borrazzo,5,2
425,Benjamin Resnick,5,2
426,Gerald Bernhardt,5,2
427,Harry Grossen,5,2
428,William Schmidt,5,2
429,John Thorsen,5,2
430,John R. Towers,5,2
431,John Koehl,5,2
432,Jacob Gielens,5,2
433,Anthony Zuccarello,5,2
434,Alfonso Moreno,5,2
435,Alois E. Ulrich,5,2
436,Roy Weber,5,2
437,Ingrid Selmer-Larsen,5,2
438,E.J. Gilsleider,5,2
439,Charles Goodwin,6,2
440,Alf Bruseth,6,2
441,Amos C. Brinton,6,2
442,Cornelius Christoffels,6,2
443,Burton Ewing,6,2
444,Dana Bartlett,6,2
445,Lawrence Foster,6,2
446,Orville Cline,6,2
447,Rex F. Bush,6,2
448,James McLellan,6,2
449,Isidore Steinberg,6,2
450,Helen Bronson,6,2
451,H. Langden Brown,6,2
452,Gordon Sanborn,6,2
453,Edna C. Rex,6,2
454,Natalie Simon,6,2
455,George Yanosko,6,2
456,Frank Gray,6,2
457,Ferdinand Cartier,6,2
458,Eva Wilson,6,2
459,Eugene Bartz,6,2
460,Erwin Schwabe,6,2
461,Elbert S. Mowery,6,2
462,Sidney Liswood,6,2
463,George File,6,2
464,Wilbur M Rice,7,2
465,William Frank,7,2
466,Vincent Carano,7,2
467,Rollington Campbell,7,2
468,Hugh Clarke,7,2
469,Edith Towner,7,2
470,Cora Parker,7,2
471,Anne Ger,7,2
472,Lucille Chabot,7,2
473,Kurt Melzer,7,2
474,Fritz Boehmer,7,2
475,Frank M. Keane,7,2
476,Grace Halpin,7,2
477,Mary Hansen,7,2
478,Archie Thompson,7,2
479,James H.C. Vail,7,2
480,Frances Lichten,7,2
481,Donald Streeter,7,2
482,James Gross,7,2
483,Dorothy Posten,7,2
484,Charles Garjian,7,2
485,Charles Moss,7,2
486,John H. Tercuzzi,8,2
487,Benton Spruance,8,2
488,Walter Praefke,8,2
489,Victor F. Muollo,8,2
490,Samuel Faigin,8,2
491,Raymond Manupelli,8,2
492,Chris Makrenos,8,2
493,Castelli Graphics,8,2
494,Richard Taylor,8,2
495,Samuel W. Ford,8,2
496,Annie B. Johnston,8,2
497,Majel G. Claflin,8,2
498,Frank McEntee,8,2
499,Ella Josephine Sterling,8,2
500,Andy Warhol,8,2
501,Simon Weiss,8,2
502,Filippo Porreca,8,2
503,Albert Rudin,8,2
504,David S. De Vault,9,2
505,Irene Lawson,9,2
506,Elizabeth Moutal,9,2
507,Herman Bader,9,2
508,Edward White,9,2
509,Henry Moran,9,2
510,Holger Hansen,9,2
511,Frank Fumagalli,9,2
512,Joseph Mitry,9,2
513,Gilbert Sackerman,9,2
514,Anna Aloisi,9,2
515,Clyde L. Cheney,9,2
516,V.L. Vance,10,2
517,Clarence Secor,10,2
518,Gordon Saltar,10,2
519,Sydney Roberts,10,2
520,George B. Wally,10,2
521,Columbus Simpson,10,2
522,Jacob Lipkin,10,2
523,LeRoy Griffith,10,2
524,Manuel G. Runyan,10,2
525,Charles Charon,10,2
526,Marie Famularo,10,2
527,Arsen Maralian,10,2
528,Max Fernekes,10,2
529,Alexander Anderson,10,2
530,Margaret Knapp,10,2
531,Roberta Elvis,11,2
532,Michael Trekur,11,2
533,Beulah Bradleigh,11,2
534,Carl Buergerniss,11,2
535,John W. Kelleher,11,2
536,Clayton Braun,11,2
537,Albert Eyth,11,2
538,Julius Bellamy,11,2
539,Paul Poffinbarger,11,2
540,Matthew Mangiacotti,12,2
541,Albert Geuppert,12,2
542,Eugene Shellady,12,2
543,G.A. Spangenberg,12,2
544,Herman O. Stroh,12,2
545,Maurice Van Felix,13,2
546,Horace Reina,13,2
547,Lon Cronk,13,2
548,Mina Lowry,13,2
549,Samuel Fineman,13,2
550,Regina Henderer,13,2
551,Walter Hochstrasser,13,2
552,Helen Hobart,13,2
553,Rose Campbell-Gerke,13,2
554,Milton Grubstein,13,2
555,Margaret Stottlemeyer,13,2
556,Aaron Fastovsky,13,2
557,Philip Johnson,14,2
558,Charlotte Winter,14,2
559,Nicholas Amantea,15,2
560,Samuel O. Klein,15,2
561,Melita Hofmann,15,2
562,Florence Huston,15,2
563,Lloyd Charles Lemcke,15,2
564,Irving I. Smith,15,2
565,J. Howard Iams,15,2
566,Alfred H. Smith,16,2
567,William L. Antrim,16,2
568,Joseph L. Boyd,17,2
569,Stanley Mazur,17,2
570,Ray Holden,17,2
571,Jack Staloff,17,2
572,Paul Strand,18,2
573,Wellington Blewett,18,2
574,Thomas Byrne,18,2
575,A. Zaidenberg,18,2
576,James M. Lawson,19,2
577,Harry Goodman,19,2
578,Gertrude Lemberg,19,2
579,Oscar Bluhme,19,2
580,Mary Berner,20,2
581,Paul Ward,20,2
582,Austin L. Davison,20,2
583,Arelia Arbo,21,2
584,Charles Von Urban,22,2
585,George V. Vezolles,22,2
586,Janet Riza,22,2
587,Michael Fenga,23,2
588,Mildred Ford,23,2
589,Giacinto Capelli,24,2
590,Francis Law Durand,25,2
591,John Tarantino,25,2
592,Lucien Verbeke,25,2
593,Hester Duany,27,2
594,Edward L. Loper,27,2
595,Eugene Barrell,28,2
596,Robert Stewart,29,2
597,Kalamian Walton,30,2
598,Amelia Tuccio,35,2
599,Ralph Atkinson,35,2
600,Al Curry,36,2
601,Charles Caseau,37,2
602,Charles Cullen,39,2
603,Ray Price,41,2
604,American 20th Century,48,2
605,John Dana,49,2
606,Henry Meyers,50,2
