,id,sum,group
235,Gustave Courbet,2,2
236,Jessie M. Benge,2,2
237,Albert Camilli,2,2
238,Willoughby Ions,2,2
239,Henry De Wolfe,2,2
240,Agnes Karlin,2,2
241,Curry M. Bartlett,2,2
242,Cornelius Frazier,2,2
243,Winifred Luten,2,2
244,R.J. De Freitas,2,2
245,Ada V. May,2,2
246,Cora Parker,2,2
247,Aaron Dermansky,2,2
248,A.R. Tolman,2,2
249,Z.S. Lupus,2,2
250,A. Zimet,2,2
251,Howard Weld,2,2
252,Helen Bronson,2,2
253,Willard Hazen,2,2
254,Ralph Morton,2,2
255,Harvey Beck,2,2
256,Alfred Nason,2,2
257,Paul Farkas,2,2
258,Katherine Hastings,2,2
259,Jennie Kamar,2,2
260,William Fergusson,2,2
261,William High,2,2
262,William Hoffman,2,2
263,Paul Gauguin,2,2
264,William McAuley,2,2
265,Harold Ballerd,2,2
266,David Dorfman,2,2
267,James M. Lawson,2,2
268,James Drake,2,2
269,Harry G. Aberdeen,2,2
270,Albert Rudin,2,2
271,Percival Jenner,2,2
272,Ardella Watkins,2,2
273,Karl J. Hentz,2,2
274,Frank Nelson,2,2
275,Emma Wilson,2,2
276,Florence Grant Brown,2,2
277,Sebastian Simonet,2,2
278,Loraine Makimson,2,2
279,Mary Berner,2,2
280,Sarah F. Williams,2,2
281,Rolland Ayres,2,2
282,Carol Larson,2,2
283,Samuel Sulkowitz,2,2
284,Marius Hansen,2,2
285,Eva Perry,2,2
286,Samuel Philpot,2,2
287,Florence Huston,2,2
288,Christabel Scrymser,2,2
289,Charlotte Sperber,2,2
290,Carmel Wilson,2,2
291,Eugene C. Miller,2,2
292,Lyman Young,2,2
293,Carl Weiss,2,2
294,Mae A. Clarke,2,2
295,Mae Szilvasy,2,2
296,Malcolm Hackney,2,2
297,Roy Weber,2,2
298,Rollington Campbell,2,2
299,Edgar L. Pearce,2,2
300,Carl Keksi,2,2
301,N.H. Yeckley,2,2
302,Elizabeth Chambers,2,2
303,Michael Rekucki,2,2
304,Lloyd Broome,2,2
305,Arthur G. Merkley,2,2
306,Thomas Byrne,2,2
307,Telli,2,2
308,Lazar Rubinstein,2,2
309,Robert Galvin,2,2
310,Arthur Stewart,2,2
311,Frank C. Barks,2,2
312,Syrena Swanson,2,2
313,Edward W. Buechner,2,2
314,Florence Neal,2,2
315,Francis Jennings,2,2
316,Dorothy Van Dunker,2,2
317,Leonard Battee,2,2
318,Sylvia Dezon,2,2
319,Orison Daeda,2,2
320,Mary Hansen,2,2
321,Fra Bartolommeo,2,2
322,Stanley Chin,2,2
323,Douglas Cox,2,2
324,C.W. Perky,2,2
325,Mary Owen,2,2
326,Roger Deats,2,2
327,J. Herman McCollum,3,2
328,Max Soltmann,3,2
329,Michael Fenga,3,2
330,Hugh Clarke,3,2
331,William Vergani,3,2
332,Matthew Mangiacotti,3,2
333,Irving L. Biehn,3,2
334,Maud M. Holme,3,2
335,Mary Fitzgerald,3,2
336,Pearl Davis,3,2
337,Robert Gilson,3,2
338,Rolland Livingstone,3,2
339,S. Brodsky,3,2
340,Rosalia Lane,3,2
341,Thomas Dooley,3,2
342,Palmyra Pimentel,3,2
343,Lee Brown,3,2
344,Juanita Donahoo,3,2
345,Vincent Burzy,3,2
346,Vincent McPharlin,3,2
347,Leslie Macklem,3,2
348,Joseph Ficcadenti,3,2
349,Orrie McCombs,3,2
350,Raymond Manupelli,3,2
351,Lionel Ritchey,3,2
352,John R. Towers,3,2
353,Selma Sandler,3,2
354,Walt Kuhn,3,2
355,Walter W. Jennings,3,2
356,Lorenz Rothkranz,3,2
357,Nicholas Zupa,3,2
358,Lucien Verbeke,3,2
359,John Collins,3,2
360,Wilford H. Shurtliff,3,2
361,Richard Whitaker,3,2
362,Luther D. Wenrich,3,2
363,Madeline Arnold,3,2
364,James O'Mara,3,2
365,Marcus Moran,3,2
366,James H.C. Vail,3,2
367,Howard Lumbard,3,2
368,A. Zaidenberg,3,2
369,Zabelle Missirian,3,2
370,Cushman Parker,3,2
371,Hans Westendorff,3,2
372,Dorothy Handy,3,2
373,E.J. Reynolds,3,2
374,E.N. Dunne,3,2
375,Grace Thomas,3,2
376,Earl Butlin,3,2
377,Edith Magnette,3,2
378,Edith Miller,3,2
379,Edith Olney,3,2
380,Hilda Olson,3,2
381,Elizabeth Dimling,3,2
382,Elizabeth Fairchild,3,2
383,Ellen Duncan,3,2
384,Elmer R. Kottcamp,3,2
385,Elmer Weise,3,2
386,Ernest Busenbark,3,2
387,Erwin Stenzel,3,2
388,Esther Hansen,3,2
389,Eugene Barrell,3,2
390,Georgine E. Mason,3,2
391,Frank Volem,3,2
392,Franklin C. Moyan,3,2
393,G.A. Spangenberg,3,2
394,George Beyer,3,2
395,George Seideneck,3,2
396,George E. Rhone,3,2
397,Harold Smith,3,2
398,Harry Grossen,3,2
399,Dorothy Brennan,3,2
400,George Fairbanks,3,2
401,Henrietta S. Hukill,3,2
402,Arelia Arbo,3,2
403,Chester Faris,3,2
404,Arthur Johnson,3,2
405,Barnes,3,2
406,Angelo Bulone,3,2
407,Beatrice DeKalb,3,2
408,Bernard Krieger,3,2
409,Bessie Forman,3,2
410,Henry Granet,3,2
411,Cecil Smith,3,2
412,Alfred Koehn,3,2
413,Anne Ger,3,2
414,Charlotte Winter,3,2
415,Charles R. Shane,3,2
416,Hazel Hyde,3,2
417,Lawrence Phillips,4,2
418,Marian Page,4,2
419,Adele Brooks,4,2
420,Ann Gene Buckley,4,2
421,George C. Brown,4,2
422,Adolph Opstad,4,2
423,Albert Geuppert,4,2
424,Gene Luedke,4,2
425,William Kerby,4,2
426,Amelia Tuccio,4,2
427,Walter Praefke,4,2
428,Florence Earl,4,2
429,Franklyn Syres,4,2
430,Alfonso Umana,4,2
431,William H. Edwards,4,2
432,Lew Tower,4,2
433,Regina Henderer,4,2
434,Eleanor Gausser,4,2
435,Raymond McGough,4,2
436,Clarence Secor,4,2
437,Polly Duncan,4,2
438,Robert Brigadier,4,2
439,Pearl Torell,4,2
440,David S. De Vault,4,2
441,Joseph L. Boyd,4,2
442,Anne Nemtzoff,4,2
443,Robert Schuerer,4,2
444,Oscar Bluhme,4,2
445,Douglas Campbell,4,2
446,Nicholas Acampora,4,2
447,Natalie Simon,4,2
448,Byron Dingman,4,2
449,Sadie Berman,4,2
450,Michael Trekur,4,2
451,Dorothy Hay Jensen,4,2
452,Max Fernekes,4,2
453,Holger Hansen,4,2
454,Edward Unger,4,2
455,Helen Hobart,4,2
456,Ivar Julius,4,2
457,John Hall,4,2
458,John Sullivan,4,2
459,John Swientochowski,4,2
460,Herbert Marsh,4,2
461,Hedwig Emanuel,4,2
462,Herman Schulze,4,2
463,Clarence W. Dawson,5,2
464,Gerard Barnett,5,2
465,Magnus S. Fossum,5,2
466,Bertha Semple,5,2
467,Helen E. Gilman,5,2
468,Jean Peszel,5,2
469,Ruth Buker,5,2
470,Ethel Clarke,5,2
471,Bisby Finley,5,2
472,Florence Choate,5,2
473,David Ramage,5,2
474,Filippo Porreca,5,2
475,Ranka S. Woods,5,2
476,Louis Annino,5,2
477,Ray Holden,5,2
478,Emilio Zito,5,2
479,Charles Bowman,5,2
480,Charles Charon,5,2
481,Lucille Lacoursiere,5,2
482,Charles Henning,5,2
483,Richard Taylor,5,2
484,Jacob Gielens,5,2
485,Manuel G. Runyan,5,2
486,Eugene Bartz,5,2
487,Bernard Gussow,5,2
488,Ben Lassen,5,2
489,D.P. Jones,5,2
490,John Fisk,5,2
491,Alexander Anderson,5,2
492,William Ludwig,5,2
493,William L. Antrim,5,2
494,Alfonso Moreno,5,2
495,Henry Tomaszewski,5,2
496,George V. Vezolles,5,2
497,Alfred Parys,5,2
498,Frederick Jackson,5,2
499,Michael J. Miceli,5,2
500,Leo Drozdoff,5,2
501,Alvin Shiren,5,2
502,Mildred E. Bent,5,2
503,Kurt Melzer,5,2
504,Frank McEntee,5,2
505,Henry Moran,5,2
506,Milton Bevier,5,2
507,Anthony Zuccarello,5,2
508,Frank J. Mace,5,2
509,Elsie Wein,5,2
510,Molly Bodenstein,5,2
511,Frank Wenger,5,2
512,Hardin Walsh,5,2
513,James McLellan,6,2
514,Michael Riccitelli,6,2
515,Hans Mangelsdorf,6,2
516,Elisabeth Fulda,6,2
517,Jessica Price,6,2
518,Jerome Hoxie,6,2
519,Rosamond P. Gray,6,2
520,Rex F. Bush,6,2
521,Howard H. Sherman,6,2
522,Herman O. Stroh,6,2
523,Wayne White,6,2
524,Alice Stearns,6,2
525,Alvin M. Gully,6,2
526,Violet Hartenstein,6,2
527,Verna Tallman,6,2
528,Cleo Lovett,6,2
529,Arthur Wegg,6,2
530,B. Holst-Grubbe,6,2
531,Isidore Sovensky,6,2
532,Bernard Westmacott,6,2
533,Samuel Faigin,6,2
534,Elizabeth Curtis,6,2
535,Carl Strehlau,6,2
536,Roberta Elvis,6,2
537,Austin L. Davison,6,2
538,John Dieterich,6,2
539,David P Willoughby,6,2
540,F.W. Powell,6,2
541,Francis Borelli,6,2
542,John Jordan,6,2
543,LeRoy Griffith,6,2
544,Katharine Merrill,6,2
545,John Koehl,6,2
546,Fritz Boehmer,6,2
547,Frank Budash,6,2
548,Marie Lutrell,6,2
549,Laura Bilodeau,6,2
550,Ludmilla Calderon,6,2
551,Eugene Shellady,6,2
552,Marie Famularo,6,2
553,Ferdinand Cartier,6,2
554,Lawrence Flynn,7,2
555,Frank Eiseman,7,2
556,Arthur Mathews,7,2
557,Dorothy Posten,7,2
558,Sarkis Erganian,7,2
559,Annie B. Johnston,7,2
560,Samuel Fineman,7,2
561,Florence Stevenson,7,2
562,Flora Merchant,7,2
563,Louis Plogsted,7,2
564,Robert Clark,7,2
565,Harry King,7,2
566,Harry Eisman,7,2
567,Benjamin Resnick,7,2
568,Gordon Sanborn,7,2
569,Harriette Gale,7,2
570,Fred Hassebrock,7,2
571,George Constantine,7,2
572,Frank M. Keane,7,2
573,John Davis,7,2
574,William Frank,7,2
575,Albert Eyth,7,2
576,Walter Doran,7,2
577,Albert Levone,7,2
578,Albert Pratt,7,2
579,Albert Ryder,7,2
580,Melita Hofmann,7,2
581,Margaret Concha,8,2
582,Josephine C. Romano,8,2
583,Isabella Ruth Doerfler,8,2
584,Florian Rokita,8,2
585,Milton Grubstein,8,2
586,Ella Josephine Sterling,8,2
587,Jacob Lipkin,8,2
588,Salvatore Borrazzo,8,2
589,Jane Iverson,8,2
590,Frances Lichten,8,2
591,Stewart Wheeler,8,2
592,Samuel W. Ford,8,2
593,Genevieve Sherlock,8,2
594,Irene M. Burge,8,2
595,Jessie M. Youngs,8,2
596,Ingrid Selmer-Larsen,8,2
597,Arsen Maralian,8,2
598,John H. Tercuzzi,9,2
599,Clayton Clements,9,2
600,Eva Wilson,9,2
601,Columbus Simpson,9,2
602,M. Rosenshield-von-Paulin,9,2
603,Dayton Brown,9,2
604,Wilbur M Rice,9,2
605,Lloyd Charles Lemcke,9,2
606,Beulah Bradleigh,9,2
607,Edward DiGennero,9,2
608,Maurice Van Felix,9,2
609,Olof Krans,9,2
610,Alfred Walbeck,9,2
611,Alfred H. Smith,9,2
612,Jean Dubuffet,9,2
613,Donald Streeter,9,2
614,Harold Merriam,9,2
615,William Spiecker,10,2
616,Hester Duany,10,2
617,George File,10,2
618,Dana Bartlett,10,2
619,Nicholas Gorid,10,2
620,Clementine Fossek,10,2
621,Emile Cero,11,2
622,"Ernest A. Towers, Jr.",11,2
623,H. Langden Brown,11,2
624,Sydney Roberts,11,2
625,Tabea Hosier,11,2
626,Lucille Chabot,11,2
627,Clyde L. Cheney,11,2
628,Vincent P. Rosel,11,2
629,Erwin Schwabe,11,2
630,Aaron Fastovsky,11,2
631,Einar Heiberg,11,2
632,Gladys Cook,11,2
633,Gordon Saltar,11,2
634,Fred Weiss,12,2
635,Frances Cohen,12,2
636,Samuel O. Klein,12,2
637,Paul Poffinbarger,12,2
638,Elizabeth Moutal,12,2
639,George Loughridge,12,2
640,John Cutting,12,2
641,William Herbert,12,2
642,Thomas Holloway,12,2
643,Betty Fuerst,12,2
644,V.L. Vance,12,2
645,Frank Gray,12,2
646,Raymond E. Noble,13,2
647,Isidore Steinberg,13,2
648,Lillian Causey,13,2
649,Van Silvay,13,2
650,John W. Kelleher,13,2
651,Joseph Goldberg,13,2
652,Mildred Ford,13,2
653,Margaret Stottlemeyer,13,2
654,Ray Price,13,2
655,Charlotte Angus,13,2
656,Richard F. Smith,13,2
657,Meyer Goldbaum,14,2
658,Edna C. Rex,14,2
659,John Matulis,14,2
660,Richard Barnett,14,2
661,Grace Halpin,14,2
662,Robert Pohle,14,2
663,Isadore Goldberg,14,2
664,Henry Murphy,14,2
665,Maude Valle,14,2
666,Archie Thompson,15,2
667,William Merklin,15,2
668,Charles Garjian,15,2
669,Gordena Jackson,15,2
670,Gerald Transpota,15,2
671,Ethel Dougan,15,2
672,Eugene Croe,15,2
673,Al Curry,15,2
674,Wellington Blewett,15,2
675,Joseph Rothenberg,15,2
676,Stanley Mazur,15,2
677,Anna Aloisi,16,2
678,Cornelius Christoffels,16,2
679,Robert W.R. Taylor,16,2
680,Elmer G. Anderson,16,2
681,Herman Bader,16,2
682,Margery Parish,17,2
683,Vera Van Voris,17,2
684,Carl O'Bergh,17,2
685,Eldora P. Lorenzini,17,2
686,Nancy Crimi,18,2
687,Virginia Richards,18,2
688,Charles Moss,18,2
689,Mary E. Humes,18,2
690,Randolph F. Miller,18,2
691,George Stonehill,18,2
692,Philip Johnson,19,2
693,Michael Lauretano,19,2
694,Hal Blakeley,19,2
695,Edward White,19,2
696,Helen Miller,20,2
697,Edward L. Loper,21,2
698,Robert Stewart,21,2
699,Roberta Spicer,21,2
700,Henry Meyers,22,2
701,Martin Partyka,22,2
702,Francis Law Durand,22,2
703,Carl Buergerniss,22,2
704,Rose Campbell-Gerke,22,2
705,Jack Staloff,22,2
706,Alf Bruseth,22,2
707,J. Howard Iams,24,2
708,Charles Caseau,24,2
709,Ralph Atkinson,24,2
710,Paul Ward,24,2
711,Beverly Chichester,24,2
712,Edith Towner,25,2
713,Elizabeth Johnson,26,2
714,Gertrude Lemberg,27,2
715,Harry Mann Waddell,29,2
716,William O. Fletcher,30,2
717,Lala Eve Rivol,30,2
718,Giacinto Capelli,31,2
719,Edward Jewett,33,2
720,Chris Makrenos,34,2
721,Joseph Sudek,35,2
722,J. Henry Marley,38,2
723,Gilbert Sackerman,38,2
724,Frank Fumagalli,40,2
725,Nicholas Amantea,40,2
726,Geoffrey Holt,42,2
727,Hans Korsch,43,2
728,William Kieckhofel,44,2
729,Walter Hochstrasser,46,2
730,Perkins Harnly,47,2
731,E. Boyd,48,2
732,Mina Lowry,54,2
733,John Dana,56,2
734,Yolande Delasser,56,2
735,Janet Riza,57,2
736,John Tarantino,71,2
737,Majel G. Claflin,98,2
738,American 20th Century,112,2
