,target,source,value
2435,Anonymous,Dimetrius Constantine,1
2436,Anonymous,Mark Tribe,1
2437,Anonymous,The Zamorensis Master,1
2438,Anonymous,Sam Gilliam,1
2439,Anonymous,Claude-Olivier Gallimard,3
2440,Anonymous,Rozeal (formerly known as iona rozeal brown),1
2441,Anonymous,Friedrich Wilhelm Nietzsche,1
2442,Anonymous,Edward Burtynsky,1
2443,Anonymous,Italian 15th Century,3
2444,Anonymous,Sébastien Le Clerc II,5
2445,Anonymous,Barthelemy Joseph Fulcran Roger,13
2446,Anonymous,Pierre Paul Prud'hon,5
2447,Anonymous,Jim Nutt,1
2448,Anonymous,Karl Wirsum,1
2449,Anonymous,Suellen Rocca,1
2450,Anonymous,Jonathan Grant Meader,5
2451,Anonymous,David Drake,1
2452,Anonymous,Harriet Goodhue Hosmer,1
2453,Anonymous,Ives-Sillman,4
2454,Anonymous,Otto Dix,1
2455,Anonymous,Frank Chauvassaigne,1
2456,Anonymous,Alphonse Jeanrenaud,1
2457,Anonymous,Bartholomäus Ignaz Weiss,1
2458,Anonymous,Pierre-Charles Baquoy,5
2459,Anonymous,Lynn Davis,1
2460,Anonymous,Roger Fenton,3
2461,Anonymous,Barbara Kruger,1
2462,Anonymous,Phalaris,1
2463,Anonymous,Edward Kienholz,1
2464,Anonymous,Bill Brandt,3
2465,Anonymous,Peter Sekaer,1
2466,Anonymous,Philippe Simonneau,3
2467,Anonymous,Dr. Paul Wolff,1
2468,Anonymous,Jean François Pierre Peyron,3
2469,Anonymous,Théo van Rysselberghe,1
2470,Anonymous,Carl Otto Czeschka,1
2471,Anonymous,Johann Franz Adam Hess,1
2472,Anonymous,Louis de Boullogne the Younger,1
2473,Anonymous,Frank Grasso,1
2474,Anonymous,Maurice Prendergast,1
2475,Anonymous,Wilhelm Pleydenwurff,1
2476,Anonymous,Francesco Piranesi,1
2477,Anonymous,Jean Morin,1
2478,Anonymous,Johann Zainer,1
2479,Anonymous,Pierre Adrien Le Beau,1
2480,Anonymous,Richard John Haas,1
2481,Anonymous,Robert Graham,1
2482,Anonymous,Norbert Goeneutte,1
2483,Anonymous,Honorius Augustodunensis,1
2484,Anonymous,Mardee Carter,1
2485,Anonymous,Theodor Galle,1
2486,Anonymous,Simon Charles Miger,14
2487,Anonymous,Giuseppe Cades,1
2488,Anonymous,Giovanni Battista Merano,1
2489,Anonymous,Elias Herckmans,1
2490,Anonymous,Mark Bradford,1
2491,Anonymous,Rodericus Zamorensis,1
2492,Anonymous,Eugène Bléry,1
2493,Anonymous,Aleksandr Rodchenko,1
2494,Anonymous,Salomon Savery,1
2495,Anonymous,Gladys Nilsson,1
2496,Anonymous,Mauro Antonio Tesi,1
2497,Anonymous,William Holl II,1
2498,Anonymous,Honoré de Balzac,14
2499,Anonymous,John Faed,1
2500,Anonymous,Art Green,1
2501,Anonymous,Jacopo Bellini,1
2502,Anonymous,Alan Sonfist,1
2503,Anonymous,Charles S. White,1
2504,Anonymous,Edward Steichen,1
2505,Anonymous,"Jean-Claude-Richard, Abbé de Saint-Non",1
2506,Anonymous,Luigi Sabatelli I,1
2507,Anonymous,Gabriel Ludwig Lory,1
2508,Anonymous,Steve Rifkin,1
2509,Anonymous,Lovis Corinth,1
2510,Anonymous,James McCracken Jr.,83
2511,Anonymous,Alfred Stieglitz,20
2512,Anonymous,Plutarch,9
2513,Anonymous,Albrecht Dürer,9
2514,Anonymous,Christo,59
2515,Anonymous,Benoît-Louis Prévost,18
2516,Anonymous,William James Stillman,4
2517,Anonymous,Honoré Daumier,51
2518,Anonymous,Jan Bulhak,8
2519,Anonymous,Anonymous Artist,1
2520,Anonymous,"Brooke Alexander, Inc.",4
2521,Anonymous,French 18th Century,80
2522,Anonymous,Robert Bergman,98
2523,Anonymous,Leo Rubinfien,101
2524,Anthony Caro,Anthony Caro,1
2525,Anthony Meier Fine Arts,Rosie Lee Tompkins,1
2526,Anthony Podesta,Rineke Dijkstra,4
2527,Anthony Podesta,Beatriz Milhazes,1
2528,Anthony Podesta,Chen Zhen,1
2529,Anthony Podesta,Larry Fink,193
2530,Anthony Podesta,Vik Muniz,13
2531,Anthony Podesta,Andreas Gursky,1
2532,Anthony Podesta,Wolfgang Tillmans,1
2533,Anthony Podesta,Julie Roberts,8
2534,Anthony Podesta,Angela Strassheim,8
2535,Anthony Podesta,Oren Eliav,1
2536,Anthony Podesta,Sarah Morris,1
2537,Anthony Podesta,Olafur Eliasson,3
2538,Anthony Podesta,Thomas Demand,1
2539,Anthony Podesta,Louise Wilson,1
2540,Anthony Podesta,Jane Wilson,1
2541,Anthony Podesta,Tom Hunter,5
2542,Anthony Podesta,Berlinde De Bruyckere,1
2543,Anthony Podesta,Sam Taylor-Wood,1
2544,Anthony Podesta,Mwangi Hutter,1
2545,Anthony Podesta,Carlos Garaicoa,4
2546,Antonia Geber,North Italian 16th Century,2
2547,Antonia Geber,Central Italian 16th Century,1
2548,"Aperture Foundation, Inc.",Paul Strand,1
2549,Arakawa,Arakawa,10
2550,Arakawa,Graphicstudio,10
2551,Archivio Novelli,Gastone Novelli,1
2552,"Art Center, Inc.",Robert Indiana,1
2553,Art Information Volunteers,Maureen Turci,2
2554,Art Information Volunteers,Elizabeth Catlett,3
2555,Art Information Volunteers,Joseph Kleineman,2
2556,Art Information Volunteers,J. K. Fine Art Editions Co.,2
2557,Art Seminar Group,Sir Anthony van Dyck,2
2558,Art Seminar Group,Benoît Audran I,1
2559,Art Seminar Group,Nicolas Poussin,1
2560,Art Seminar Group,Jean-Jacques de Boissieu,2
2561,Art Seminar Group,Gérard Audran,1
2562,Art Seminar Group,Jean-Baptiste-Marie Pierre,1
2563,Artemis Fine Arts Inc.,Jean Morin,3
2564,Artemis Fine Arts Inc.,Master with the Banderoles,1
2565,Artemis Fine Arts Inc.,Claude Lorrain,2
2566,Artemis Fine Arts Inc.,Master E.S.,1
2567,Artemis Fine Arts Inc.,German 15th Century,3
2568,Artemis Fine Arts Inc.,Cornelis van Poelenburch,1
2569,"Arthur M. Bullowa, Esq.",Alice Neel,2
2570,Artland,Richard Misrach,1
2571,Arturo Cuéllar,Francesco Villamena,1
2572,Arturo Cuéllar,Franz Innocenz Josef Kobell,1
2573,Arturo Cuéllar,Swiss 17th Century,1
2574,Asbjorn R. Lunde,Vincenzo Gemito,2
2575,Asbjorn R. Lunde,Nicolò Roccatagliata,2
2576,Asbjorn R. Lunde,François Girardon,1
2577,Asbjorn R. Lunde,Paduan 16th Century,1
2578,Asbjorn R. Lunde,Allart van Everdingen,1
2579,Asbjorn R. Lunde,Neapolitan 19th/20th Century,1
2580,Asbjorn R. Lunde,Anselme Flamen,1
2581,Asbjorn R. Lunde,Venetian 16th Century,1
2582,Asbjorn R. Lunde,Antoine-Louis Barye,1
2583,Asbjorn R. Lunde,South German 16th Century,1
2584,Asbjorn R. Lunde,Gaspard Marsy II,1
2585,Atlas Foundation,Théodore Rousseau,1
2586,Atlas Foundation,Henri-Gabriel Ibels,1
2587,Atlas Foundation,Félix Bracquemond,1
2588,Atlas Foundation,Henri-Charles Guérard,1
2589,Atlas Foundation,Henri Rivière,2
2590,Atlas Foundation,Arnold & Tripp,1
2591,Atlas Foundation,Pierre Roche,1
2592,Atlas Foundation,Jean-Baptiste Isabey,31
2593,Atlas Foundation,Théo van Rysselberghe,1
2594,Audrey Shachnow and Robert  A. Schubert,Graham Nickson,1
2595,Audrey and David Mirvish,Helen Frankenthaler,1
2596,Avalon Fund,John Sloan,1
2597,Avalon Fund,Alex Katz,1
2598,Avalon Fund,James L. Langridge,2
2599,Avalon Fund,John Karst,5
2600,Avalon Fund,Thomas Cole,3
2601,Avalon Fund,Charles Caleb Ward,1
2602,Avalon Fund,George H. Hayes,5
2603,Avalon Fund,Winslow Homer,301
2604,Avalon Fund,Nathaniel Orr,1
2605,Avalon Fund,Charles Wesley Jarvis,1
2606,Avalon Fund,James Van Der Zee,21
2607,Avalon Fund,Emanuel Gottlieb Leutze,2
2608,Avalon Fund,Alfred Thompson Bricher,1
2609,Avalon Fund,Frederick E. Fox,2
2610,Avalon Fund,Joseph Decker,1
2611,Avalon Fund,John Wilson,9
2612,Avalon Fund,W.H. Morse,2
2613,Avalon Fund,William H. Redding,2
2614,Avalon Fund,Andrew Joseph Russell,51
2615,Avalon Fund,John Filmer,2
2616,Avalon Fund,John Vanderlyn,2
2617,Avalon Fund,Thomas Hovenden,1
2618,Avalon Fund,Robert Seldon Duncanson,1
2619,Avalon Fund,Augustus Saint-Gaudens,1
2620,Avalon Fund,James Castle,20
2621,Avalon Fund,Charles F. Damoreau,13
2622,Avalon Fund,Parasol Press,1
2623,Avalon Fund,John Frederick Peto,2
2624,Avalon Fund,Edmund N. Tarbell,2
2625,Avalon Fund,John Singleton Copley,3
2626,Avalon Fund,Eva Hesse,2
2627,Avalon Fund,Marsden Hartley,1
2628,Avalon Fund,Kingdon,1
2629,Avalon Fund,George A. Avery,1
2630,Avalon Fund,Robert S. Bross,1
2631,Avalon Fund,American 20th Century,1
2632,Avalon Fund,John Marin,1
2633,Avalon Fund,Gardner Cox,1
2634,Avalon Fund,Union Pacific Railroad,51
2635,Avalon Fund,Gordon Parks,4
2636,Avalon Fund,Stephen Durkee,1
2637,Avalon Fund,American 19th Century,226
2638,Avalon Fund,William J. Peirce,17
2639,Avalon Fund,Garry Winogrand,8
2640,Avalon Fund,John Andrew & Son,1
2641,Avalon Fund,Benjamin West,9
2642,Avalon Fund,Alfred R. Waud,1
2643,Avalon Fund,Thomas Moran,1
2644,Avalon Fund,Frederic Edwin Church,1
2645,Avalon Fund,George Henry Durrie,1
2646,Avalon Fund,Chuck Close,1
2647,Avalon Fund,Lagarde,5
2648,Avalon Fund,Rembrandt Peale,1
2649,Avalon Fund,George Bellows,1
2650,Avalon Fund,Aaron Douglas,1
2651,Avalon Fund,Arthur Dove,1
2652,Avalon Fund,John Singer Sargent,1
2653,Avalon Fund,Eastman Johnson,1
2654,Avalon Fund,Henry Wolf,1
2655,Avalon Fund,Thomas Eakins,1
2656,Avalon Fund,Jack Whitten,1
2657,Avalon Fund,Archibald John Motley Jr.,1
2658,Avalon Fund,Crown Point Press,1
2659,Avalon Fund,Ed. Sears,1
2660,Avalon Fund,Michael Phillips Callahan,1
2661,Avalon Fund,John Andrew,1
2662,Avalon Fund,USCO,1
2663,Avalon Fund,William Sidney Mount,2
2664,Avalon Fund,Gerd Stern,1
2665,Avalon Fund,John William Casilear,1
2666,Avalon Fund,William James Linton,1
2667,Avalon Fund,James Lyman,1
2668,Avalon Fund,John Parker Davis,4
2669,Avalon Fund,Jasper Francis Cropsey,4
2670,Avish Khebrehzadeh,Avish Khebrehzadeh,1
2671,B.H. Breslauer Foundation,Hubert François Gravelot,1
2672,B.H. Breslauer Foundation,Michele Marieschi,1
2673,B.H. Breslauer Foundation,Hieronymus Bölmann,1
2674,B.H. Breslauer Foundation,Michel de Morolles,1
2675,B.H. Breslauer Foundation,Antonio Tempesta,1
2676,B.H. Breslauer Foundation,Stephan Fridolin,1
2677,B.H. Breslauer Foundation,Marcus Gheeraerts the Elder,1
2678,B.H. Breslauer Foundation,Jacob Matham,1
2679,B.H. Breslauer Foundation,Arnold Freitag,1
2680,B.H. Breslauer Foundation,Jacques Callot,1
2681,B.H. Breslauer Foundation,Abraham van Diepenbeeck,1
2682,B.H. Breslauer Foundation,Giovanni Altoviti,1
2683,B.H. Breslauer Foundation,Luca Carlevariis,1
2684,B.H. Breslauer Foundation,Joseph de Montalegre,1
2685,B.H. Breslauer Foundation,Raffaello Schiaminossi,9
2686,B.H. Breslauer Foundation,Michael Heinrich Rentz,1
2687,B.H. Breslauer Foundation,Anton Koberger,1
2688,B.H. Breslauer Foundation,Pierre Brebiette,1
2689,B.H. Breslauer Foundation,Cornelis Bloemaert,1
2690,B.H. Breslauer Foundation,Lino Moroni,24
2691,B.H. Breslauer Foundation,Jacopo Ligozzi,24
2692,B.H. Breslauer Foundation,Domenico Falcini,17
2693,B.H. Breslauer Foundation,Italian 16th/17th Century,15
2694,B.H. Breslauer Foundation,George Bickham Jr.,3
2695,B.H. Breslauer Foundation,Johann Jacob Schübler,1
2696,B.H. Breslauer Foundation,Frans von Hoogstraten,1
2697,B.H. Breslauer Foundation,Michael Wolgemut,1
2698,B.H. Breslauer Foundation,Wilhelm Pleydenwurff,1
2699,B.H. Breslauer Foundation,Romeyn de Hooghe,1
2700,B.H. Breslauer Foundation,Francis Barlow,1
2701,Barbara Bladen Porter,Ronald Bladen,3
2702,Barbara Fendrick,Sam Gilliam,4
2703,Barbara W. Freeman,Ansel Adams,1
2704,Barbara Zucker,Ree Morton,1
2705,Barbara and Stanley Tempchin,Adolph Gottlieb,1
2706,Barbara and Stanley Tempchin,Larry Rivers,1
2707,Barbara and Stanley Tempchin,Howard Hodgkin,1
2708,Barbara and Stanley Tempchin,Sam Gilliam,1
2709,Barnett & Annalee Newman Foundation,Dan Flavin,1
2710,"Barra Foundation, Inc.",Charles Willson Peale,2
2711,Barry Berkus,Frederick Hammersley,1
2712,Barry D. Friedman,Jan van Kessel the Elder,1
2713,Barry Kornbluh,Barry Kornbluh,1
2714,Barry and Gigi Fitzmorris,M.C. Escher,13
2715,Batuz Foundation,Raul Lozza,2
2716,Batuz Foundation Sachsen,Michael Morgner,6
2717,Ben Shneiderman,International Center of Photography,13
2718,Ben Shneiderman,Magnum Photos,34
2719,Ben Shneiderman,David Seymour,51
2720,Benjamin B. Smith,Robert Rauschenberg,27
2721,Benjamin B. Smith,Ken Price,6
2722,Benjamin B. Smith,Jeff Sanders,9
2723,Benjamin B. Smith,Serge Lozingot,28
2724,Benjamin B. Smith,Edward Henderson,17
2725,Benjamin B. Smith,Barbara Thomason,14
2726,Benjamin B. Smith,Frank Stella,30
2727,Benjamin B. Smith,Paul Clinton,5
2728,Benjamin B. Smith,Stuart Henderson,8
2729,Benjamin B. Smith,Charles Ritt,18
2730,Benjamin B. Smith,Keith Sonnier,8
2731,Benjamin B. Smith,Ron McPherson,25
2732,Benjamin B. Smith,Bob Marks,5
2733,Benjamin B. Smith,Donald Steinmetz,1
2734,Benjamin B. Smith,Ron Olds,14
2735,Benjamin B. Smith,Robert Petersen,3
2736,Benjamin B. Smith,Jeff Wasserman,33
2737,Benjamin B. Smith,Octavio Pereira,3
2738,Benjamin B. Smith,Dan Gualdoni,3
2739,Benjamin B. Smith,Robert de la Rocha,9
2740,Benjamin B. Smith,Adolph Rischner,3
2741,Benjamin B. Smith,Robert Bigelow,7
2742,Benjamin B. Smith,Anthony Zepeda,11
2743,Benjamin B. Smith,Josef Albers,19
2744,Benjamin B. Smith,Lloyd Baggs,2
2745,Benjamin B. Smith,Donna Rae Hirt,1
2746,Benjamin B. Smith,Bernard Bleha,4
2747,Benjamin B. Smith,Richard Wilke,4
2748,Benjamin B. Smith,Ellsworth Kelly,47
2749,Benjamin B. Smith,Marie Porter,1
2750,Benjamin B. Smith,Robert Dressen,4
2751,Benjamin B. Smith,Patti Dunham,4
2752,Benjamin B. Smith,Ed Hamilton,1
2753,Benjamin B. Smith,Joseph Raffael,1
2754,Benjamin B. Smith,Gary Reams,12
2755,Benjamin B. Smith,Gemini G.E.L.,216
2756,Benjamin B. Smith,Bill Hunter,1
2757,Benjamin B. Smith,Bruce Porter,1
2758,Benjamin B. Smith,David Hockney,1
2759,Benjamin B. Smith,Anni Albers,1
2760,Benjamin B. Smith,Robert Knisel,22
2761,Benjamin B. Smith,Jasper Johns,1
2762,Benjamin B. Smith,Robert Graham,3
2763,Benjamin B. Smith,Daniel Freeman,22
2764,Benjamin B. Smith,Robert Motherwell,7
2765,Benjamin B. Smith,Richard Serra,3
2766,Benjamin B. Smith,Andy Warhol,1
2767,Benjamin B. Smith,Bruce Nauman,9
2768,Benjamin B. Smith,William Crutchfield,3
2769,Benjamin B. Smith,George Page,11
2770,Benjamin B. Smith,Jeffrey Balsmeyer,2
2771,Benjamin B. Smith,Kenneth Tyler,14
2772,Benjamin B. Smith,Peter Carlson,3
2773,Benjamin B. Smith,John Roberts,2
2774,Benjamin B. Smith,Roy Lichtenstein,16
2775,Benjamin B. Smith,Joe Goode,5
2776,Benjamin B. Smith,Andrew Vlady,7
2777,Benjamin B. Smith,Ronald Davis,15
2778,Benjamin B. Smith,Timothy Isham,7
2779,Benjamin B. Smith,Timothy Huchthausen,7
2780,Benjamin B. Smith,James Webb,40
2781,Benjamin B. Smith,Sam Francis,7
2782,Benjamin B. Smith,Mark Stock,9
2783,Benjamin B. Smith,Bruce Walker,2
2784,Benjamin B. Smith,Robbin Geiger,2
2785,Benjamin B. Smith,Yann Samson,1
2786,Benjamin B. Smith,Fred Genis,2
2787,Benjamin B. Smith,James Robie,2
2788,Benjamin B. Smith,Chuck DeLong,2
2789,Benjamin B. Smith,Ron Trnavsky,2
2790,Benjamin B. Smith,Ron Adams,20
2791,Benjamin B. Smith,Ed Ruscha,6
2792,Benjamin B. Smith,Richard Ewen,14
2793,Bernard Breslauer,Italian 18th Century,1
2794,Bernard Breslauer,Alessandro Longhi,1
2795,Bernard Perlin,George Platt Lynes,1
2796,Bert Freidus Fund,Parmigianino,1
2797,Bert Freidus Fund,Simone Cantarini,1
2798,Bert Freidus Fund,Alessandro Algardi,1
2799,Bert Freidus Fund,Giovanni David,1
2800,Bert Freidus Fund,Pietro Testa,2
2801,Bert Freidus Fund,Cesare Roberti,1
2802,Bert Freidus Fund,Giovanni Battista Bracelli,1
2803,Bert Freidus Fund,Francesco Brizio,1
2804,Beth Callahan,Kenneth Callahan,318
2805,Betsy Karel,Robert Frank,31
2806,Beverly Grossman,JoAnn Verburg,1
2807,Bill Hodges Gallery,H.K.L. Ltd.,5
2808,Bill Hodges Gallery,Norman Lewis,4
2809,Bill Hodges Gallery,Julie Mehretu,1
2810,Bill Hodges Gallery,William T. Williams,5
2811,Bill Homer,Joseph T. Keiley,5
2812,Binding Stiftung,Barbarà Taller 46,84
2813,Binding Stiftung,Peter Kneubühler,44
2814,Binding Stiftung,Rupert Riedl,1
2815,Binding Stiftung,Martin Frommelt,220
2816,Binding Stiftung,Sebi Subirós,86
2817,Binh Danh,Binh Danh,8
2818,Blavatnik Family Foundation,Garry Winogrand,8
2819,Blavatnik Family Foundation,Teresa Engle Schirmer,8
2820,Blitz Fund,Ernst Ludwig Kirchner,1
2821,Blue Ridge Arts Partnership,Edvard Munch,1
2822,Bonnie Asher,Lila Oliver Asher,1
2823,Bonnie Cohen,William Clift,1
2824,Brenda B. Coakley,David Panosh,1
2825,Brenda B. Coakley,"Hand Graphics, Ltd.",1
2826,Brenda B. Coakley,Charles White,1
2827,Brian Halsey,Brian Halsey,7
2828,Brian and Paula Ballo Dailey,Guy de Cointet,3
2829,Brice Marden,Xavier Fumat,1
2830,Brice Marden,Gemini G.E.L.,1
2831,Brice Marden,Brice Marden,1
2832,Bridgewater Associates,Paulson Press,1
2833,Bridgewater Associates,Martin Puryear,1
2834,Bridgewater Associates,Sam Gilliam,1
2835,Brigitte Freed,Magnum Photos,40
2836,Brigitte Freed,Brigitte Freed,3
2837,Brigitte Freed,Leonard Freed,40
2838,Brook and Pam Smith,Richard Ross,1
2839,Bruce Steinhardt,Jim Steinhardt,4
2840,Bruce and Donna Polichar,Nancy Chunn,1
2841,Bruce and Sharyn Charnas,Richard Misrach,3
2842,Bruce and Sharyn Charnas,Vera Lutter,1
2843,Bryn Manley,Graphicstudio,1
2844,Bryn Manley,Bryn Manley,1
2845,Buhl Family Foundation,Alfred Stieglitz,1
2846,Buhl Family Foundation,Ralston Crawford,2
2847,Buhl Family Foundation,Alexander Zhitomirsky,1
2848,Building Fund,Jolán Gross-Bettelheim,1
2849,Building Fund,Federal Art Project (Ohio),1
2850,Bulgarian Embassy,Roumen Skortchev,1
2851,Bulgarian Embassy,Bulgarian 19th Century,1
2852,C. & J. Goodfriend,Henry Somm,1
2853,"C. McKenzie Lewis, III",Master AZ,1
2854,"C. McKenzie Lewis, III",Francesco Marti,1
2855,"C. McKenzie Lewis, III",Jacopo Sansovino,1
2856,"C. McKenzie Lewis, III",Italian 16th Century,1
2857,"C. McKenzie Lewis, III",Master F.D.,1
2858,C. Michael Paul Memorial Fund,Gaetano Monti,1
2859,C.G. Boerner LLC,Monogrammist D,3
2860,C.G. Boerner LLC,Johann Christoph Dietzsch,2
2861,C.G. Boerner LLC,Johann Adam Klein,2
2862,C.G. Boerner LLC,Franz Anton Maulbertsch,2
2863,C.G. Boerner LLC,Johann Gottlieb Prestel,1
2864,C.G. Boerner LLC,Adolf Schrödter,5
2865,C.G. Boerner LLC,Anton Balzer,1
2866,C.G. Boerner LLC,Adolph Menzel,1
2867,C.G. Boerner LLC,Thomas Watson,1
2868,C.G. Boerner LLC,Francesco Primaticcio,1
2869,C.G. Boerner LLC,Johann Beheim,1
2870,C.G. Boerner LLC,Franz Sigrist the Elder,1
2871,C.G. Boerner LLC,Christian August Günther,1
2872,C.G. Boerner LLC,Carl Ludwig Friedrich Viehbeck,1
2873,C.G. Boerner LLC,Thomas Christian Winck,1
2874,C.G. Boerner LLC,Sir Peter Paul Rubens,1
2875,C.G. Boerner LLC,Sir Joshua Reynolds,1
2876,C.G. Boerner LLC,Martin Johann Schmidt,2
2877,C.G. Boerner LLC,Albrecht Dürer,1
2878,C.G. Boerner LLC,Schellinger,1
2879,C.G. Boerner LLC,Johann Christoph Erhard,2
2880,C.G. Boerner LLC,Master FG,1
2881,C.G. Boerner LLC,Christoffel Jegher,1
2882,C.G. Boerner LLC,Franz Karl Palko,1
2883,C.G. Boerner LLC,Anton Würth,1
2884,C.G. Boerner LLC,Michael Lukas Leopold Willmann,1
2885,C.G. Boerner LLC,Johann Gottfried Schadow,1
2886,C.G. Boerner LLC,Joachim Franz Beich,2
2887,C.G. Boerner LLC,Giuseppe de Nittis,1
2888,C.G. Boerner LLC,Anton Kölbl,1
2889,C.G. Boerner LLC,Paul Troger,3
2890,C.G. Boerner LLC,Jeremias Falck,1
2891,Captain Nicholas Brown,Guercino,1
2892,Carl Chiarenza,Carl Chiarenza,12
2893,Carol L. Johnson,John W. Winkler,5
2894,Carolyn Brody,Peter Henry Emerson,1
2895,Carolyn Brody,Linnaeus Tripe,1
2896,Carolyn Brody,Reverend Calvert Richard Jones,1
2897,Carolyn Brody,Marquis de Rostaing,1
2898,Carolyn Brody,Frederick H. Evans,1
2899,Carolyn Brody,William Henry Fox Talbot,1
2900,Carolyn O. Bluhm,Don Ross,1
2901,Carroll Janis,Fernand Léger,1
2902,Cathryn Scoville,William Kentridge,1
2903,Cathryn Scoville,The Artists' Press,1
2904,Charina Endowment Fund,William Earle Williams,1
2905,Charina Endowment Fund,Judy Fiskin,1
2906,Charina Endowment Fund,Jan Groover,1
2907,Charina Endowment Fund,Mickalene Thomas,1
2908,Charina Endowment Fund,Darryl Curran,1
2909,Charina Endowment Fund,JoAnn Verburg,1
2910,Charina Endowment Fund,Michael H. Stone,3
2911,Charina Endowment Fund,Ishiuchi Miyako,5
2912,Charina Endowment Fund,John Edmonds,1
2913,Charina Endowment Fund,Trevor Paglen,1
2914,Charina Endowment Fund,"James ""Jimmie"" Mannas Jr.",1
2915,Charina Endowment Fund,Malick Sidibé,1
2916,Charina Endowment Fund,Mike Mandel,1
2917,Charina Endowment Fund,William Bailey,1
2918,Charina Endowment Fund,Richard Misrach,1
2919,Charina Endowment Fund,Adger Cowans,1
2920,Charina Endowment Fund,Mark Peterson,1
2921,Charina Endowment Fund,Michael Jang,3
2922,Charina Endowment Fund,Lewis Baltz,1
2923,Charina Endowment Fund,Emmet Gowin,3
2924,Charina Endowment Fund,Nicholas Nixon,1
2925,Charina Endowment Fund,Barbara Kasten,1
2926,Charina Endowment Fund,Philip-Lorca diCorcia,1
2927,Charina Endowment Fund,Anthony Barboza,1
2928,Charina Endowment Fund,Binh Danh,1
2929,Charina Endowment Fund,Kris Graves,17
2930,Charina Endowment Fund,Marcia Resnick,1
2931,Charina Endowment Fund,Ursula Schulz-Dornburg,9
2932,Charina Endowment Fund,Myra Greene,2
2933,Charina Endowment Fund,Ming Smith,4
2934,Charina Endowment Fund,Andrew Borowiec,9
2935,Charina Endowment Fund,Dawoud Bey,11
2936,Charina Endowment Fund,Marco Breuer,2
2937,Charina Endowment Fund,Christina Fernandez,4
2938,Charina Endowment Fund,Steve Kahn,2
2939,Charina Endowment Fund,Shawn Walker,3
2940,Charina Endowment Fund,Yolanda Andrade,2
2941,Charina Endowment Fund,John Divola,15
2942,Charles Campbell,Wayne Thiebaud,1
2943,Charles Campbell,Crown Point Press,1
2944,Charles Hack,Hendrick Goltzius,9
2945,Charles Hack,Johan Wierix,2
2946,Charles Hack,Joachim Anthonisz Wtewael,1
2947,Charles Hack,Willem van Swanenburgh,1
2948,Charles Hack,Christoffel van Sichem II,1
2949,Charles Hack,Jan Sadeler I,6
2950,Charles Hack,Cornelis Cornelisz van Haarlem,1
2951,Charles Hack,Maarten van Cleef,8
2952,Charles Isaacs Photographs,Scherer and Nabholz,1
2953,Charles Isaacs Photographs,British 19th Century,1
2954,Charles Isaacs Photographs,William B. Post,1
2955,Charles Isaacs Photographs,American 19th Century,5
2956,Charles Isaacs Photographs,Imogen Cunningham,1
2957,Charles Isaacs Photographs,French 19th Century,1
2958,Charles Isaacs Photographs,"Unknown, 20th Century",3
2959,Charles Isaacs Photographs,Robert Dasché,9
2960,Charles Isaacs Photographs,R. Breyer,1
2961,Charles Isaacs Photographs,A. Porte,2
2962,Charles Isaacs Photographs,Pierre-Ambrose Richebourg,1
2963,Charles Isaacs Photographs,G.B. Gething,1
2964,Charles Isaacs Photographs,Louis J. Steele,4
2965,Charles Isaacs Photographs,Charles Nègre,1
2966,Charles Isaacs Photographs,Samuel Bourne,2
2967,Charles Isaacs Photographs,Louis Crette,1
2968,Charles Isaacs Photographs,Victor Albert Prout,4
2969,Charles Isaacs Photographs,French 20th Century,4
2970,Charles J. Tanenbaum,Agnes Denes,5
2971,Charles Mack,Hans Freyberger,1
2972,Charles Millard,Friedel Dzubas,1
2973,Charles S. and Elynne B. Zucker,Dave Heath,9
2974,Charles S. and Elynne B. Zucker,Bill Brandt,6
2975,Charles and Helen Schwab,Georg Baselitz,1
2976,Charles van Horne,Toni von Horn,6
2977,Charlottesville-Albemarle Foundation,Claude-Louis Châtelet,1
2978,Chester Dale,Paul Gauguin,1
2979,Chester Dale,Eugène Boudin,2
2980,Chester Dale,Louis-Léopold Boilly,1
2981,Chester Dale,Tsuguharu Foujita,9
2982,Chester Dale,Jean-Baptiste-Camille Corot,1
2983,Chester Dale Fund,Jean Honoré Fragonard,1
2984,Chester Dale Fund,André Giroux,1
2985,Chester Dale Fund,Jean François de Troy,1
2986,Chester Dale Fund,Francis Picabia,3
2987,Chester Dale Fund,Claude-Joseph Vernet,2
2988,Chester Dale Fund,Eugène Delacroix,1
2989,Chester Dale Fund,Henri Matisse,2
2990,Chester Dale Fund,Théo van Rysselberghe,1
2991,Chester Dale Fund,Horace Vernet,3
2992,Chester Dale Fund,Simon Denis,1
2993,Chester Dale Fund,Edgar Degas,1
2994,Chester Dale Fund,Narcisse Diaz de la Peña,1
2995,Chester Dale Fund,Juan Gris,1
2996,Chester Dale Fund,Jean-Baptiste Oudry,1
2997,Chester Dale Fund,Pablo Picasso,1
2998,Chester Dale Fund,Alexandre-François Desportes,1
2999,Chester Dale Fund,Lucien Lévy-Dhurmer,1
3000,Chester Dale Fund,Gustave Courbet,1
3001,Chester Dale Fund,Simon Vouet,1
3002,Chester Dale Fund,Henri Lehmann,1
3003,Chester Dale Fund,Félix Vallotton,1
3004,Chester Dale Fund,Jean Baptiste de Champaigne,1
3005,Chester Dale Fund,Yves Tanguy,2
3006,Chester Dale Fund,James Jacques Joseph Tissot,1
